 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   97,    1,    3,    7,     13263,      33.9,      31.8,         0,     26.61
   97,    1,    3,    8,     14918,      34.7,      32.4,         0,     29.45
   97,    1,    3,    9,     15441,      36.1,      34.6,         0,     29.81
   97,    1,    3,   10,     15686,      36.6,      35.1,         0,     30.06
   97,    1,    3,   11,     15702,      37.7,      35.5,         0,     30.08
   97,    1,    3,   12,     15609,      38.8,      36.4,         0,     29.32
   97,    1,    3,   13,     15310,      40.2,      36.3,         0,     28.89
   97,    1,    3,   14,     15195,      40.6,      37.0,         0,     29.31
   97,    1,    3,   15,     14929,      40.1,      36.1,         0,     29.32
   97,    1,    3,   16,     14861,      41.3,      37.0,         0,     29.37
   97,    1,    3,   17,     15689,      40.3,      36.5,         0,     36.49
   97,    1,    3,   18,     16466,      36.4,      34.4,         0,     35.04
   97,    1,    3,   19,     16162,      36.5,      34.0,         0,     34.43
   97,    1,    3,   20,     15568,      36.0,      33.2,         0,     31.03
   97,    1,    3,   21,     14931,      35.5,      33.1,         0,     29.78
   97,    1,    3,   22,     14066,      33.8,      32.2,         0,     28.65
   97,    1,    3,   23,     12889,      33.4,      31.5,         0,     28.48
   97,    1,    3,   24,     11612,      33.1,      31.2,         0,     26.22
   97,    1,    4,    1,     10579,      32.0,      30.8,         0,     20.52
   97,    1,    4,    2,     10036,      33.4,      31.4,         0,     23.58
   97,    1,    4,    3,      9731,      32.6,      30.9,         0,     22.11
   97,    1,    4,    4,      9598,      32.5,      31.0,         0,     19.26
   97,    1,    4,    5,      9660,      32.7,      31.0,         0,     19.10
   97,    1,    4,    6,     10030,      32.9,      31.6,         0,     20.11
   97,    1,    4,    7,     10716,      33.1,      31.8,         0,     23.49
   97,    1,    4,    8,     11629,      34.8,      32.0,         0,     27.35
   97,    1,    4,    9,     12822,      34.4,      32.2,         0,     25.68
   97,    1,    4,   10,     13647,      35.0,      32.4,         0,     27.70
   97,    1,    4,   11,     13938,      37.7,      33.0,         0,     27.42
   97,    1,    4,   12,     13797,      38.5,      33.2,         0,     24.47
   97,    1,    4,   13,     13502,      39.5,      32.8,         0,     22.45
   97,    1,    4,   14,     13149,      40.9,      32.4,         0,     26.20
   97,    1,    4,   15,     12930,      41.3,      32.1,         0,     20.74
   97,    1,    4,   16,     12971,      40.3,      33.1,         0,     20.25
   97,    1,    4,   17,     13903,      40.2,      33.2,         0,     23.25
   97,    1,    4,   18,     14934,      38.3,      33.2,         0,     29.10
   97,    1,    4,   19,     14729,      37.8,      32.9,         0,     30.00
   97,    1,    4,   20,     14222,      38.2,      33.2,         0,     29.63
   97,    1,    4,   21,     13662,      37.8,      33.9,         0,     29.30
   97,    1,    4,   22,     12937,      37.4,      33.8,         0,     28.89
   97,    1,    4,   23,     12006,      37.1,      34.3,         0,     28.37
   97,    1,    4,   24,     10931,      37.0,      34.9,         0,     27.57
   97,    1,    5,    1,     10051,      37.3,      35.2,         0,     26.98
   97,    1,    5,    2,      9502,      37.2,      35.6,         0,     22.36
   97,    1,    5,    3,      9183,      37.6,      36.4,         0,     17.08
   97,    1,    5,    4,      9024,      37.8,      36.7,         0,     16.33
   97,    1,    5,    5,      9014,      37.9,      36.8,         0,     16.25
   97,    1,    5,    6,      9239,      37.8,      36.7,         0,     17.15
   97,    1,    5,    7,      9668,      38.1,      37.3,         0,     20.91
   97,    1,    5,    8,     10320,      38.3,      37.3,         0,     21.08
   97,    1,    5,    9,     11318,      38.4,      37.4,         0,     18.97
   97,    1,    5,   10,     12313,      38.9,      37.9,         0,     21.58
   97,    1,    5,   11,     12962,      39.2,      38.5,         0,     20.95
   97,    1,    5,   12,     13338,      39.5,      38.9,         0,     26.45
   97,    1,    5,   13,     13445,      40.4,      39.5,         0,     27.64
   97,    1,    5,   14,     13181,      40.7,      40.4,         0,     27.48
   97,    1,    5,   15,     13061,      41.5,      41.1,         0,     27.37
   97,    1,    5,   16,     13154,      41.2,      41.1,         0,     27.11
   97,    1,    5,   17,     14156,      41.2,      41.1,         0,     27.10
   97,    1,    5,   18,     14791,      42.9,      42.7,         0,     28.99
   97,    1,    5,   19,     14554,      43.6,      43.4,         0,     28.64
   97,    1,    5,   20,     14111,      44.5,      44.3,         0,     28.34
   97,    1,    5,   21,     13505,      44.8,      44.6,         0,     27.61
   97,    1,    5,   22,     12550,      45.3,      44.6,         0,     25.02
   97,    1,    5,   23,     11384,      46.2,      44.3,         0,     24.57
   97,    1,    5,   24,     10318,      46.0,      44.5,         0,     19.03
   97,    1,    6,    1,      9582,      43.3,      41.8,         0,     18.22
   97,    1,    6,    2,      9239,      40.9,      39.5,         0,     17.13
   97,    1,    6,    3,      9115,      40.4,      40.1,         0,     16.69
   97,    1,    6,    4,      9150,      39.1,      37.6,         0,     17.40
   97,    1,    6,    5,      9468,      40.2,      36.6,         0,     19.00
   97,    1,    6,    6,     10568,      40.5,      34.0,         0,     22.42
   97,    1,    6,    7,     12873,      39.6,      32.6,         0,     25.41
   97,    1,    6,    8,     14545,      39.2,      30.9,         0,     26.81
   97,    1,    6,    9,     14948,      38.3,      29.3,         0,     21.56
   97,    1,    6,   10,     15069,      38.8,      28.8,         0,     25.36
   97,    1,    6,   11,     15224,      38.9,      27.3,         0,     27.55
   97,    1,    6,   12,     15223,      39.3,      26.9,         0,     27.83
   97,    1,    6,   13,     15114,      39.2,      25.5,         0,     27.73
   97,    1,    6,   14,     15053,      38.8,      24.5,         0,     28.44
   97,    1,    6,   15,     14903,      38.2,      22.7,         0,     28.49
   97,    1,    6,   16,     14984,      37.6,      22.5,         0,     28.86
   97,    1,    6,   17,     15966,      36.8,      21.7,         0,     29.74
   97,    1,    6,   18,     17222,      35.2,      20.6,         0,     31.32
   97,    1,    6,   19,     17008,      34.7,      19.9,         0,     30.89
   97,    1,    6,   20,     16550,      33.5,      18.9,         0,     30.00
   97,    1,    6,   21,     15904,      32.7,      17.8,         0,     29.47
   97,    1,    6,   22,     14846,      32.1,      16.3,         0,     28.17
   97,    1,    6,   23,     13323,      31.5,      15.2,         0,     25.79
   97,    1,    6,   24,     11934,      30.3,      14.2,         0,     26.48
   97,    1,    7,    1,     11020,      30.1,      13.7,         0,     23.46
   97,    1,    7,    2,     10617,      29.7,      13.5,         0,     18.68
   97,    1,    7,    3,     10439,      29.2,      14.1,         0,     18.43
   97,    1,    7,    4,     10411,      29.0,      13.3,         0,     21.72
   97,    1,    7,    5,     10708,      28.6,      13.9,         0,     24.07
   97,    1,    7,    6,     11819,      28.4,      14.3,         0,     21.85
   97,    1,    7,    7,     14151,      28.3,      14.3,         0,     27.60
   97,    1,    7,    8,     15710,      27.9,      14.2,         0,     30.16
   97,    1,    7,    9,     15878,      28.1,      14.2,         0,     30.22
   97,    1,    7,   10,     15892,      30.2,      13.1,         0,     29.65
   97,    1,    7,   11,     15972,      31.1,      12.5,         0,     29.78
   97,    1,    7,   12,     15982,      31.3,      11.9,         0,     29.88
   97,    1,    7,   13,     15868,      31.7,      11.4,         0,     29.93
   97,    1,    7,   14,     15719,      31.8,      11.7,         0,     29.93
   97,    1,    7,   15,     15610,      31.7,      10.1,         0,     29.83
   97,    1,    7,   16,     15785,      31.2,       9.7,         0,     29.96
   97,    1,    7,   17,     16770,      29.9,       9.3,         0,     30.83
   97,    1,    7,   18,     18042,      28.3,       9.8,         0,     32.01
   97,    1,    7,   19,     17881,      27.5,      10.0,         0,     31.46
   97,    1,    7,   20,     17390,      26.5,       9.1,         0,     30.82
   97,    1,    7,   21,     16803,      25.7,       9.5,         0,     30.76
   97,    1,    7,   22,     15717,      24.6,       8.6,         0,     30.24
   97,    1,    7,   23,     14176,      24.3,       6.6,         0,     28.93
   97,    1,    7,   24,     12811,      23.3,       7.6,         0,     27.42
   97,    1,    8,    1,     11846,      22.5,       9.0,         0,     26.15
   97,    1,    8,    2,     11453,      22.3,       8.6,         0,     26.38
   97,    1,    8,    3,     11270,      22.3,       7.9,         0,     23.89
   97,    1,    8,    4,     11293,      21.7,       8.1,         0,     25.52
   97,    1,    8,    5,     11569,      21.7,       6.8,         0,     26.99
   97,    1,    8,    6,     12743,      21.6,       6.3,         0,     28.47
   97,    1,    8,    7,     15135,      21.3,       5.8,         0,     30.18
   97,    1,    8,    8,     16650,      20.9,       6.0,         0,     32.80
   97,    1,    8,    9,     16815,      20.9,       5.8,         0,     31.85
   97,    1,    8,   10,     16799,      21.9,       5.8,         0,     33.46
   97,    1,    8,   11,     16761,      23.2,       5.7,         0,     32.34
   97,    1,    8,   12,     16637,      24.8,       6.1,         0,     32.10
   97,    1,    8,   13,     16318,      26.6,       7.4,         0,     32.13
   97,    1,    8,   14,     16168,      28.4,       8.3,         0,     32.03
   97,    1,    8,   15,     15897,      28.8,       9.2,         0,     30.32
   97,    1,    8,   16,     15856,      29.2,      10.1,         0,     29.63
   97,    1,    8,   17,     16796,      28.2,      10.7,         0,     31.03
   97,    1,    8,   18,     18113,      26.7,      10.7,         0,     36.79
   97,    1,    8,   19,     18015,      26.4,      10.7,         0,     37.01
   97,    1,    8,   20,     17523,      25.3,      11.3,         0,     34.99
   97,    1,    8,   21,     16911,      24.5,      11.9,         0,     35.91
   97,    1,    8,   22,     15797,      24.1,      12.4,         0,     31.71
   97,    1,    8,   23,     14221,      23.5,      11.7,         0,     30.12
   97,    1,    8,   24,     12829,      22.9,      12.0,         0,     28.58
   97,    1,    9,    1,     11918,      22.3,      11.9,         0,     26.86
   97,    1,    9,    2,     11587,      22.0,      12.1,         0,     26.68
   97,    1,    9,    3,     11401,      21.3,      11.8,         0,     25.97
   97,    1,    9,    4,     11374,      21.2,      11.5,         0,     25.90
   97,    1,    9,    5,     11647,      20.6,      11.1,         0,     26.40
   97,    1,    9,    6,     12774,      19.1,      11.3,         0,     27.58
   97,    1,    9,    7,     15117,      19.2,      11.4,         0,     31.95
   97,    1,    9,    8,     16595,      19.6,      11.4,         0,     36.04
   97,    1,    9,    9,     16834,      20.9,      11.5,         0,     37.01
   97,    1,    9,   10,     16845,      22.8,      12.6,         0,     34.34
   97,    1,    9,   11,     16850,      25.0,      13.2,         0,     35.73
   97,    1,    9,   12,     16728,      27.1,      13.8,         0,     35.84
   97,    1,    9,   13,     16529,      28.5,      14.2,         0,     32.57
   97,    1,    9,   14,     16417,      28.9,      14.9,         0,     31.61
   97,    1,    9,   15,     16237,      29.4,      14.8,         0,     30.77
   97,    1,    9,   16,     16367,      29.3,      15.5,         0,     30.54
   97,    1,    9,   17,     17191,      29.3,      15.8,         0,     30.91
   97,    1,    9,   18,     17942,      29.1,      16.5,         0,     30.97
   97,    1,    9,   19,     17708,      28.7,      17.1,         0,     32.35
   97,    1,    9,   20,     17175,      28.2,      19.0,         0,     30.69
   97,    1,    9,   21,     16511,      28.1,      20.6,         0,     30.10
   97,    1,    9,   22,     15393,      28.2,      22.0,         0,     29.53
   97,    1,    9,   23,     13830,      27.1,      24.3,         0,     28.21
   97,    1,    9,   24,     12409,      28.8,      26.2,         0,     26.86
   97,    1,   10,    1,     11444,      30.1,      27.8,         0,     25.22
   97,    1,   10,    2,     10964,      30.6,      28.5,         0,     25.34
   97,    1,   10,    3,     10701,      31.9,      29.5,         0,     24.08
   97,    1,   10,    4,     10579,      33.0,      30.8,         0,     20.17
   97,    1,   10,    5,     10819,      33.1,      31.7,         0,     24.48
   97,    1,   10,    6,     11817,      32.5,      31.6,         0,     26.61
   97,    1,   10,    7,     13839,      33.1,      32.0,         0,     28.07
   97,    1,   10,    8,     15551,      33.1,      32.2,         0,     29.90
   97,    1,   10,    9,     15974,      33.3,      32.4,         0,     29.52
   97,    1,   10,   10,     16168,      34.5,      32.9,         0,     29.70
   97,    1,   10,   11,     16297,      34.6,      33.0,         0,     29.98
   97,    1,   10,   12,     16218,      34.5,      32.0,         0,     29.18
   97,    1,   10,   13,     15919,      35.5,      30.5,         0,     28.99
   97,    1,   10,   14,     15692,      35.7,      28.2,         0,     28.99
   97,    1,   10,   15,     15439,      36.1,      26.8,         0,     28.06
   97,    1,   10,   16,     15402,      35.8,      24.2,         0,     27.50
   97,    1,   10,   17,     16079,      34.6,      21.7,         0,     27.88
   97,    1,   10,   18,     17030,      33.7,      20.9,         0,     29.84
   97,    1,   10,   19,     16740,      33.3,      19.0,         0,     29.19
   97,    1,   10,   20,     16147,      32.3,      18.4,         0,     28.22
   97,    1,   10,   21,     15535,      32.0,      18.0,         0,     27.63
   97,    1,   10,   22,     14620,      31.3,      18.3,         0,     27.13
   97,    1,   10,   23,     13443,      31.3,      17.3,         0,     26.66
   97,    1,   10,   24,     12176,      31.0,      17.0,         0,     26.11
   97,    1,   11,    1,     11218,      30.5,      16.3,         0,     24.71
   97,    1,   11,    2,     10718,      29.9,      17.4,         0,     21.31
   97,    1,   11,    3,     10441,      29.8,      16.6,         0,     18.56
   97,    1,   11,    4,     10340,      29.3,      16.1,         0,     17.69
   97,    1,   11,    5,     10422,      27.8,      16.3,         0,     17.91
   97,    1,   11,    6,     10812,      28.5,      16.5,         0,     19.63
   97,    1,   11,    7,     11633,      27.4,      18.6,         0,     21.63
   97,    1,   11,    8,     12686,      25.6,      22.6,         0,     24.57
   97,    1,   11,    9,     13885,      25.7,      22.0,         0,     25.51
   97,    1,   11,   10,     14823,      26.0,      20.9,         0,     26.87
   97,    1,   11,   11,     15080,      26.4,      19.1,         0,     26.69
   97,    1,   11,   12,     14999,      27.2,      17.5,         0,     26.31
   97,    1,   11,   13,     14620,      27.5,      14.8,         0,     25.55
   97,    1,   11,   14,     14186,      27.6,      11.5,         0,     21.69
   97,    1,   11,   15,     13922,      28.3,      11.2,         0,     18.47
   97,    1,   11,   16,     13920,      27.6,      10.4,         0,     17.82
   97,    1,   11,   17,     14751,      26.8,       9.1,         0,     23.31
   97,    1,   11,   18,     16151,      25.4,       9.3,         0,     28.42
   97,    1,   11,   19,     16020,      24.2,       9.0,         0,     26.26
   97,    1,   11,   20,     15532,      23.2,       7.2,         0,     26.26
   97,    1,   11,   21,     15025,      22.3,       6.2,         0,     26.78
   97,    1,   11,   22,     14340,      21.4,       5.5,         0,     26.18
   97,    1,   11,   23,     13380,      20.8,       3.3,         0,     25.73
   97,    1,   11,   24,     12362,      20.4,       4.4,         0,     26.31
   97,    1,   12,    1,     11522,      19.5,       4.7,         0,     26.30
   97,    1,   12,    2,     11034,      18.9,       5.3,         0,     25.66
   97,    1,   12,    3,     10810,      19.0,       5.2,         0,     25.44
   97,    1,   12,    4,     10750,      17.9,       5.4,         0,     25.88
   97,    1,   12,    5,     10804,      17.7,       5.5,         0,     26.39
   97,    1,   12,    6,     11103,      17.0,       5.9,         0,     27.10
   97,    1,   12,    7,     11585,      16.6,       5.8,         0,     27.08
   97,    1,   12,    8,     12243,      16.5,       6.1,         0,     26.58
   97,    1,   12,    9,     13183,      16.6,       6.2,         0,     26.33
   97,    1,   12,   10,     13892,      18.5,       7.2,         0,     25.42
   97,    1,   12,   11,     14246,      20.9,       8.0,         0,     25.33
   97,    1,   12,   12,     14365,      23.7,       8.5,         0,     24.35
   97,    1,   12,   13,     14262,      25.0,       9.3,         0,     23.37
   97,    1,   12,   14,     13970,      25.9,       9.4,         0,     25.53
   97,    1,   12,   15,     13735,      26.6,       8.8,         0,     24.33
   97,    1,   12,   16,     13786,      27.5,       8.4,         0,     24.41
   97,    1,   12,   17,     14616,      26.6,       8.1,         0,     27.02
   97,    1,   12,   18,     15942,      25.3,       8.2,         0,     29.87
   97,    1,   12,   19,     15915,      24.4,       8.1,         0,     30.57
   97,    1,   12,   20,     15517,      23.9,       8.2,         0,     29.60
   97,    1,   12,   21,     15297,      23.1,       8.5,         0,     28.92
   97,    1,   12,   22,     14376,      23.1,       8.6,         0,     27.05
   97,    1,   12,   23,     13150,      22.6,       8.2,         0,     26.32
   97,    1,   12,   24,     12111,      22.1,       9.2,         0,     26.02
   97,    1,   13,    1,     11331,      22.6,      10.1,         0,     26.26
   97,    1,   13,    2,     11060,      22.7,      10.5,         0,     26.50
   97,    1,   13,    3,     10973,      22.1,      10.6,         0,     26.76
   97,    1,   13,    4,     10982,      21.8,      11.5,         0,     26.74
   97,    1,   13,    5,     11286,      21.9,      12.7,         0,     26.74
   97,    1,   13,    6,     12418,      22.3,      12.8,         0,     27.86
   97,    1,   13,    7,     14788,      22.1,      12.8,         0,     29.64
   97,    1,   13,    8,     16359,      22.2,      13.1,         0,     30.43
   97,    1,   13,    9,     16566,      23.1,      13.5,         0,     29.74
   97,    1,   13,   10,     16519,      25.0,      14.1,         0,     29.40
   97,    1,   13,   11,     16490,      27.9,      15.2,         0,     29.14
   97,    1,   13,   12,     16269,      30.0,      15.9,         0,     28.73
   97,    1,   13,   13,     15999,      32.2,      16.3,         0,     27.35
   97,    1,   13,   14,     15742,      33.0,      16.5,         0,     27.01
   97,    1,   13,   15,     15524,      33.4,      16.9,         0,     27.40
   97,    1,   13,   16,     15496,      33.1,      16.9,         0,     27.51
   97,    1,   13,   17,     16346,      31.8,      16.5,         0,     28.94
   97,    1,   13,   18,     17843,      30.0,      16.0,         0,     30.23
   97,    1,   13,   19,     17691,      28.1,      16.2,         0,     29.63
   97,    1,   13,   20,     17207,      27.4,      15.8,         0,     29.61
   97,    1,   13,   21,     16539,      26.3,      15.4,         0,     28.95
   97,    1,   13,   22,     15415,      25.2,      15.2,         0,     27.67
   97,    1,   13,   23,     13903,      24.7,      14.7,         0,     26.68
   97,    1,   13,   24,     12419,      23.8,      14.5,         0,     26.07
   97,    1,   14,    1,     11607,      23.1,      15.2,         0,     25.72
   97,    1,   14,    2,     11312,      22.6,      14.8,         0,     25.75
   97,    1,   14,    3,     11162,      22.1,      14.5,         0,     25.68
   97,    1,   14,    4,     11175,      21.9,      13.9,         0,     25.71
   97,    1,   14,    5,     11456,      20.8,      13.9,         0,     26.01
   97,    1,   14,    6,     12533,      21.6,      14.7,         0,     26.18
   97,    1,   14,    7,     14896,      21.9,      15.1,         0,     28.45
   97,    1,   14,    8,     16406,      22.4,      15.1,         0,     30.80
   97,    1,   14,    9,     16579,      23.1,      15.3,         0,     29.97
   97,    1,   14,   10,     16461,      24.8,      16.1,         0,     29.29
   97,    1,   14,   11,     16411,      27.0,      16.0,         0,     29.29
   97,    1,   14,   12,     16259,      28.5,      15.5,         0,     29.48
   97,    1,   14,   13,     15990,      29.5,      15.3,         0,     28.91
   97,    1,   14,   14,     15771,      30.9,      15.9,         0,     28.50
   97,    1,   14,   15,     15527,      32.0,      15.0,         0,     28.45
   97,    1,   14,   16,     15547,      32.2,      14.7,         0,     28.91
   97,    1,   14,   17,     16397,      30.9,      14.5,         0,     29.91
   97,    1,   14,   18,     17821,      29.3,      13.9,         0,     34.27
   97,    1,   14,   19,     17709,      28.3,      14.3,         0,     34.31
   97,    1,   14,   20,     17193,      27.3,      14.6,         0,     31.58
   97,    1,   14,   21,     16548,      26.8,      14.7,         0,     30.16
   97,    1,   14,   22,     15471,      26.0,      14.9,         0,     29.13
   97,    1,   14,   23,     13920,      25.1,      14.1,         0,     28.35
   97,    1,   14,   24,     12565,      24.3,      15.1,         0,     27.90
   97,    1,   15,    1,     11651,      23.9,      15.4,         0,     27.16
   97,    1,   15,    2,     11273,      23.7,      15.7,         0,     27.17
   97,    1,   15,    3,     11112,      23.8,      16.2,         0,     26.72
   97,    1,   15,    4,     11102,      24.2,      16.6,         0,     26.63
   97,    1,   15,    5,     11399,      24.0,      16.5,         0,     26.88
   97,    1,   15,    6,     12475,      22.9,      16.3,         0,     26.60
   97,    1,   15,    7,     14854,      23.1,      16.7,         0,     28.31
   97,    1,   15,    8,     16358,      24.2,      16.9,         0,     30.19
   97,    1,   15,    9,     16510,      24.0,      16.8,         0,     28.94
   97,    1,   15,   10,     16322,      26.0,      17.3,         0,     27.77
   97,    1,   15,   11,     16167,      28.5,      18.6,         0,     25.76
   97,    1,   15,   12,     15924,      30.3,      18.8,         0,     24.04
   97,    1,   15,   13,     15584,      32.1,      18.8,         0,     24.90
   97,    1,   15,   14,     15383,      33.6,      18.1,         0,     25.17
   97,    1,   15,   15,     15135,      35.2,      17.9,         0,     23.13
   97,    1,   15,   16,     15119,      35.7,      17.9,         0,     25.09
   97,    1,   15,   17,     16000,      35.1,      17.7,         0,     27.15
   97,    1,   15,   18,     17394,      33.6,      17.2,         0,     29.42
   97,    1,   15,   19,     17289,      31.3,      18.5,         0,     30.10
   97,    1,   15,   20,     16811,      30.6,      18.4,         0,     29.25
   97,    1,   15,   21,     16211,      30.0,      18.3,         0,     28.61
   97,    1,   15,   22,     15104,      29.2,      18.5,         0,     26.66
   97,    1,   15,   23,     13542,      29.4,      18.8,         0,     25.98
   97,    1,   15,   24,     12125,      29.4,      19.7,         0,     24.39
   97,    1,   16,    1,     11279,      30.1,      22.8,         0,     24.36
   97,    1,   16,    2,     10840,      30.4,      23.4,         0,     24.53
   97,    1,   16,    3,     10620,      30.8,      24.0,         0,     24.31
   97,    1,   16,    4,     10538,      31.9,      27.1,         0,     24.00
   97,    1,   16,    5,     10732,      34.1,      30.1,         0,     21.17
   97,    1,   16,    6,     11726,      35.4,      31.8,         0,     23.75
   97,    1,   16,    7,     13926,      36.1,      33.7,         0,     25.91
   97,    1,   16,    8,     15608,      37.2,      35.3,         0,     27.10
   97,    1,   16,    9,     15936,      38.8,      36.5,         0,     26.48
   97,    1,   16,   10,     16076,      40.0,      37.8,         0,     26.57
   97,    1,   16,   11,     16275,      42.7,      40.9,         0,     26.74
   97,    1,   16,   12,     16245,      44.8,      42.7,         0,     26.82
   97,    1,   16,   13,     16006,      44.7,      43.6,         0,     26.42
   97,    1,   16,   14,     15801,      45.5,      43.5,         0,     26.28
   97,    1,   16,   15,     15401,      45.0,      41.6,         0,     25.93
   97,    1,   16,   16,     15184,      44.8,      39.0,         0,     25.76
   97,    1,   16,   17,     15812,      43.8,      36.8,         0,     26.33
   97,    1,   16,   18,     16969,      39.0,      30.7,         0,     27.48
   97,    1,   16,   19,     16894,      37.1,      28.0,         0,     28.47
   97,    1,   16,   20,     16489,      34.8,      23.6,         0,     27.89
   97,    1,   16,   21,     15918,      33.5,      22.1,         0,     27.41
   97,    1,   16,   22,     14937,      32.3,      19.6,         0,     25.94
   97,    1,   16,   23,     13521,      30.9,      18.6,         0,     25.11
   97,    1,   16,   24,     12306,      28.3,      15.3,         0,     23.50
   97,    1,   17,    1,     11463,      25.6,      10.7,         0,     24.45
   97,    1,   17,    2,     11205,      23.2,       3.5,         0,     25.08
   97,    1,   17,    3,     11174,      20.6,       0.1,         0,     25.20
   97,    1,   17,    4,     11247,      18.1,      -2.8,         0,     26.08
   97,    1,   17,    5,     11673,      16.0,      -3.4,         0,     26.50
   97,    1,   17,    6,     12891,      13.8,      -6.4,         0,     27.55
   97,    1,   17,    7,     15348,      12.2,      -7.0,         0,     30.39
   97,    1,   17,    8,     16948,      10.8,      -6.6,         0,     29.03
   97,    1,   17,    9,     17324,      10.1,     -10.1,         0,     30.47
   97,    1,   17,   10,     17452,      10.0,     -12.6,         0,     32.57
   97,    1,   17,   11,     17566,      10.4,     -13.4,         0,     31.00
   97,    1,   17,   12,     17467,      11.2,     -13.0,         0,     30.77
   97,    1,   17,   13,     17337,      11.7,     -13.1,         0,     30.93
   97,    1,   17,   14,     17081,      12.0,     -11.8,         0,     31.60
   97,    1,   17,   15,     16826,      11.9,     -10.7,         0,     31.28
   97,    1,   17,   16,     16735,      12.2,      -9.8,         0,     34.68
   97,    1,   17,   17,     17322,      12.0,     -11.6,         0,     31.95
   97,    1,   17,   18,     18480,      11.1,     -11.1,         0,     32.60
   97,    1,   17,   19,     18323,      10.1,      -8.2,         0,     32.89
   97,    1,   17,   20,     17813,       9.7,      -7.0,         0,     31.61
   97,    1,   17,   21,     17247,       9.4,      -7.2,         0,     35.76
   97,    1,   17,   22,     16428,       9.4,      -7.5,         0,     30.77
   97,    1,   17,   23,     15242,       9.1,      -7.4,         0,     28.87
