 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   86,    1,    1,    1,      9167,      37.0,      29.9,         0,      0.00
   86,    1,    1,    2,      8618,      36.4,      30.0,         0,      0.00
   86,    1,    1,    3,      8136,      35.8,      30.1,         0,      0.00
   86,    1,    1,    4,      7843,      35.1,      29.9,         0,      0.00
   86,    1,    1,    5,      7721,      34.2,      29.6,         0,      0.00
   86,    1,    1,    6,      7836,      33.5,      28.8,         0,      0.00
   86,    1,    1,    7,      8127,      33.4,      27.4,         0,      0.00
   86,    1,    1,    8,      8391,      34.4,      24.9,         0,      0.00
   86,    1,    1,    9,      8967,      35.6,      22.2,         0,      0.00
   86,    1,    1,   10,      9515,      36.6,      19.6,         0,      0.00
   86,    1,    1,   11,     10093,      36.7,      17.8,         0,      0.00
   86,    1,    1,   12,     10519,      36.4,      16.2,         0,      0.00
   86,    1,    1,   13,     10527,      35.9,      14.7,         0,      0.00
   86,    1,    1,   14,     10315,      35.1,      13.4,         0,      0.00
   86,    1,    1,   15,     10046,      34.0,      12.2,         0,      0.00
   86,    1,    1,   16,     10049,      32.6,      11.5,         0,      0.00
   86,    1,    1,   17,     11094,      31.1,      11.2,         0,      0.00
   86,    1,    1,   18,     12273,      29.4,      11.1,         0,      0.00
   86,    1,    1,   19,     12288,      27.6,      11.2,         0,      0.00
   86,    1,    1,   20,     12167,      25.9,      11.3,         0,      0.00
   86,    1,    1,   21,     11912,      24.3,      11.4,         0,      0.00
   86,    1,    1,   22,     11299,      23.1,      11.6,         0,      0.00
   86,    1,    1,   23,     10543,      22.7,      11.6,         0,      0.00
   86,    1,    1,   24,      9813,      22.7,      11.6,         0,      0.00
   86,    1,    2,    1,      9078,      23.0,      11.8,         0,      0.00
   86,    1,    2,    2,      8784,      23.5,      12.1,         0,      0.00
   86,    1,    2,    3,      8668,      23.9,      12.5,         0,      0.00
   86,    1,    2,    4,      8627,      24.0,      12.7,         0,      0.00
   86,    1,    2,    5,      8835,      22.8,      12.3,         0,      0.00
   86,    1,    2,    6,      9622,      21.9,      12.0,         0,      0.00
   86,    1,    2,    7,     11784,      22.0,      11.8,         0,      0.00
   86,    1,    2,    8,     13695,      24.3,      12.3,         0,      0.00
   86,    1,    2,    9,     14340,      27.4,      13.0,         0,      0.00
   86,    1,    2,   10,     14474,      30.6,      13.8,         0,      0.00
   86,    1,    2,   11,     14460,      33.3,      14.5,         0,      0.00
   86,    1,    2,   12,     14309,      35.8,      15.3,         0,      0.00
   86,    1,    2,   13,     13914,      38.0,      16.0,         0,      0.00
   86,    1,    2,   14,     13778,      39.1,      16.4,         0,      0.00
   86,    1,    2,   15,     13510,      39.5,      16.8,         0,      0.00
   86,    1,    2,   16,     13382,      39.1,      17.3,         0,      0.00
   86,    1,    2,   17,     14217,      37.3,      18.0,         0,      0.00
   86,    1,    2,   18,     15075,      35.3,      18.7,         0,      0.00
   86,    1,    2,   19,     14788,      33.5,      19.5,         0,      0.00
   86,    1,    2,   20,     14316,      33.1,      20.1,         0,      0.00
   86,    1,    2,   21,     13730,      33.1,      20.9,         0,      0.00
   86,    1,    2,   22,     12859,      33.2,      21.8,         0,      0.00
   86,    1,    2,   23,     11614,      33.3,      23.1,         0,      0.00
   86,    1,    2,   24,     10411,      33.5,      24.5,         0,      0.00
   86,    1,    3,    1,      9422,      33.5,      25.7,         0,      0.00
   86,    1,    3,    2,      9014,      32.8,      26.3,         0,      0.00
   86,    1,    3,    3,      8785,      32.0,      26.7,         0,      0.00
   86,    1,    3,    4,      8730,      31.6,      26.9,         0,      0.00
   86,    1,    3,    5,      8814,      31.9,      26.7,         0,      0.00
   86,    1,    3,    6,      9541,      32.6,      26.7,         0,      0.00
   86,    1,    3,    7,     11493,      33.3,      27.2,         0,      0.00
   86,    1,    3,    8,     13289,      34.2,      29.0,         0,      0.00
   86,    1,    3,    9,     14007,      35.0,      31.0,         0,      0.00
   86,    1,    3,   10,     14343,      35.7,      32.7,         0,      0.00
   86,    1,    3,   11,     14495,      36.1,      33.4,         0,      0.00
   86,    1,    3,   12,     14542,      36.1,      33.5,         0,      0.00
   86,    1,    3,   13,     14447,      35.7,      33.3,         0,      0.00
   86,    1,    3,   14,     14442,      34.5,      32.5,         0,      0.00
   86,    1,    3,   15,     14129,      33.2,      31.5,         0,      0.00
   86,    1,    3,   16,     13810,      31.9,      30.4,         0,      0.00
   86,    1,    3,   17,     14313,      31.5,      30.0,         0,      0.00
   86,    1,    3,   18,     14813,      31.2,      29.4,         0,      0.00
   86,    1,    3,   19,     14484,      31.0,      28.8,         0,      0.00
   86,    1,    3,   20,     13881,      30.4,      27.8,         0,      0.00
   86,    1,    3,   21,     13308,      30.1,      26.8,         0,      0.00
   86,    1,    3,   22,     12479,      30.0,      26.1,         0,      0.00
   86,    1,    3,   23,     11502,      30.8,      26.2,         0,      0.00
   86,    1,    3,   24,     10462,      31.2,      25.9,         0,      0.00
   86,    1,    4,    1,      9554,      30.9,      24.7,         0,      0.00
   86,    1,    4,    2,      9098,      28.5,      21.4,         0,      0.00
   86,    1,    4,    3,      8895,      25.5,      17.6,         0,      0.00
   86,    1,    4,    4,      8958,      22.5,      14.1,         0,      0.00
   86,    1,    4,    5,      9003,      20.3,      11.9,         0,      0.00
   86,    1,    4,    6,      9366,      18.5,      10.3,         0,      0.00
   86,    1,    4,    7,     10055,      17.5,       9.1,         0,      0.00
   86,    1,    4,    8,     10884,      18.0,       8.8,         0,      0.00
   86,    1,    4,    9,     11889,      19.2,       8.9,         0,      0.00
   86,    1,    4,   10,     12639,      20.9,       9.5,         0,      0.00
   86,    1,    4,   11,     12934,      22.6,      10.2,         0,      0.00
   86,    1,    4,   12,     12864,      24.4,      11.0,         0,      0.00
