 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   88,    1,    7,   20,     17997,       9.8,      -9.3,         0,      0.00
   88,    1,    7,   21,     17458,       8.7,      -9.0,         0,      0.00
   88,    1,    7,   22,     16437,       7.7,      -8.7,         0,      0.00
   88,    1,    7,   23,     15083,       7.2,      -8.7,         0,      0.00
   88,    1,    7,   24,     13780,       6.8,      -8.7,         0,      0.00
   88,    1,    8,    1,     12957,       6.5,      -8.7,         0,      0.00
   88,    1,    8,    2,     12557,       6.2,      -8.9,         0,      0.00
   88,    1,    8,    3,     12358,       6.0,      -8.9,         0,      0.00
   88,    1,    8,    4,     12354,       6.0,      -8.7,         0,      0.00
   88,    1,    8,    5,     12537,       6.3,      -7.9,         0,      0.00
   88,    1,    8,    6,     13403,       6.8,      -6.8,         0,      0.00
   88,    1,    8,    7,     15596,       7.6,      -5.2,         0,      0.00
   88,    1,    8,    8,     17397,       8.9,      -3.0,         0,      0.00
   88,    1,    8,    9,     17779,      10.5,      -0.3,         0,      0.00
   88,    1,    8,   10,     17906,      12.4,       2.8,         0,      0.00
   88,    1,    8,   11,     17919,      14.6,       6.2,         0,      0.00
   88,    1,    8,   12,     17814,      16.7,       9.6,         0,      0.00
   88,    1,    8,   13,     17510,      18.4,      12.5,         0,      0.00
   88,    1,    8,   14,     17251,      19.0,      14.0,         0,      0.00
   88,    1,    8,   15,     16796,      19.2,      15.0,         0,      0.00
   88,    1,    8,   16,     16380,      19.5,      15.9,         0,      0.00
   88,    1,    8,   17,     16866,      20.3,      17.1,         0,      0.00
   88,    1,    8,   18,     17376,      21.0,      17.8,         0,      0.00
   88,    1,    8,   19,     16915,      21.1,      18.0,         0,      0.00
   88,    1,    8,   20,     16199,      20.4,      17.2,         0,      0.00
   88,    1,    8,   21,     15541,      19.5,      16.1,         0,      0.00
   88,    1,    8,   22,     14677,      18.9,      15.2,         0,      0.00
   88,    1,    8,   23,     13640,      19.0,      15.3,         0,      0.00
   88,    1,    8,   24,     12530,      19.3,      15.6,         0,      0.00
   88,    1,    9,    1,     11727,      19.9,      16.3,         0,      0.00
   88,    1,    9,    2,     11283,      21.0,      17.5,         0,      0.00
   88,    1,    9,    3,     10988,      22.1,      18.7,         0,      0.00
   88,    1,    9,    4,     10868,      22.7,      19.4,         0,      0.00
   88,    1,    9,    5,     10817,      22.3,      19.0,         0,      0.00
   88,    1,    9,    6,     11117,      21.8,      18.3,         0,      0.00
   88,    1,    9,    7,     11663,      21.7,      17.6,         0,      0.00
   88,    1,    9,    8,     12491,      22.7,      17.5,         0,      0.00
   88,    1,    9,    9,     13454,      24.0,      17.5,         0,      0.00
   88,    1,    9,   10,     14060,      25.5,      17.3,         0,      0.00
   88,    1,    9,   11,     14204,      27.1,      16.9,         0,      0.00
   88,    1,    9,   12,     14119,      28.5,      16.3,         0,      0.00
   88,    1,    9,   13,     13734,      29.5,      15.7,         0,      0.00
   88,    1,    9,   14,     13335,      29.5,      15.0,         0,      0.00
   88,    1,    9,   15,     13035,      29.0,      14.3,         0,      0.00
   88,    1,    9,   16,     13091,      28.1,      13.7,         0,      0.00
   88,    1,    9,   17,     14058,      26.9,      13.4,         0,      0.00
   88,    1,    9,   18,     15283,      25.5,      13.2,         0,      0.00
   88,    1,    9,   19,     15054,      23.8,      12.9,         0,      0.00
   88,    1,    9,   20,     14532,      22.2,      12.5,         0,      0.00
   88,    1,    9,   21,     14000,      20.8,      12.0,         0,      0.00
   88,    1,    9,   22,     13456,      19.5,      11.4,         0,      0.00
   88,    1,    9,   23,     12722,      19.0,      10.8,         0,      0.00
   88,    1,    9,   24,     11847,      18.5,       9.9,         0,      0.00
   88,    1,   10,    1,     11142,      17.7,       8.9,         0,      0.00
   88,    1,   10,    2,     10735,      15.9,       7.6,         0,      0.00
   88,    1,   10,    3,     10549,      13.8,       6.1,         0,      0.00
   88,    1,   10,    4,     10456,      12.1,       4.7,         0,      0.00
   88,    1,   10,    5,     10529,      10.9,       3.6,         0,      0.00
   88,    1,   10,    6,     10759,      10.4,       2.8,         0,      0.00
   88,    1,   10,    7,     11203,      10.9,       2.6,         0,      0.00
   88,    1,   10,    8,     11774,      13.5,       3.9,         0,      0.00
   88,    1,   10,    9,     12755,      16.6,       5.4,         0,      0.00
   88,    1,   10,   10,     13318,      19.8,       6.4,         0,      0.00
   88,    1,   10,   11,     13504,      21.7,       5.7,         0,      0.00
   88,    1,   10,   12,     13565,      23.3,       4.6,         0,      0.00
   88,    1,   10,   13,     13410,      24.5,       3.4,         0,      0.00
   88,    1,   10,   14,     12935,      25.2,       2.6,         0,      0.00
   88,    1,   10,   15,     12645,      25.1,       1.8,         0,      0.00
   88,    1,   10,   16,     12644,      24.1,       0.9,         0,      0.00
   88,    1,   10,   17,     13753,      21.5,       0.1,         0,      0.00
   88,    1,   10,   18,     15152,      18.4,      -0.4,         0,      0.00
   88,    1,   10,   19,     15265,      15.4,      -1.0,         0,      0.00
   88,    1,   10,   20,     15039,      13.5,      -1.2,         0,      0.00
   88,    1,   10,   21,     14750,      11.8,      -1.4,         0,      0.00
   88,    1,   10,   22,     14132,      10.1,      -1.8,         0,      0.00
   88,    1,   10,   23,     13223,       8.3,      -2.6,         0,      0.00
   88,    1,   10,   24,     12297,       6.5,      -3.5,         0,      0.00
   88,    1,   11,    1,     11863,       4.9,      -4.4,         0,      0.00
   88,    1,   11,    2,     11771,       3.3,      -5.3,         0,      0.00
   88,    1,   11,    3,     11697,       1.8,      -6.3,         0,      0.00
   88,    1,   11,    4,     11835,       0.5,      -7.2,         0,      0.00
   88,    1,   11,    5,     12185,      -1.0,      -8.1,         0,      0.00
   88,    1,   11,    6,     13269,      -1.6,      -8.5,         0,      0.00
   88,    1,   11,    7,     15804,      -1.0,      -8.0,         0,      0.00
   88,    1,   11,    8,     17711,       2.3,      -5.3,         0,      0.00
   88,    1,   11,    9,     17986,       6.5,      -2.3,        10,      0.00
   88,    1,   11,   10,     17899,      11.0,       0.5,        10,      0.00
   88,    1,   11,   11,     17627,      14.8,       1.7,         0,      0.00
   88,    1,   11,   12,     17175,      18.4,       2.5,         0,      0.00
   88,    1,   11,   13,     16622,      21.6,       3.2,         0,      0.00
   88,    1,   11,   14,     16328,      23.6,       3.7,         0,      0.00
   88,    1,   11,   15,     15996,      24.6,       4.0,         0,      0.00
   88,    1,   11,   16,     15928,      24.5,       4.2,         0,      0.00
   88,    1,   11,   17,     16775,      22.6,       4.5,         0,      0.00
   88,    1,   11,   18,     17871,      20.3,       4.8,         5,      0.00
   88,    1,   11,   19,     17702,      18.1,       5.0,        10,      0.00
   88,    1,   11,   20,     17277,      17.6,       5.2,         0,      0.00
   88,    1,   11,   21,     16607,      17.4,       5.4,         0,      0.00
   88,    1,   11,   22,     15682,      17.0,       5.6,         0,      0.00
   88,    1,   11,   23,     14333,      16.2,       5.8,         0,      0.00
   88,    1,   11,   24,     13075,      15.1,       5.8,         0,      0.00
   88,    1,   12,    1,     12296,      14.1,       5.6,         0,      0.00
   88,    1,   12,    2,     11946,      13.0,       4.8,         0,      0.00
   88,    1,   12,    3,     11826,      11.9,       3.9,         0,      0.00
   88,    1,   12,    4,     11861,      10.9,       3.0,         0,      0.00
   88,    1,   12,    5,     12071,       9.8,       2.3,         0,      0.00
   88,    1,   12,    6,     12998,       9.5,       2.0,         0,      0.00
   88,    1,   12,    7,     15434,      10.4,       2.4,         0,      0.00
   88,    1,   12,    8,     17113,      13.8,       4.1,         0,      0.00
   88,    1,   12,    9,     17347,      17.9,       6.2,         0,      0.00
   88,    1,   12,   10,     17073,      22.0,       8.5,         0,      0.00
   88,    1,   12,   11,     16704,      24.9,      10.2,         0,      0.00
   88,    1,   12,   12,     16351,      27.4,      11.9,         0,      0.00
   88,    1,   12,   13,     15847,      29.6,      13.6,         0,      0.00
   88,    1,   12,   14,     15647,      31.0,      15.0,         0,      0.00
   88,    1,   12,   15,     15464,      31.8,      16.3,         0,      0.00
   88,    1,   12,   16,     15414,      31.9,      17.5,         0,      0.00
   88,    1,   12,   17,     16300,      31.2,      18.4,         0,      0.00
   88,    1,   12,   18,     17221,      30.3,      19.4,         0,      0.00
   88,    1,   12,   19,     16924,      29.4,      20.2,         0,      0.00
   88,    1,   12,   20,     16414,      29.3,      21.1,         0,      0.00
   88,    1,   12,   21,     15741,      29.6,      22.0,         0,      0.00
   88,    1,   12,   22,     14706,      29.9,      23.0,         0,      0.00
   88,    1,   12,   23,     13293,      30.6,      24.4,         0,      0.00
   88,    1,   12,   24,     11973,      31.3,      25.8,         0,      0.00
   88,    1,   13,    1,     11080,      32.1,      27.0,         0,      0.00
   88,    1,   13,    2,     10700,      32.6,      27.7,         0,      0.00
   88,    1,   13,    3,     10480,      33.0,      28.2,         0,      0.00
   88,    1,   13,    4,     10361,      33.5,      28.5,         0,      0.00
   88,    1,   13,    5,     10475,      34.1,      28.5,         0,      0.00
   88,    1,   13,    6,     11368,      34.6,      28.3,         0,      0.00
   88,    1,   13,    7,     13595,      34.9,      28.0,         0,      0.00
   88,    1,   13,    8,     15365,      34.6,      27.9,         0,      0.00
   88,    1,   13,    9,     15872,      34.4,      27.9,         0,      0.00
   88,    1,   13,   10,     16014,      34.3,      28.1,         0,      0.00
   88,    1,   13,   11,     16065,      34.8,      28.9,         0,      0.00
   88,    1,   13,   12,     16035,      35.5,      29.5,         0,      0.00
   88,    1,   13,   13,     15767,      36.2,      29.4,         0,      0.00
   88,    1,   13,   14,     15588,      37.1,      27.8,         0,      0.00
   88,    1,   13,   15,     15343,      37.5,      25.2,         0,      0.00
   88,    1,   13,   16,     15110,      36.8,      21.8,         0,      0.00
   88,    1,   13,   17,     15789,      34.0,      17.2,         0,      0.00
   88,    1,   13,   18,     17038,      30.4,      12.3,         0,      0.00
   88,    1,   13,   19,     16901,      26.6,       7.9,         0,      0.00
   88,    1,   13,   20,     16584,      23.3,       5.4,         0,      0.00
   88,    1,   13,   21,     16085,      20.1,       3.2,         0,      0.00
   88,    1,   13,   22,     15278,      16.8,       0.8,         0,      0.00
   88,    1,   13,   23,     14065,      14.1,      -2.2,         0,      0.00
   88,    1,   13,   24,     12966,      11.4,      -5.3,         0,      0.00
   88,    1,   14,    1,     12278,       8.9,      -8.4,         0,      0.00
   88,    1,   14,    2,     12015,       6.5,     -11.9,         0,      0.00
   88,    1,   14,    3,     12047,       4.2,     -15.2,         0,      0.00
   88,    1,   14,    4,     12094,       1.9,     -17.8,         0,      0.00
   88,    1,   14,    5,     12549,      -0.7,     -18.6,         0,      0.00
   88,    1,   14,    6,     13701,      -3.0,     -19.2,         0,      0.00
   88,    1,   14,    7,     16255,      -4.7,     -25.0,         0,      0.00
   88,    1,   14,    8,     18087,      -5.2,     -23.5,         0,      0.00
   88,    1,   14,    9,     18514,      -5.1,     -26.7,         0,      0.00
   88,    1,   14,   10,     18621,      -4.2,     -28.5,        10,      0.00
   88,    1,   14,   11,     18561,      -2.5,     -27.0,        10,      0.00
   88,    1,   14,   12,     18437,      -0.4,     -25.1,        10,      0.00
   88,    1,   14,   13,     18066,       1.5,     -23.3,        10,      0.00
   88,    1,   14,   14,     17867,       2.5,     -22.9,        10,      0.00
   88,    1,   14,   15,     17574,       3.0,     -22.7,        10,      0.00
   88,    1,   14,   16,     17492,       3.0,     -22.6,       542,      0.00
   88,    1,   14,   17,     18209,       1.9,     -22.6,       542,      0.00
   88,    1,   14,   18,     19277,       0.6,     -22.6,       542,      0.00
   88,    1,   14,   19,     19120,      -0.7,     -22.5,       542,      0.00
   88,    1,   14,   20,     18621,      -1.2,     -22.2,       448,      0.00
   88,    1,   14,   21,     18200,      -1.6,     -21.7,        10,      0.00
   88,    1,   14,   22,     17358,      -2.2,     -21.3,         5,      0.00
   88,    1,   14,   23,     16030,      -3.2,     -21.0,         0,      0.00
   88,    1,   14,   24,     14854,      -4.2,     -20.8,         0,      0.00
   88,    1,   15,    1,     14026,      -5.1,     -20.6,         0,      0.00
   88,    1,   15,    2,     13744,      -5.8,     -20.2,         0,      0.00
   88,    1,   15,    3,     13616,      -6.2,     -20.0,         0,      0.00
   88,    1,   15,    4,     13561,      -6.4,     -19.8,         0,      0.00
   88,    1,   15,    5,     13771,      -6.5,     -20.2,         0,      0.00
   88,    1,   15,    6,     14687,      -6.1,     -19.9,         0,      0.00
   88,    1,   15,    7,     16912,      -5.1,     -18.3,       135,      0.00
   88,    1,   15,    8,     18505,      -3.1,     -13.5,       479,      0.00
   88,    1,   15,    9,     18818,      -0.6,      -8.3,       542,      0.00
   88,    1,   15,   10,     18806,       2.3,      -4.0,       542,      0.00
   88,    1,   15,   11,     18557,       5.3,      -2.7,       494,      0.00
   88,    1,   15,   12,     18150,       8.4,      -2.5,       241,      0.00
   88,    1,   15,   13,     17606,      11.5,      -2.7,         0,      0.00
   88,    1,   15,   14,     17305,      14.3,      -3.2,         0,      0.00
   88,    1,   15,   15,     16812,      16.4,      -3.8,         0,      0.00
   88,    1,   15,   16,     16689,      17.5,      -4.4,         0,      0.00
   88,    1,   15,   17,     17113,      16.5,      -3.9,         0,      0.00
   88,    1,   15,   18,     18081,      14.7,      -3.1,         0,      0.00
   88,    1,   15,   19,     17901,      12.9,      -2.2,         0,      0.00
   88,    1,   15,   20,     17375,      12.1,      -1.0,         0,      0.00
   88,    1,   15,   21,     16824,      11.2,       0.2,         0,      0.00
   88,    1,   15,   22,     16017,      10.4,       1.2,         0,      0.00
   88,    1,   15,   23,     14965,       9.7,       1.3,         0,      0.00
   88,    1,   15,   24,     13846,       9.0,       1.1,         0,      0.00
   88,    1,   16,    1,     13055,       8.3,       0.5,         0,      0.00
   88,    1,   16,    2,     12576,       7.6,      -0.5,         0,      0.00
   88,    1,   16,    3,     12334,       7.0,      -1.7,         0,      0.00
   88,    1,   16,    4,     12235,       6.3,      -2.8,         0,      0.00
   88,    1,   16,    5,     12255,       5.3,      -3.4,         0,      0.00
   88,    1,   16,    6,     12580,       5.1,      -3.7,         0,      0.00
   88,    1,   16,    7,     13338,       6.0,      -3.2,         0,      0.00
   88,    1,   16,    8,     14234,       9.4,      -1.3,         0,      0.00
   88,    1,   16,    9,     15351,      13.9,       1.0,         0,      0.00
   88,    1,   16,   10,     15836,      18.6,       3.7,         0,      0.00
   88,    1,   16,   11,     15758,      22.8,       6.1,         0,      0.00
   88,    1,   16,   12,     15340,      26.9,       8.6,         0,      0.00
   88,    1,   16,   13,     14525,      30.4,      10.9,         0,      0.00
   88,    1,   16,   14,     13807,      32.6,      12.4,         0,      0.00
   88,    1,   16,   15,     13258,      33.9,      13.7,         0,      0.00
   88,    1,   16,   16,     13105,      34.3,      14.6,         0,      0.00
   88,    1,   16,   17,     13848,      33.1,      15.2,         0,      0.00
   88,    1,   16,   18,     15252,      31.5,      15.6,         0,      0.00
   88,    1,   16,   19,     15149,      30.0,      16.0,         0,      0.00
   88,    1,   16,   20,     14567,      29.7,      16.4,         0,      0.00
   88,    1,   16,   21,     14110,      29.5,      16.8,         0,      0.00
   88,    1,   16,   22,     13458,      29.2,      17.0,         0,      0.00
   88,    1,   16,   23,     12631,      28.7,      17.1,         0,      0.00
   88,    1,   16,   24,     11781,      28.2,      17.2,         0,      0.00
   88,    1,   17,    1,     11035,      27.9,      17.2,         0,      0.00
   88,    1,   17,    2,     10614,      28.1,      17.6,         0,      0.00
   88,    1,   17,    3,     10304,      28.2,      17.8,         0,      0.00
   88,    1,   17,    4,     10170,      28.1,      17.7,         0,      0.00
   88,    1,   17,    5,     10169,      27.3,      17.1,         0,      0.00
   88,    1,   17,    6,     10321,      26.7,      16.5,         0,      0.00
   88,    1,   17,    7,     10674,      26.8,      16.0,         0,      0.00
   88,    1,   17,    8,     11184,      28.4,      15.9,         0,      0.00
   88,    1,   17,    9,     12140,      30.7,      16.2,         0,      0.00
   88,    1,   17,   10,     12778,      33.4,      16.7,         0,      0.00
   88,    1,   17,   11,     12930,      36.5,      17.8,         0,      0.00
   88,    1,   17,   12,     12982,      39.5,      19.2,         0,      0.00
   88,    1,   17,   13,     12797,      41.6,      20.5,         0,      0.00
   88,    1,   17,   14,     12307,      41.9,      21.5,         0,      0.00
   88,    1,   17,   15,     12022,      41.3,      22.4,         0,      0.00
   88,    1,   17,   16,     12070,      40.4,      23.1,         0,      0.00
   88,    1,   17,   17,     12922,      39.5,      23.5,         0,      0.00
   88,    1,   17,   18,     14072,      38.4,      23.9,         0,      0.00
   88,    1,   17,   19,     14008,      37.3,      24.2,         0,      0.00
