 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   90,    1,    3,    7,     14232,      28.5,      18.4,         0,      0.00
   90,    1,    3,    8,     16059,      30.3,      19.0,         0,      0.00
   90,    1,    3,    9,     16358,      32.8,      20.0,         0,      0.00
   90,    1,    3,   10,     16231,      35.5,      21.0,         0,      0.00
   90,    1,    3,   11,     16042,      38.3,      22.2,         0,      0.00
   90,    1,    3,   12,     15749,      40.7,      23.4,         0,      0.00
   90,    1,    3,   13,     15308,      42.5,      24.5,         0,      0.00
   90,    1,    3,   14,     15058,      42.6,      25.1,         0,      0.00
   90,    1,    3,   15,     14778,      41.9,      25.5,         0,      0.00
   90,    1,    3,   16,     14709,      40.9,      25.7,         0,      0.00
   90,    1,    3,   17,     15749,      39.6,      25.8,         0,      0.00
   90,    1,    3,   18,     16956,      38.1,      25.7,         0,      0.00
   90,    1,    3,   19,     16727,      36.6,      25.4,         0,      0.00
   90,    1,    3,   20,     16280,      35.6,      25.1,         0,      0.00
   90,    1,    3,   21,     15643,      34.7,      24.7,         0,      0.00
   90,    1,    3,   22,     14675,      34.0,      24.3,         0,      0.00
   90,    1,    3,   23,     13286,      33.3,      24.3,         0,      0.00
   90,    1,    3,   24,     11883,      32.8,      24.3,         0,      0.00
   90,    1,    4,    1,     11006,      32.5,      24.2,         0,      0.00
   90,    1,    4,    2,     10615,      32.3,      24.0,         0,      0.00
   90,    1,    4,    3,     10429,      32.2,      23.9,         0,      0.00
   90,    1,    4,    4,     10413,      32.2,      23.8,         0,      0.00
   90,    1,    4,    5,     10620,      32.0,      23.8,         0,      0.00
   90,    1,    4,    6,     11525,      32.1,      23.8,         0,      0.00
   90,    1,    4,    7,     13773,      32.9,      24.0,         0,      0.00
   90,    1,    4,    8,     15602,      34.8,      24.6,         0,      0.00
   90,    1,    4,    9,     16041,      37.0,      25.1,         0,      0.00
   90,    1,    4,   10,     16106,      39.3,      25.5,         0,      0.00
   90,    1,    4,   11,     16063,      41.2,      25.2,         0,      0.00
   90,    1,    4,   12,     15894,      42.6,      25.4,         0,      0.00
   90,    1,    4,   13,     15711,      43.3,      26.6,         0,      0.00
   90,    1,    4,   14,     15739,      42.5,      30.1,         0,      0.00
   90,    1,    4,   15,     15615,      41.3,      33.9,         0,      0.00
   90,    1,    4,   16,     15680,      40.3,      36.9,         0,      0.00
   90,    1,    4,   17,     16594,      40.4,      37.6,         0,      0.00
   90,    1,    4,   18,     17019,      40.8,      37.7,         0,      0.00
   90,    1,    4,   19,     16615,      41.5,      37.9,         0,      0.00
   90,    1,    4,   20,     16029,      42.5,      38.7,         0,      0.00
   90,    1,    4,   21,     15341,      43.4,      39.5,         0,      0.00
   90,    1,    4,   22,     14248,      44.2,      40.1,         0,      0.00
   90,    1,    4,   23,     12776,      43.8,      40.7,         0,      0.00
   90,    1,    4,   24,     11443,      43.3,      40.7,         0,      0.00
   90,    1,    5,    1,     10521,      42.7,      39.9,         0,      0.00
   90,    1,    5,    2,     10062,      42.5,      37.3,         0,      0.00
   90,    1,    5,    3,      9824,      42.2,      34.3,         0,      0.00
   90,    1,    5,    4,      9785,      41.4,      31.5,         0,      0.00
   90,    1,    5,    5,     10005,      39.7,      30.0,         0,      0.00
   90,    1,    5,    6,     10950,      38.1,      28.9,         0,      0.00
   90,    1,    5,    7,     13176,      37.1,      27.9,         0,      0.00
   90,    1,    5,    8,     14956,      37.7,      27.0,         0,      0.00
   90,    1,    5,    9,     15433,      38.7,      26.3,         0,      0.00
   90,    1,    5,   10,     15525,      39.9,      25.4,         0,      0.00
   90,    1,    5,   11,     15526,      40.5,      23.9,         0,      0.00
   90,    1,    5,   12,     15302,      41.0,      22.4,         0,      0.00
   90,    1,    5,   13,     14926,      41.4,      21.4,         0,      0.00
   90,    1,    5,   14,     14791,      41.3,      21.4,         0,      0.00
   90,    1,    5,   15,     14498,      40.7,      21.6,         0,      0.00
   90,    1,    5,   16,     14399,      39.5,      21.7,         0,      0.00
   90,    1,    5,   17,     15161,      37.3,      21.3,         0,      0.00
   90,    1,    5,   18,     16229,      34.8,      20.8,         0,      0.00
   90,    1,    5,   19,     15953,      32.5,      20.4,         0,      0.00
   90,    1,    5,   20,     15483,      31.2,      19.9,         0,      0.00
   90,    1,    5,   21,     14961,      30.0,      19.4,         0,      0.00
   90,    1,    5,   22,     14181,      29.0,      19.2,         0,      0.00
   90,    1,    5,   23,     13139,      28.0,      19.3,         0,      0.00
   90,    1,    5,   24,     12048,      27.2,      19.5,         0,      0.00
   90,    1,    6,    1,     11167,      26.6,      19.7,         0,      0.00
   90,    1,    6,    2,     10675,      26.2,      19.6,         0,      0.00
   90,    1,    6,    3,     10447,      25.9,      19.6,         0,      0.00
   90,    1,    6,    4,     10350,      25.7,      19.7,         0,      0.00
   90,    1,    6,    5,     10381,      25.4,      19.9,         0,      0.00
   90,    1,    6,    6,     10720,      25.3,      20.1,         0,      0.00
   90,    1,    6,    7,     11372,      25.6,      20.3,         0,      0.00
   90,    1,    6,    8,     12321,      26.4,      20.2,         0,      0.00
   90,    1,    6,    9,     13573,      27.7,      20.2,         0,      0.00
   90,    1,    6,   10,     14519,      29.4,      20.3,         0,      0.00
   90,    1,    6,   11,     14860,      31.7,      20.7,         0,      0.00
   90,    1,    6,   12,     14782,      34.1,      21.3,         0,      0.00
   90,    1,    6,   13,     14222,      36.2,      22.1,         0,      0.00
   90,    1,    6,   14,     13621,      37.5,      23.2,         0,      0.00
   90,    1,    6,   15,     13181,      38.2,      24.0,         0,      0.00
   90,    1,    6,   16,     13025,      38.3,      24.3,         0,      0.00
   90,    1,    6,   17,     13900,      37.3,      23.1,         0,      0.00
   90,    1,    6,   18,     15153,      35.9,      21.6,         0,      0.00
   90,    1,    6,   19,     15004,      34.4,      20.1,         0,      0.00
   90,    1,    6,   20,     14473,      33.4,      19.6,         0,      0.00
   90,    1,    6,   21,     13970,      32.4,      19.0,         0,      0.00
   90,    1,    6,   22,     13339,      31.3,      18.1,         0,      0.00
   90,    1,    6,   23,     12513,      30.3,      16.3,         0,      0.00
   90,    1,    6,   24,     11709,      29.1,      14.3,         0,      0.00
   90,    1,    7,    1,     10934,      27.9,      12.7,         0,      0.00
   90,    1,    7,    2,     10531,      26.6,      11.6,         0,      0.00
   90,    1,    7,    3,     10292,      25.2,      10.9,         0,      0.00
   90,    1,    7,    4,     10200,      23.7,      10.5,         0,      0.00
   90,    1,    7,    5,     10241,      21.9,      10.7,         0,      0.00
   90,    1,    7,    6,     10472,      20.6,      11.2,         0,      0.00
   90,    1,    7,    7,     10933,      20.4,      11.6,         0,      0.00
   90,    1,    7,    8,     11471,      22.5,      11.6,         0,      0.00
   90,    1,    7,    9,     12379,      25.4,      11.7,         0,      0.00
   90,    1,    7,   10,     13053,      28.4,      12.2,         0,      0.00
   90,    1,    7,   11,     13429,      30.6,      13.4,         0,      0.00
   90,    1,    7,   12,     13586,      32.5,      14.8,         0,      0.00
   90,    1,    7,   13,     13435,      34.1,      16.2,         0,      0.00
   90,    1,    7,   14,     13018,      34.7,      17.3,         0,      0.00
   90,    1,    7,   15,     12786,      34.8,      18.4,         0,      0.00
   90,    1,    7,   16,     12869,      34.5,      19.5,         0,      0.00
   90,    1,    7,   17,     13918,      34.0,      20.5,         0,      0.00
   90,    1,    7,   18,     15022,      33.3,      21.5,         0,      0.00
   90,    1,    7,   19,     14827,      32.8,      22.4,         0,      0.00
   90,    1,    7,   20,     14520,      32.8,      23.5,         0,      0.00
   90,    1,    7,   21,     14083,      33.0,      24.4,         0,      0.00
   90,    1,    7,   22,     13273,      33.2,      25.0,         0,      0.00
   90,    1,    7,   23,     12258,      33.3,      25.1,         0,      0.00
   90,    1,    7,   24,     11249,      33.2,      25.0,         0,      0.00
   90,    1,    8,    1,     10612,      33.0,      24.7,         0,      0.00
   90,    1,    8,    2,     10311,      32.5,      24.4,         0,      0.00
   90,    1,    8,    3,     10188,      31.8,      24.1,         0,      0.00
   90,    1,    8,    4,     10197,      31.0,      23.7,         0,      0.00
   90,    1,    8,    5,     10410,      30.0,      23.4,         0,      0.00
   90,    1,    8,    6,     11467,      29.3,      23.2,         0,      0.00
   90,    1,    8,    7,     13832,      29.1,      23.3,         0,      0.00
   90,    1,    8,    8,     15812,      30.4,      24.0,         0,      0.00
   90,    1,    8,    9,     16355,      32.1,      24.8,         0,      0.00
   90,    1,    8,   10,     16440,      34.0,      25.6,         0,      0.00
   90,    1,    8,   11,     16325,      36.0,      26.1,         0,      0.00
   90,    1,    8,   12,     16092,      37.8,      26.6,         0,      0.00
   90,    1,    8,   13,     15824,      39.0,      26.9,         0,      0.00
   90,    1,    8,   14,     15711,      38.5,      27.2,         0,      0.00
   90,    1,    8,   15,     15536,      37.6,      27.5,         0,      0.00
   90,    1,    8,   16,     15621,      36.5,      27.7,         0,      0.00
   90,    1,    8,   17,     16628,      35.7,      27.7,         0,      0.00
   90,    1,    8,   18,     17300,      34.8,      27.7,         0,      0.00
   90,    1,    8,   19,     16910,      34.1,      27.9,         0,      0.00
   90,    1,    8,   20,     16302,      33.6,      28.2,         0,      0.00
   90,    1,    8,   21,     15605,      33.3,      28.6,         0,      0.00
   90,    1,    8,   22,     14530,      33.1,      29.0,         0,      0.00
   90,    1,    8,   23,     13135,      32.9,      29.5,         0,      0.00
   90,    1,    8,   24,     11859,      32.6,      29.7,         0,      0.00
   90,    1,    9,    1,     10933,      31.9,      29.4,         0,      0.00
   90,    1,    9,    2,     10527,      30.5,      28.3,         0,      0.00
   90,    1,    9,    3,     10393,      29.0,      26.9,         0,      0.00
   90,    1,    9,    4,     10384,      27.7,      25.6,         0,      0.00
   90,    1,    9,    5,     10645,      26.9,      24.7,         0,      0.00
   90,    1,    9,    6,     11838,      26.6,      24.1,         0,      0.00
   90,    1,    9,    7,     13976,      27.0,      24.2,         0,      0.00
   90,    1,    9,    8,     15746,      28.6,      25.5,         0,      0.00
   90,    1,    9,    9,     16052,      30.9,      27.3,         0,      0.00
   90,    1,    9,   10,     15976,      33.5,      29.1,         0,      0.00
   90,    1,    9,   11,     15872,      36.2,      30.3,         0,      0.00
   90,    1,    9,   12,     15608,      38.9,      31.3,         0,      0.00
   90,    1,    9,   13,     15242,      40.8,      32.1,         0,      0.00
   90,    1,    9,   14,     15111,      41.1,      32.4,         0,      0.00
   90,    1,    9,   15,     14888,      40.7,      32.5,         0,      0.00
   90,    1,    9,   16,     14879,      40.0,      32.3,         0,      0.00
   90,    1,    9,   17,     15838,      39.1,      32.0,         0,      0.00
   90,    1,    9,   18,     16892,      38.0,      31.7,         0,      0.00
   90,    1,    9,   19,     16641,      36.9,      31.5,         0,      0.00
   90,    1,    9,   20,     16064,      36.3,      31.8,         0,      0.00
   90,    1,    9,   21,     15385,      36.0,      32.2,         0,      0.00
   90,    1,    9,   22,     14352,      35.8,      32.8,         0,      0.00
   90,    1,    9,   23,     12937,      36.1,      33.5,         0,      0.00
   90,    1,    9,   24,     11625,      36.6,      34.2,         0,      0.00
   90,    1,   10,    1,     10704,      37.0,      34.9,         0,      0.00
   90,    1,   10,    2,     10271,      37.1,      35.4,         0,      0.00
   90,    1,   10,    3,     10019,      37.2,      35.8,         0,      0.00
   90,    1,   10,    4,      9902,      37.1,      36.1,         0,      0.00
   90,    1,   10,    5,     10105,      37.1,      36.2,         0,      0.00
   90,    1,   10,    6,     10997,      37.0,      36.3,         0,      0.00
   90,    1,   10,    7,     13243,      36.9,      36.4,         0,      0.00
   90,    1,   10,    8,     15249,      37.1,      36.6,         0,      0.00
   90,    1,   10,    9,     15738,      37.4,      36.9,         0,      0.00
   90,    1,   10,   10,     15880,      37.8,      37.1,         0,      0.00
   90,    1,   10,   11,     16022,      38.4,      37.4,         0,      0.00
   90,    1,   10,   12,     15976,      38.9,      37.6,         0,      0.00
   90,    1,   10,   13,     15755,      39.4,      37.7,         0,      0.00
   90,    1,   10,   14,     15746,      39.4,      37.4,         0,      0.00
   90,    1,   10,   15,     15589,      39.4,      37.0,         0,      0.00
   90,    1,   10,   16,     15598,      39.2,      36.5,         0,      0.00
   90,    1,   10,   17,     16290,      39.1,      35.9,         0,      0.00
   90,    1,   10,   18,     16946,      38.9,      35.3,         0,      0.00
   90,    1,   10,   19,     16587,      38.6,      34.6,         0,      0.00
   90,    1,   10,   20,     16001,      38.1,      34.1,         0,      0.00
   90,    1,   10,   21,     15277,      37.6,      33.6,         0,      0.00
   90,    1,   10,   22,     14220,      37.2,      33.1,         0,      0.00
   90,    1,   10,   23,     12870,      37.0,      32.8,         0,      0.00
   90,    1,   10,   24,     11574,      36.8,      32.4,         0,      0.00
   90,    1,   11,    1,     10721,      36.6,      31.9,         0,      0.00
   90,    1,   11,    2,     10286,      36.2,      31.0,         0,      0.00
   90,    1,   11,    3,     10116,      35.8,      30.1,         0,      0.00
   90,    1,   11,    4,     10059,      35.4,      29.4,         0,      0.00
   90,    1,   11,    5,     10295,      35.2,      29.0,         0,      0.00
   90,    1,   11,    6,     11264,      35.0,      28.9,         0,      0.00
   90,    1,   11,    7,     13529,      35.0,      28.9,         0,      0.00
   90,    1,   11,    8,     15426,      35.2,      29.0,         0,      0.00
   90,    1,   11,    9,     15870,      35.6,      29.1,         0,      0.00
   90,    1,   11,   10,     16042,      36.0,      29.3,         0,      0.00
   90,    1,   11,   11,     15982,      36.5,      29.3,         0,      0.00
   90,    1,   11,   12,     16077,      37.0,      29.3,         0,      0.00
   90,    1,   11,   13,     15772,      37.2,      29.3,         0,      0.00
   90,    1,   11,   14,     15700,      36.7,      29.5,         0,      0.00
   90,    1,   11,   15,     15564,      36.1,      29.8,         0,      0.00
   90,    1,   11,   16,     15650,      35.7,      30.3,         0,      0.00
   90,    1,   11,   17,     16366,      35.8,      30.7,         0,      0.00
   90,    1,   11,   18,     17110,      36.1,      31.3,         0,      0.00
   90,    1,   11,   19,     16831,      36.3,      32.0,         0,      0.00
   90,    1,   11,   20,     16262,      36.4,      32.7,         0,      0.00
   90,    1,   11,   21,     15537,      36.4,      33.3,         0,      0.00
   90,    1,   11,   22,     14500,      36.3,      33.5,         0,      0.00
   90,    1,   11,   23,     13076,      35.7,      32.9,         0,      0.00
   90,    1,   11,   24,     11791,      34.9,      31.9,         0,      0.00
   90,    1,   12,    1,     10905,      34.0,      30.9,         0,      0.00
   90,    1,   12,    2,     10527,      33.0,      30.2,         0,      0.00
   90,    1,   12,    3,     10340,      32.1,      29.5,         0,      0.00
   90,    1,   12,    4,     10316,      31.3,      28.8,         0,      0.00
   90,    1,   12,    5,     10496,      31.1,      28.1,         0,      0.00
   90,    1,   12,    6,     11442,      31.3,      27.5,         0,      0.00
   90,    1,   12,    7,     13676,      31.8,      27.2,         0,      0.00
   90,    1,   12,    8,     15542,      32.7,      27.4,         0,      0.00
   90,    1,   12,    9,     15996,      34.0,      27.6,         0,      0.00
   90,    1,   12,   10,     16029,      35.5,      27.3,         0,      0.00
   90,    1,   12,   11,     15925,      37.3,      25.9,         0,      0.00
   90,    1,   12,   12,     15623,      38.8,      24.6,         0,      0.00
   90,    1,   12,   13,     15354,      39.5,      23.7,         0,      0.00
   90,    1,   12,   14,     15245,      38.0,      24.6,         0,      0.00
   90,    1,   12,   15,     15034,      36.1,      25.4,         0,      0.00
   90,    1,   12,   16,     14962,      34.2,      25.4,         0,      0.00
   90,    1,   12,   17,     15585,      33.5,      23.3,         0,      0.00
   90,    1,   12,   18,     16453,      32.8,      20.8,         0,      0.00
   90,    1,   12,   19,     16221,      32.0,      18.6,         0,      0.00
   90,    1,   12,   20,     15665,      31.1,      17.8,         0,      0.00
   90,    1,   12,   21,     15100,      30.1,      17.2,         0,      0.00
   90,    1,   12,   22,     14337,      29.3,      16.7,         0,      0.00
   90,    1,   12,   23,     13240,      28.7,      16.1,         0,      0.00
   90,    1,   12,   24,     12160,      28.1,      15.5,         0,      0.00
   90,    1,   13,    1,     11274,      27.4,      15.1,         0,      0.00
   90,    1,   13,    2,     10817,      26.4,      14.7,         0,      0.00
   90,    1,   13,    3,     10597,      25.4,      14.2,         0,      0.00
   90,    1,   13,    4,     10521,      24.5,      13.7,         0,      0.00
   90,    1,   13,    5,     10607,      23.6,      13.2,         0,      0.00
   90,    1,   13,    6,     11005,      23.0,      12.4,         0,      0.00
   90,    1,   13,    7,     11735,      22.6,      11.4,         0,      0.00
   90,    1,   13,    8,     12686,      22.9,       9.9,         0,      0.00
   90,    1,   13,    9,     13896,      23.4,       8.4,         0,      0.00
   90,    1,   13,   10,     14734,      24.1,       7.1,         0,      0.00
   90,    1,   13,   11,     14997,      24.6,       6.8,         0,      0.00
   90,    1,   13,   12,     14901,      25.2,       6.6,         0,      0.00
   90,    1,   13,   13,     14417,      25.7,       6.3,         0,      0.00
   90,    1,   13,   14,     13917,      26.1,       5.6,         0,      0.00
   90,    1,   13,   15,     13594,      26.2,       4.8,         0,      0.00
   90,    1,   13,   16,     13506,      25.8,       4.1,         0,      0.00
   90,    1,   13,   17,     14455,      24.1,       3.5,         0,      0.00
   90,    1,   13,   18,     15914,      22.1,       3.0,         0,      0.00
   90,    1,   13,   19,     15876,      20.3,       2.7,         0,      0.00
   90,    1,   13,   20,     15417,      19.2,       2.9,         0,      0.00
   90,    1,   13,   21,     14939,      18.4,       3.2,         0,      0.00
   90,    1,   13,   22,     14380,      17.8,       3.8,         0,      0.00
   90,    1,   13,   23,     13541,      17.7,       4.3,         0,      0.00
   90,    1,   13,   24,     12697,      17.8,       5.0,         0,      0.00
   90,    1,   14,    1,     11897,      17.9,       5.7,         0,      0.00
   90,    1,   14,    2,     11432,      17.9,       6.3,         0,      0.00
   90,    1,   14,    3,     11147,      17.8,       6.9,         0,      0.00
   90,    1,   14,    4,     11024,      17.5,       7.4,         0,      0.00
   90,    1,   14,    5,     11028,      16.8,       7.5,         0,      0.00
   90,    1,   14,    6,     11222,      16.3,       7.4,         0,      0.00
   90,    1,   14,    7,     11648,      16.1,       6.9,         0,      0.00
   90,    1,   14,    8,     12228,      17.0,       5.9,         0,      0.00
   90,    1,   14,    9,     13160,      18.2,       4.6,         0,      0.00
   90,    1,   14,   10,     13855,      19.8,       3.3,         0,      0.00
   90,    1,   14,   11,     14155,      21.7,       2.2,         0,      0.00
   90,    1,   14,   12,     14335,      23.5,       1.2,         0,      0.00
   90,    1,   14,   13,     14134,      24.9,       0.6,         0,      0.00
   90,    1,   14,   14,     13714,      25.2,       0.5,         0,      0.00
   90,    1,   14,   15,     13342,      25.0,       0.7,         0,      0.00
   90,    1,   14,   16,     13396,      24.4,       1.1,         0,      0.00
   90,    1,   14,   17,     14295,      23.6,       1.7,         0,      0.00
   90,    1,   14,   18,     15644,      22.7,       2.4,         0,      0.00
   90,    1,   14,   19,     15621,      21.9,       2.9,         0,      0.00
   90,    1,   14,   20,     15145,      21.7,       3.1,         0,      0.00
   90,    1,   14,   21,     14619,      21.7,       3.2,         0,      0.00
   90,    1,   14,   22,     13983,      21.6,       3.4,         0,      0.00
   90,    1,   14,   23,     13064,      21.2,       4.1,         0,      0.00
   90,    1,   14,   24,     12165,      20.7,       4.9,         0,      0.00
   90,    1,   15,    1,     11441,      20.6,       5.6,         0,      0.00
   90,    1,   15,    2,     11138,      21.1,       6.3,         0,      0.00
   90,    1,   15,    3,     10956,      21.6,       7.1,         0,      0.00
   90,    1,   15,    4,     10948,      22.2,       8.0,         0,      0.00
   90,    1,   15,    5,     11104,      22.5,       9.1,         0,      0.00
   90,    1,   15,    6,     11890,      22.8,      10.5,         0,      0.00
   90,    1,   15,    7,     13580,      23.1,      12.3,         0,      0.00
   90,    1,   15,    8,     15284,      23.5,      15.2,         0,      0.00
   90,    1,   15,    9,     16225,      24.1,      18.2,         0,      0.00
   90,    1,   15,   10,     16897,      25.0,      20.9,         0,      0.00
   90,    1,   15,   11,     17276,      26.2,      22.8,         0,      0.00
   90,    1,   15,   12,     17452,      27.5,      24.4,         0,      0.00
   90,    1,   15,   13,     17188,      28.9,      25.9,         0,      0.00
   90,    1,   15,   14,     16901,      29.9,      27.3,         0,      0.00
   90,    1,   15,   15,     16646,      30.8,      28.4,         0,      0.00
   90,    1,   15,   16,     16278,      31.4,      29.1,         0,      0.00
   90,    1,   15,   17,     16842,      31.5,      29.3,         0,      0.00
   90,    1,   15,   18,     17696,      31.5,      29.2,         0,      0.00
   90,    1,   15,   19,     17278,      31.4,      29.0,         0,      0.00
   90,    1,   15,   20,     16660,      31.7,      29.0,         0,      0.00
   90,    1,   15,   21,     15851,      31.9,      29.0,         0,      0.00
   90,    1,   15,   22,     14819,      32.0,      28.9,         0,      0.00
   90,    1,   15,   23,     13437,      31.9,      29.0,         0,      0.00
   90,    1,   15,   24,     12192,      31.8,      28.9,         0,      0.00
   90,    1,   16,    1,     11273,      31.5,      28.8,         0,      0.00
   90,    1,   16,    2,     10899,      31.1,      28.6,         0,      0.00
   90,    1,   16,    3,     10678,      30.7,      28.2,         0,      0.00
   90,    1,   16,    4,     10629,      30.3,      28.0,         0,      0.00
   90,    1,   16,    5,     10846,      29.9,      27.7,         0,      0.00
   90,    1,   16,    6,     11794,      29.9,      27.7,         0,      0.00
   90,    1,   16,    7,     14172,      30.5,      28.1,         0,      0.00
   90,    1,   16,    8,     15911,      32.4,      29.2,         0,      0.00
   90,    1,   16,    9,     16223,      35.0,      30.6,         0,      0.00
   90,    1,   16,   10,     16030,      37.8,      31.9,         0,      0.00
   90,    1,   16,   11,     15859,      40.8,      33.0,         0,      0.00
   90,    1,   16,   12,     15519,      43.5,      34.0,         0,      0.00
   90,    1,   16,   13,     15061,      45.5,      34.7,         0,      0.00
   90,    1,   16,   14,     14863,      45.5,      34.9,         0,      0.00
   90,    1,   16,   15,     14557,      44.6,      34.8,         0,      0.00
   90,    1,   16,   16,     14435,      43.4,      34.5,         0,      0.00
   90,    1,   16,   17,     15202,      42.1,      34.0,         0,      0.00
   90,    1,   16,   18,     16505,      40.8,      33.6,         0,      0.00
   90,    1,   16,   19,     16300,      39.6,      33.3,         0,      0.00
   90,    1,   16,   20,     15773,      39.4,      33.8,         0,      0.00
   90,    1,   16,   21,     15129,      39.4,      34.3,         0,      0.00
   90,    1,   16,   22,     14122,      39.1,      34.6,         0,      0.00
   90,    1,   16,   23,     12728,      38.2,      34.2,         0,      0.00
   90,    1,   16,   24,     11374,      37.1,      33.7,         0,      0.00
   90,    1,   17,    1,     10526,      36.1,      33.2,         0,      0.00
   90,    1,   17,    2,     10137,      35.5,      33.0,         0,      0.00
   90,    1,   17,    3,      9979,      34.9,      32.8,         0,      0.00
   90,    1,   17,    4,      9968,      34.4,      32.6,         0,      0.00
   90,    1,   17,    5,     10176,      33.7,      32.2,         0,      0.00
   90,    1,   17,    6,     11190,      33.5,      32.0,         0,      0.00
   90,    1,   17,    7,     13497,      33.9,      32.1,         0,      0.00
   90,    1,   17,    8,     15329,      35.5,      33.1,         0,      0.00
   90,    1,   17,    9,     15762,      37.6,      34.3,         0,      0.00
   90,    1,   17,   10,     15758,      39.8,      35.5,         0,      0.00
   90,    1,   17,   11,     15608,      41.7,      36.5,         0,      0.00
   90,    1,   17,   12,     15339,      43.6,      37.4,         0,      0.00
   90,    1,   17,   13,     14980,      45.5,      38.2,         0,      0.00
   90,    1,   17,   14,     14803,      47.3,      38.8,         0,      0.00
   90,    1,   17,   15,     14544,      48.6,      39.3,         0,      0.00
   90,    1,   17,   16,     14499,      49.3,      39.5,         0,      0.00
   90,    1,   17,   17,     15214,      48.6,      39.3,         0,      0.00
   90,    1,   17,   18,     16294,      47.5,      39.0,         0,      0.00
   90,    1,   17,   19,     16160,      46.4,      38.8,         0,      0.00
   90,    1,   17,   20,     15487,      46.3,      38.7,         0,      0.00
   90,    1,   17,   21,     14796,      46.3,      38.8,         0,      0.00
   90,    1,   17,   22,     13766,      46.3,      38.9,         0,      0.00
   90,    1,   17,   23,     12314,      46.5,      39.4,         0,      0.00
   90,    1,   17,   24,     10956,      46.7,      39.9,         0,      0.00
