 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4, ENERGY PR,   TMSR PR,  TMNSR PR,   TMOR PR,    AGC PR,  OPCAP PR, NET INTRC,
   99,    5,    1,    1,      9735,      45.9,      31.5,         0,     30.61,      0.04,      0.00,      0.00,      5.00,      0.00,     -1012
   99,    5,    1,    2,      9186,      44.2,      31.8,         0,     26.05,      0.03,      0.00,      0.00,      4.98,      0.00,     -1168
   99,    5,    1,    3,      8968,      43.3,      32.1,         0,     26.18,      0.07,      0.00,      0.00,      3.07,      0.00,     -1183
   99,    5,    1,    4,      8871,      42.7,      31.4,         0,     26.13,      0.06,      0.00,      0.00,      3.25,      0.00,     -1108
   99,    5,    1,    5,      8957,      39.9,      31.8,         0,     28.30,      0.01,      0.00,      0.00,      4.44,      0.00,     -1097
   99,    5,    1,    6,      9251,      39.4,      30.9,         0,     27.02,      0.05,      0.00,      0.00,      4.76,      0.00,     -1053
   99,    5,    1,    7,      9869,      39.0,      31.3,         0,     27.20,      0.01,      0.00,      0.00,      4.76,      0.00,     -1282
   99,    5,    1,    8,     10999,      42.0,      33.4,         0,     24.41,      0.08,      0.00,      0.00,      5.68,      0.00,     -1896
   99,    5,    1,    9,     12011,      48.8,      35.7,         0,     26.23,      0.56,      0.00,      0.00,      4.84,      0.00,     -2291
   99,    5,    1,   10,     12521,      53.7,      36.8,         0,     25.52,      0.08,      0.00,      0.00,      5.08,      0.00,     -2320
   99,    5,    1,   11,     12612,      57.2,      36.8,         0,     26.02,      0.07,      0.00,      0.00,      5.35,      0.00,     -2286
   99,    5,    1,   12,     12471,      60.9,      35.7,         0,     25.57,      0.07,      0.06,      0.00,      5.46,      0.00,     -2425
   99,    5,    1,   13,     12193,      62.6,      36.1,         0,     26.51,      0.07,      0.06,      0.00,      4.63,      0.00,     -2323
   99,    5,    1,   14,     11863,      64.7,      35.8,         0,     26.00,      0.07,      0.00,      0.00,      5.00,      0.00,     -2220
   99,    5,    1,   15,     11613,      65.7,      37.2,         0,     27.44,      0.07,      0.00,      0.00,      5.00,      0.00,     -2172
   99,    5,    1,   16,     11468,      66.3,      37.2,         0,     26.10,      0.07,      0.06,      0.00,      5.00,      0.00,     -2230
   99,    5,    1,   17,     11473,      66.3,      37.8,         0,     25.68,      0.07,      0.06,      0.00,      5.00,      0.00,     -2311
   99,    5,    1,   18,     11561,      66.3,      38.4,         0,     26.19,      0.06,      0.06,      0.00,      5.00,      0.00,     -2308
   99,    5,    1,   19,     11554,      65.0,      38.2,         0,     25.57,      0.07,      0.06,      0.00,      5.00,      0.00,     -2278
   99,    5,    1,   20,     11766,      61.8,      38.7,         0,     24.31,      0.07,      0.06,      0.00,      5.00,      0.00,     -2355
   99,    5,    1,   21,     12469,      58.1,      39.1,         0,     28.78,      0.12,      0.06,      0.00,      5.00,      0.00,     -2425
   99,    5,    1,   22,     12022,      55.5,      39.0,         0,     26.51,      0.06,      0.06,      0.00,      5.00,      0.00,     -2189
   99,    5,    1,   23,     11068,      53.8,      36.9,         0,     24.67,      0.00,      0.00,      0.00,      5.00,      0.00,     -1870
   99,    5,    1,   24,     10029,      51.2,      36.6,         0,     26.65,      0.00,      0.01,      0.00,      4.98,      0.00,     -1507
   99,    5,    2,    1,      9194,      49.0,      36.6,         0,     27.35,      0.00,      0.00,      0.00,      4.65,      0.00,     -1083
   99,    5,    2,    2,      8683,      47.3,      36.6,         0,     26.93,      0.00,      0.00,      0.00,      5.42,      0.00,     -1057
   99,    5,    2,    3,      8453,      46.6,      36.5,         0,     25.99,      0.00,      0.00,      0.00,      5.00,      0.00,     -1173
   99,    5,    2,    4,      8352,      44.7,      36.6,         0,     26.32,      0.00,      0.00,      0.00,      5.00,      0.00,     -1216
   99,    5,    2,    5,      8364,      43.3,      37.7,         0,     26.68,      0.00,      0.00,      0.00,      3.70,      0.00,     -1235
   99,    5,    2,    6,      8477,      42.7,      36.5,         0,     27.34,      0.01,      0.00,      0.00,      4.35,      0.00,     -1229
