 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   93,    1,    2,   18,     15359,      23.7,       5.2,         0,     21.87
   93,    1,    2,   19,     15269,      21.6,       6.3,         0,     22.32
   93,    1,    2,   20,     14860,      20.6,       6.3,         0,     22.19
   93,    1,    2,   21,     14407,      19.8,       6.3,         0,     21.66
   93,    1,    2,   22,     13845,      18.1,       5.8,         0,     21.10
   93,    1,    2,   23,     12992,      17.1,       5.8,         0,     20.38
   93,    1,    2,   24,     12131,      16.6,       5.5,         0,     20.62
   93,    1,    3,    1,     11285,      16.0,       5.2,         0,     21.26
   93,    1,    3,    2,     10863,      14.5,       5.0,         0,     20.95
   93,    1,    3,    3,     10633,      13.9,       4.6,         0,     20.61
   93,    1,    3,    4,     10490,      13.7,       4.3,         0,     20.48
   93,    1,    3,    5,     10593,      13.3,       4.4,         0,     21.85
   93,    1,    3,    6,     10826,      13.2,       4.7,         0,     23.00
   93,    1,    3,    7,     11213,      13.8,       4.7,         0,     23.25
   93,    1,    3,    8,     11712,      14.7,       5.6,         0,     21.43
   93,    1,    3,    9,     12612,      17.0,       6.4,         0,     20.98
   93,    1,    3,   10,     13370,      19.5,       8.4,         0,     22.12
   93,    1,    3,   11,     13773,      22.4,      10.6,         0,     22.70
   93,    1,    3,   12,     14035,      24.4,      11.4,         0,     22.24
   93,    1,    3,   13,     14025,      26.4,      13.7,         0,     22.62
   93,    1,    3,   14,     13752,      27.8,      14.9,         0,     22.70
   93,    1,    3,   15,     13507,      29.0,      17.8,         0,     22.14
   93,    1,    3,   16,     13529,      30.0,      19.7,         0,     21.80
   93,    1,    3,   17,     14637,      30.5,      21.4,         0,     23.92
   93,    1,    3,   18,     15400,      31.0,      23.4,         0,     23.51
   93,    1,    3,   19,     15152,      31.4,      25.1,         0,     22.63
   93,    1,    3,   20,     14636,      32.4,      27.4,         0,     21.48
   93,    1,    3,   21,     14041,      33.5,      29.3,         0,     21.00
   93,    1,    3,   22,     13066,      34.1,      31.4,         0,     21.05
   93,    1,    3,   23,     11891,      35.6,      33.1,         0,     20.50
   93,    1,    3,   24,     10812,      37.1,      34.0,         0,     20.43
   93,    1,    4,    1,     10008,      37.8,      34.5,         0,     19.43
   93,    1,    4,    2,      9526,      39.2,      34.2,         0,     16.65
   93,    1,    4,    3,      9330,      40.2,      34.9,         0,     15.79
   93,    1,    4,    4,      9226,      40.4,      35.4,         0,     15.42
   93,    1,    4,    5,      9433,      41.1,      35.3,         0,     17.40
   93,    1,    4,    6,     10436,      41.3,      36.0,         0,     19.59
   93,    1,    4,    7,     12690,      41.2,      35.9,         0,     21.02
   93,    1,    4,    8,     14392,      41.5,      35.8,         0,     22.26
   93,    1,    4,    9,     14786,      43.2,      35.7,         0,     22.36
   93,    1,    4,   10,     14974,      45.1,      37.0,         0,     22.14
   93,    1,    4,   11,     15058,      48.4,      37.8,         0,     22.03
   93,    1,    4,   12,     14722,      50.8,      38.4,         0,     21.73
   93,    1,    4,   13,     14358,      53.9,      39.6,         0,     18.01
   93,    1,    4,   14,     14102,      55.6,      44.6,         0,     20.76
   93,    1,    4,   15,     13809,      56.8,      44.4,         0,     20.38
   93,    1,    4,   16,     13686,      55.8,      44.4,         0,     20.28
   93,    1,    4,   17,     14667,      53.8,      44.3,         0,     20.85
   93,    1,    4,   18,     15776,      52.9,      43.9,         0,     22.87
   93,    1,    4,   19,     15483,      51.0,      44.7,         0,     22.42
   93,    1,    4,   20,     14788,      50.5,      44.6,         0,     22.13
   93,    1,    4,   21,     14191,      50.1,      45.1,         0,     22.22
   93,    1,    4,   22,     13219,      51.5,      45.8,         0,     21.77
   93,    1,    4,   23,     11759,      51.2,      45.6,         0,     20.41
   93,    1,    4,   24,     10354,      51.0,      46.1,         0,     18.84
   93,    1,    5,    1,      9390,      51.3,      46.6,         0,     17.22
   93,    1,    5,    2,      8968,      52.7,      48.0,         0,     18.92
   93,    1,    5,    3,      8715,      53.4,      48.7,         0,     20.00
   93,    1,    5,    4,      8648,      55.1,      50.2,         0,     18.81
   93,    1,    5,    5,      8812,      54.9,      51.4,         0,     19.12
   93,    1,    5,    6,      9761,      55.8,      53.0,         0,     17.83
   93,    1,    5,    7,     11897,      56.0,      53.6,         0,     19.58
   93,    1,    5,    8,     13775,      56.1,      53.6,         0,     21.91
   93,    1,    5,    9,     14319,      56.3,      54.2,         0,     22.51
   93,    1,    5,   10,     14554,      57.1,      53.9,         0,     22.91
   93,    1,    5,   11,     14746,      56.5,      54.4,         0,     23.18
   93,    1,    5,   12,     14756,      55.1,      53.4,         0,     22.94
   93,    1,    5,   13,     14577,      57.2,      53.6,         0,     22.50
   93,    1,    5,   14,     14348,      57.7,      51.5,         0,     21.53
   93,    1,    5,   15,     14073,      56.8,      47.6,         0,     21.76
   93,    1,    5,   16,     13940,      53.2,      40.7,         0,     21.05
   93,    1,    5,   17,     14709,      48.0,      36.6,         0,     21.68
   93,    1,    5,   18,     15782,      44.7,      34.2,         0,     23.03
   93,    1,    5,   19,     15551,      42.3,      31.6,         0,     22.40
   93,    1,    5,   20,     14985,      40.3,      30.2,         0,     21.06
   93,    1,    5,   21,     14388,      38.5,      28.8,         0,     20.14
   93,    1,    5,   22,     13505,      36.1,      27.4,         0,     19.96
   93,    1,    5,   23,     12190,      35.3,      26.2,         0,     15.20
   93,    1,    5,   24,     10921,      34.0,      25.2,         0,     14.23
   93,    1,    6,    1,      9939,      32.9,      24.8,         0,     14.08
   93,    1,    6,    2,      9551,      32.3,      24.5,         0,     14.03
   93,    1,    6,    3,      9396,      31.6,      24.6,         0,     13.65
   93,    1,    6,    4,      9425,      31.2,      24.3,         0,     13.64
   93,    1,    6,    5,      9691,      31.1,      24.7,         0,     13.80
   93,    1,    6,    6,     10723,      30.5,      24.8,         0,     14.77
   93,    1,    6,    7,     13011,      30.7,      24.2,         0,     17.61
   93,    1,    6,    8,     14868,      31.1,      24.7,         0,     20.79
   93,    1,    6,    9,     15275,      32.4,      25.5,         0,     22.51
   93,    1,    6,   10,     15471,      33.2,      26.0,         0,     21.53
   93,    1,    6,   11,     15560,      34.2,      26.0,         0,     22.23
   93,    1,    6,   12,     15475,      35.4,      26.1,         0,     21.81
   93,    1,    6,   13,     15212,      35.9,      25.4,         0,     22.27
   93,    1,    6,   14,     15115,      36.2,      25.4,         0,     22.08
   93,    1,    6,   15,     14895,      36.4,      26.4,         0,     21.15
   93,    1,    6,   16,     14935,      36.0,      26.6,         0,     20.74
   93,    1,    6,   17,     15786,      35.4,      26.5,         0,     22.39
   93,    1,    6,   18,     16677,      34.5,      26.5,         0,     23.33
   93,    1,    6,   19,     16255,      33.7,      26.8,         0,     23.49
   93,    1,    6,   20,     15770,      32.7,      26.9,         0,     22.86
   93,    1,    6,   21,     15163,      33.1,      26.2,         0,     22.11
   93,    1,    6,   22,     14185,      32.1,      26.4,         0,     20.80
   93,    1,    6,   23,     12740,      32.2,      26.2,         0,     20.05
   93,    1,    6,   24,     11367,      31.8,      25.9,         0,     16.47
   93,    1,    7,    1,     10525,      31.3,      25.7,         0,     15.04
   93,    1,    7,    2,     10145,      31.2,      25.2,         0,     15.09
   93,    1,    7,    3,      9943,      31.2,      25.3,         0,     14.69
   93,    1,    7,    4,      9915,      30.8,      24.3,         0,     14.48
   93,    1,    7,    5,     10109,      29.8,      24.2,         0,     14.89
   93,    1,    7,    6,     11182,      29.6,      23.9,         0,     16.53
   93,    1,    7,    7,     13436,      29.7,      23.3,         0,     20.70
   93,    1,    7,    8,     15153,      29.6,      23.2,         0,     22.04
   93,    1,    7,    9,     15526,      31.4,      24.9,         0,     20.65
   93,    1,    7,   10,     15505,      34.6,      24.8,         0,     20.61
   93,    1,    7,   11,     15371,      37.1,      23.1,         0,     20.75
   93,    1,    7,   12,     15200,      37.9,      22.3,         0,     19.70
   93,    1,    7,   13,     14878,      38.3,      22.9,         0,     19.20
   93,    1,    7,   14,     14684,      38.8,      22.5,         0,     18.21
   93,    1,    7,   15,     14438,      38.9,      23.7,         0,     18.60
   93,    1,    7,   16,     14418,      37.5,      24.6,         0,     17.82
   93,    1,    7,   17,     15394,      35.9,      25.5,         0,     20.48
   93,    1,    7,   18,     16526,      34.1,      24.8,         0,     22.18
   93,    1,    7,   19,     16348,      33.4,      24.6,         0,     21.56
   93,    1,    7,   20,     15884,      32.7,      24.7,         0,     19.80
   93,    1,    7,   21,     15321,      32.1,      24.8,         0,     19.44
   93,    1,    7,   22,     14326,      31.3,      25.0,         0,     19.82
   93,    1,    7,   23,     12863,      31.4,      25.4,         0,     15.73
   93,    1,    7,   24,     11510,      31.8,      26.1,         0,     15.07
   93,    1,    8,    1,     10569,      32.0,      26.7,         0,     15.08
   93,    1,    8,    2,     10167,      32.4,      27.5,         0,     14.30
   93,    1,    8,    3,      9904,      32.2,      27.7,         0,     13.49
   93,    1,    8,    4,      9806,      32.4,      28.1,         0,     13.01
   93,    1,    8,    5,      9996,      32.3,      28.3,         0,     13.17
   93,    1,    8,    6,     10970,      32.5,      28.5,         0,     13.56
   93,    1,    8,    7,     13171,      32.8,      28.3,         0,     15.79
   93,    1,    8,    8,     14976,      33.1,      28.6,         0,     19.41
   93,    1,    8,    9,     15460,      34.3,      28.7,         0,     21.70
   93,    1,    8,   10,     15580,      35.5,      28.6,         0,     22.41
   93,    1,    8,   11,     15576,      37.3,      28.6,         0,     23.25
   93,    1,    8,   12,     15500,      38.7,      28.4,         0,     23.24
   93,    1,    8,   13,     15225,      39.1,      27.6,         0,     23.05
   93,    1,    8,   14,     15093,      38.7,      26.6,         0,     22.43
   93,    1,    8,   15,     14899,      38.4,      24.4,         0,     20.58
   93,    1,    8,   16,     14783,      37.9,      25.7,         0,     20.63
   93,    1,    8,   17,     15483,      36.6,      26.6,         0,     21.54
   93,    1,    8,   18,     16140,      35.5,      26.0,         0,     21.79
   93,    1,    8,   19,     15721,      35.3,      25.4,         0,     21.87
   93,    1,    8,   20,     15181,      34.5,      23.8,         0,     19.95
   93,    1,    8,   21,     14609,      33.2,      21.4,         0,     20.65
   93,    1,    8,   22,     13752,      31.7,      19.9,         0,     18.18
   93,    1,    8,   23,     12696,      31.0,      18.9,         0,     15.22
   93,    1,    8,   24,     11549,      29.9,      17.9,         0,     14.93
   93,    1,    9,    1,     10709,      28.7,      17.3,         0,     15.85
   93,    1,    9,    2,     10160,      27.5,      13.8,         0,     16.01
   93,    1,    9,    3,      9940,      26.4,      12.0,         0,     14.72
   93,    1,    9,    4,      9887,      25.5,      10.3,         0,     14.07
   93,    1,    9,    5,      9965,      25.0,       9.6,         0,     14.11
   93,    1,    9,    6,     10385,      23.7,       8.4,         0,     14.47
   93,    1,    9,    7,     11168,      22.6,       7.4,         0,     15.06
   93,    1,    9,    8,     12232,      22.2,       8.9,         0,     18.45
   93,    1,    9,    9,     13515,      22.1,       7.9,         0,     21.96
   93,    1,    9,   10,     14570,      22.1,       7.9,         0,     24.19
   93,    1,    9,   11,     15106,      22.4,       7.5,         0,     28.37
   93,    1,    9,   12,     15200,      22.8,       7.3,         0,     24.93
   93,    1,    9,   13,     14963,      22.7,       7.1,         0,     22.67
   93,    1,    9,   14,     14613,      22.8,       5.9,         0,     21.42
   93,    1,    9,   15,     14349,      22.6,       6.5,         0,     20.77
   93,    1,    9,   16,     14320,      22.1,       5.6,         0,     21.81
   93,    1,    9,   17,     15148,      21.1,       6.5,         0,     23.02
   93,    1,    9,   18,     16054,      21.1,       6.1,         0,     24.34
   93,    1,    9,   19,     15803,      20.9,       5.6,         0,     23.57
   93,    1,    9,   20,     15210,      20.0,       4.1,         0,     22.32
   93,    1,    9,   21,     14589,      19.3,       4.7,         0,     22.36
   93,    1,    9,   22,     13892,      18.8,       4.9,         0,     21.58
   93,    1,    9,   23,     13067,      18.3,       3.6,         0,     20.52
   93,    1,    9,   24,     12077,      17.1,       3.1,         0,     20.15
   93,    1,   10,    1,     11399,      16.2,       2.1,         0,     19.89
   93,    1,   10,    2,     10912,      14.8,       2.5,         0,     19.99
   93,    1,   10,    3,     10714,      14.0,       2.5,         0,     20.13
   93,    1,   10,    4,     10633,      13.2,       2.2,         0,     20.12
   93,    1,   10,    5,     10683,      12.3,       1.9,         0,     20.01
   93,    1,   10,    6,     10947,      12.3,       1.9,         0,     20.08
   93,    1,   10,    7,     11429,      11.6,       2.3,         0,     20.06
   93,    1,   10,    8,     12063,      11.8,       2.0,         0,     19.99
   93,    1,   10,    9,     13075,      13.0,       1.6,         0,     20.83
   93,    1,   10,   10,     13891,      14.7,       1.2,         0,     22.29
   93,    1,   10,   11,     14372,      16.1,       2.6,         0,     22.50
   93,    1,   10,   12,     14569,      17.9,       2.1,         0,     23.22
   93,    1,   10,   13,     14560,      18.5,       1.9,         0,     22.61
   93,    1,   10,   14,     14252,      19.1,       1.8,         0,     21.91
   93,    1,   10,   15,     14039,      19.0,       1.4,         0,     20.56
   93,    1,   10,   16,     14053,      19.0,       1.0,         0,     20.57
   93,    1,   10,   17,     15054,      18.8,       1.3,         0,     22.57
   93,    1,   10,   18,     16078,      18.9,       0.7,         0,     24.17
   93,    1,   10,   19,     15917,      18.9,       1.8,         0,     27.72
   93,    1,   10,   20,     15476,      18.9,       1.8,         0,     25.35
   93,    1,   10,   21,     14974,      19.1,       2.3,         0,     29.12
   93,    1,   10,   22,     14110,      18.6,       2.6,         0,     28.83
   93,    1,   10,   23,     12994,      18.2,       5.6,         0,     22.42
   93,    1,   10,   24,     11948,      18.4,       9.4,         0,     20.88
   93,    1,   11,    1,     11280,      18.3,      10.0,         0,     21.39
   93,    1,   11,    2,     11015,      17.4,      13.1,         0,     21.13
   93,    1,   11,    3,     10875,      17.5,      13.2,         0,     20.12
   93,    1,   11,    4,     10885,      17.5,      13.0,         0,     18.97
   93,    1,   11,    5,     11123,      17.7,      13.6,         0,     20.42
   93,    1,   11,    6,     12176,      18.0,      13.5,         0,     21.27
   93,    1,   11,    7,     14430,      18.0,      13.7,         0,     23.48
   93,    1,   11,    8,     16188,      18.6,      13.7,         0,     26.26
   93,    1,   11,    9,     16722,      19.7,      14.7,         0,     25.28
   93,    1,   11,   10,     16857,      21.2,      15.3,         0,     24.88
   93,    1,   11,   11,     16975,      23.2,      16.2,         0,     24.32
   93,    1,   11,   12,     16879,      24.4,      16.9,         0,     23.15
   93,    1,   11,   13,     16645,      25.0,      18.0,         0,     22.69
   93,    1,   11,   14,     16482,      25.5,      18.8,         0,     21.97
   93,    1,   11,   15,     16249,      25.4,      19.1,         0,     21.50
   93,    1,   11,   16,     16225,      25.6,      19.4,         0,     21.50
   93,    1,   11,   17,     17070,      25.9,      19.6,         0,     24.54
   93,    1,   11,   18,     17823,      26.0,      19.6,         0,     25.34
   93,    1,   11,   19,     17444,      25.8,      20.3,         0,     23.74
   93,    1,   11,   20,     16826,      26.1,      20.1,         0,     22.89
   93,    1,   11,   21,     16083,      26.1,      20.6,         0,     22.60
   93,    1,   11,   22,     15023,      25.8,      20.8,         0,     21.95
   93,    1,   11,   23,     13473,      25.9,      21.2,         0,     20.45
   93,    1,   11,   24,     12058,      26.0,      22.0,         0,     17.21
   93,    1,   12,    1,     11222,      25.8,      22.3,         0,     15.90
   93,    1,   12,    2,     10753,      26.0,      22.5,         0,     15.35
   93,    1,   12,    3,     10553,      25.9,      22.7,         0,     15.17
   93,    1,   12,    4,     10471,      26.2,      23.0,         0,     15.11
   93,    1,   12,    5,     10675,      26.2,      23.0,         0,     16.63
   93,    1,   12,    6,     11678,      26.3,      23.5,         0,     15.97
   93,    1,   12,    7,     13920,      26.6,      23.7,         0,     20.90
   93,    1,   12,    8,     15686,      26.5,      23.5,         0,     21.94
   93,    1,   12,    9,     16149,      27.5,      24.0,         0,     22.03
   93,    1,   12,   10,     16246,      28.5,      24.4,         0,     22.19
   93,    1,   12,   11,     16257,      29.2,      25.1,         0,     21.65
   93,    1,   12,   12,     16161,      30.1,      25.3,         0,     21.43
   93,    1,   12,   13,     15912,      31.2,      25.5,         0,     21.55
   93,    1,   12,   14,     15851,      31.4,      26.2,         0,     21.62
   93,    1,   12,   15,     15680,      31.5,      26.9,         0,     21.59
   93,    1,   12,   16,     15649,      31.5,      27.3,         0,     21.64
   93,    1,   12,   17,     16464,      30.8,      28.0,         0,     22.32
   93,    1,   12,   18,     17267,      31.2,      28.2,         0,     23.06
   93,    1,   12,   19,     16857,      30.9,      28.5,         0,     22.24
   93,    1,   12,   20,     16267,      30.9,      28.7,         0,     21.61
   93,    1,   12,   21,     15602,      30.7,      28.4,         0,     21.35
   93,    1,   12,   22,     14506,      30.3,      28.7,         0,     20.43
   93,    1,   12,   23,     13070,      30.8,      28.6,         0,     19.49
   93,    1,   12,   24,     11760,      30.5,      28.6,         0,     17.28
   93,    1,   13,    1,     10767,      30.7,      28.6,         0,     16.16
   93,    1,   13,    2,     10374,      30.5,      28.9,         0,     16.24
   93,    1,   13,    3,     10130,      30.4,      28.0,         0,     14.96
   93,    1,   13,    4,     10094,      30.4,      28.8,         0,     14.64
   93,    1,   13,    5,     10305,      30.9,      28.9,         0,     15.63
   93,    1,   13,    6,     11335,      30.8,      29.0,         0,     15.55
   93,    1,   13,    7,     13465,      30.6,      28.8,         0,     17.27
   93,    1,   13,    8,     15158,      30.3,      28.8,         0,     19.51
   93,    1,   13,    9,     15757,      30.0,      28.7,         0,     21.00
   93,    1,   13,   10,     16089,      30.0,      28.4,         0,     21.45
   93,    1,   13,   11,     16291,      30.5,      28.7,         0,     22.03
   93,    1,   13,   12,     16415,      30.9,      28.7,         0,     22.50
   93,    1,   13,   13,     16260,      30.8,      29.1,         0,     23.25
   93,    1,   13,   14,     16129,      30.8,      28.8,         0,     23.31
   93,    1,   13,   15,     16005,      30.5,      28.6,         0,     22.74
   93,    1,   13,   16,     15966,      30.0,      28.6,         0,     21.91
   93,    1,   13,   17,     16720,      29.7,      27.8,         0,     24.07
   93,    1,   13,   18,     17491,      29.1,      27.1,         0,     25.23
   93,    1,   13,   19,     17070,      28.5,      26.9,         0,     22.85
   93,    1,   13,   20,     16471,      27.7,      26.1,         0,     21.43
   93,    1,   13,   21,     15695,      26.8,      25.4,         0,     21.05
   93,    1,   13,   22,     14610,      24.1,      22.1,         0,     20.21
   93,    1,   13,   23,     13204,      23.0,      21.6,         0,     18.38
   93,    1,   13,   24,     11956,      21.3,      19.1,         0,     18.97
   93,    1,   14,    1,     11137,      20.8,      17.8,         0,     16.67
   93,    1,   14,    2,     10803,      20.9,      17.6,         0,     18.24
   93,    1,   14,    3,     10573,      20.5,      17.1,         0,     19.68
   93,    1,   14,    4,     10641,      20.1,      17.1,         0,     20.08
   93,    1,   14,    5,     10918,      19.9,      16.6,         0,     20.14
   93,    1,   14,    6,     11924,      19.5,      16.0,         0,     20.22
   93,    1,   14,    7,     14043,      19.1,      15.9,         0,     20.77
   93,    1,   14,    8,     15631,      18.8,      15.0,         0,     21.45
   93,    1,   14,    9,     16175,      19.3,      14.9,         0,     21.44
   93,    1,   14,   10,     16353,      20.2,      15.0,         0,     21.23
   93,    1,   14,   11,     16504,      21.4,      15.6,         0,     21.64
   93,    1,   14,   12,     16473,      22.0,      16.1,         0,     21.93
   93,    1,   14,   13,     16270,      22.9,      16.4,         0,     20.96
   93,    1,   14,   14,     16087,      23.3,      15.7,         0,     20.62
   93,    1,   14,   15,     15875,      23.4,      16.4,         0,     20.16
   93,    1,   14,   16,     15781,      22.6,      16.4,         0,     19.94
   93,    1,   14,   17,     16530,      22.0,      16.3,         0,     21.17
   93,    1,   14,   18,     17564,      21.9,      16.2,         0,     21.88
   93,    1,   14,   19,     17319,      21.6,      16.5,         0,     21.17
   93,    1,   14,   20,     16788,      21.8,      16.8,         0,     20.60
   93,    1,   14,   21,     16137,      21.2,      16.7,         0,     21.60
   93,    1,   14,   22,     15133,      21.0,      16.2,         0,     21.29
   93,    1,   14,   23,     13663,      21.1,      16.5,         0,     20.45
   93,    1,   14,   24,     12296,      21.4,      16.8,         0,     20.33
   93,    1,   15,    1,     11426,      21.2,      17.3,         0,     20.00
   93,    1,   15,    2,     11023,      21.1,      18.0,         0,     20.13
   93,    1,   15,    3,     10820,      21.2,      18.1,         0,     20.11
   93,    1,   15,    4,     10800,      21.3,      18.2,         0,     20.08
   93,    1,   15,    5,     11009,      21.3,      18.2,         0,     20.01
   93,    1,   15,    6,     12019,      21.8,      18.5,         0,     20.14
   93,    1,   15,    7,     14204,      22.2,      19.2,         0,     21.28
   93,    1,   15,    8,     15964,      23.1,      20.6,         0,     22.30
   93,    1,   15,    9,     16399,      24.0,      21.4,         0,     22.29
   93,    1,   15,   10,     16522,      25.9,      22.5,         0,     22.08
   93,    1,   15,   11,     16476,      27.3,      23.6,         0,     21.80
   93,    1,   15,   12,     16313,      27.9,      24.2,         0,     21.56
   93,    1,   15,   13,     16069,      28.8,      25.3,         0,     21.64
   93,    1,   15,   14,     15885,      29.7,      26.1,         0,     21.98
   93,    1,   15,   15,     15578,      30.1,      26.4,         0,     21.34
   93,    1,   15,   16,     15440,      29.8,      26.3,         0,     21.08
   93,    1,   15,   17,     15913,      29.3,      26.2,         0,     21.28
   93,    1,   15,   18,     16732,      28.9,      26.1,         0,     22.29
   93,    1,   15,   19,     16433,      28.5,      25.5,         0,     21.51
   93,    1,   15,   20,     15815,      27.5,      24.8,         0,     21.30
   93,    1,   15,   21,     15255,      26.2,      23.4,         0,     20.80
   93,    1,   15,   22,     14430,      25.2,      22.5,         0,     21.09
   93,    1,   15,   23,     13284,      22.9,      20.3,         0,     20.92
   93,    1,   15,   24,     12068,      22.5,      19.7,         0,     21.32
   93,    1,   16,    1,     11269,      21.1,      18.0,         0,     21.11
   93,    1,   16,    2,     10834,      19.7,      16.8,         0,     21.33
   93,    1,   16,    3,     10574,      19.7,      15.7,         0,     21.03
   93,    1,   16,    4,     10532,      19.2,      16.1,         0,     20.55
   93,    1,   16,    5,     10579,      18.6,      14.3,         0,     19.63
   93,    1,   16,    6,     10990,      18.0,      14.2,         0,     19.92
   93,    1,   16,    7,     11755,      17.3,      13.4,         0,     20.40
   93,    1,   16,    8,     12734,      17.3,      14.3,         0,     21.24
   93,    1,   16,    9,     13865,      21.6,      17.7,         0,     23.09
   93,    1,   16,   10,     14413,      24.6,      19.9,         0,     24.00
   93,    1,   16,   11,     14419,      29.3,      21.7,         0,     22.86
   93,    1,   16,   12,     14104,      31.3,      22.1,         0,     21.79
   93,    1,   16,   13,     13602,      32.8,      22.0,         0,     20.19
   93,    1,   16,   14,     13181,      32.7,      22.0,         0,     20.34
   93,    1,   16,   15,     12928,      32.3,      22.5,         0,     20.70
   93,    1,   16,   16,     13019,      31.6,      22.2,         0,     20.46
   93,    1,   16,   17,     13829,      30.4,      23.1,         0,     20.95
   93,    1,   16,   18,     15104,      29.7,      23.0,         0,     21.57
   93,    1,   16,   19,     14968,      29.3,      22.9,         0,     21.32
   93,    1,   16,   20,     14417,      28.0,      22.4,         0,     21.44
   93,    1,   16,   21,     13939,      26.7,      21.8,         0,     21.45
   93,    1,   16,   22,     13341,      25.4,      21.3,         0,     21.10
   93,    1,   16,   23,     12349,      24.0,      19.9,         0,     20.86
   93,    1,   16,   24,     11453,      23.4,      19.6,         0,     19.78
   93,    1,   17,    1,     10766,      22.7,      18.8,         0,     18.95
   93,    1,   17,    2,     10294,      22.6,      18.9,         0,     20.04
   93,    1,   17,    3,     10018,      22.6,      18.8,         0,     20.05
   93,    1,   17,    4,      9923,      23.3,      19.0,         0,     19.81
   93,    1,   17,    5,      9951,      24.4,      19.4,         0,     17.73
   93,    1,   17,    6,     10095,      25.4,      20.5,         0,     18.19
   93,    1,   17,    7,     10524,      25.3,      20.2,         0,     20.30
   93,    1,   17,    8,     11141,      25.8,      20.3,         0,     19.62
   93,    1,   17,    9,     12216,      26.3,      20.2,         0,     20.79
   93,    1,   17,   10,     13014,      27.0,      20.1,         0,     21.52
   93,    1,   17,   11,     13366,      28.5,      19.9,         0,     21.28
   93,    1,   17,   12,     13510,      29.6,      20.4,         0,     21.25
   93,    1,   17,   13,     13425,      30.8,      21.0,         0,     21.91
   93,    1,   17,   14,     13066,      31.9,      21.1,         0,     21.38
   93,    1,   17,   15,     12722,      31.6,      21.5,         0,     21.19
   93,    1,   17,   16,     12732,      31.4,      22.3,         0,     21.24
   93,    1,   17,   17,     13616,      31.3,      23.6,         0,     22.78
   93,    1,   17,   18,     14816,      31.6,      24.7,         0,     23.14
   93,    1,   17,   19,     14649,      32.0,      25.2,         0,     22.09
   93,    1,   17,   20,     14255,      32.0,      25.2,         0,     20.79
   93,    1,   17,   21,     13747,      32.6,      25.9,         0,     20.99
   93,    1,   17,   22,     12981,      31.9,      25.5,         0,     20.83
   93,    1,   17,   23,     12012,      31.9,      25.0,         0,     19.93
   93,    1,   17,   24,     11114,      31.1,      21.4,         0,     20.44
