 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   94,    1,    1,    1,     11827,      21.3,      13.1,         0,     16.20
   94,    1,    1,    2,     11246,      20.4,      13.1,         0,     16.66
   94,    1,    1,    3,     10809,      20.2,      13.4,         0,     16.76
   94,    1,    1,    4,     10511,      19.5,      13.3,         0,     16.38
   94,    1,    1,    5,     10474,      19.1,      13.4,         0,     15.66
   94,    1,    1,    6,     10622,      19.4,      14.2,         0,     15.92
   94,    1,    1,    7,     10991,      19.9,      14.6,         0,     16.79
   94,    1,    1,    8,     11254,      20.5,      15.0,         0,     16.87
   94,    1,    1,    9,     11945,      22.6,      15.5,         0,     16.89
   94,    1,    1,   10,     12606,      27.0,      17.7,         0,     16.90
   94,    1,    1,   11,     12998,      30.7,      20.2,         0,     16.77
   94,    1,    1,   12,     13103,      33.8,      21.6,         0,     16.95
   94,    1,    1,   13,     12925,      36.3,      22.0,         0,     16.68
   94,    1,    1,   14,     12580,      37.1,      23.5,         0,     15.70
   94,    1,    1,   15,     12260,      37.4,      24.1,         0,     14.89
   94,    1,    1,   16,     12392,      37.7,      25.9,         0,     15.46
   94,    1,    1,   17,     13474,      36.9,      27.7,         0,     16.77
   94,    1,    1,   18,     14493,      36.8,      29.0,         0,     17.11
   94,    1,    1,   19,     14310,      37.5,      29.6,         0,     17.36
   94,    1,    1,   20,     13847,      37.7,      29.1,         0,     17.04
   94,    1,    1,   21,     13368,      38.2,      29.1,         0,     16.69
   94,    1,    1,   22,     12742,      38.3,      28.2,         0,     16.17
   94,    1,    1,   23,     11861,      37.9,      26.5,         0,     14.83
   94,    1,    1,   24,     10890,      37.2,      25.4,         0,     12.91
   94,    1,    2,    1,     10062,      36.5,      26.3,         0,     14.03
   94,    1,    2,    2,      9559,      34.8,      28.7,         0,     12.16
   94,    1,    2,    3,      9291,      34.2,      29.9,         0,     11.03
   94,    1,    2,    4,      9157,      33.3,      29.5,         0,     13.85
   94,    1,    2,    5,      9176,      32.5,      29.9,         0,     13.80
   94,    1,    2,    6,      9369,      32.5,      29.9,         0,     10.16
   94,    1,    2,    7,      9791,      31.6,      29.1,         0,      7.85
   94,    1,    2,    8,     10387,      31.1,      28.9,         0,      7.40
   94,    1,    2,    9,     11338,      33.4,      29.5,         0,      7.40
   94,    1,    2,   10,     11998,      37.0,      31.0,         0,     11.83
   94,    1,    2,   11,     12310,      39.9,      30.7,         0,     11.89
   94,    1,    2,   12,     12423,      41.8,      30.4,         0,     14.03
   94,    1,    2,   13,     12362,      42.2,      29.1,         0,     14.12
   94,    1,    2,   14,     12111,      42.5,      27.8,         0,     14.50
   94,    1,    2,   15,     12009,      41.3,      26.6,         0,     13.68
   94,    1,    2,   16,     12116,      40.6,      26.0,         0,     13.63
   94,    1,    2,   17,     13256,      38.1,      24.3,         0,     15.46
   94,    1,    2,   18,     14608,      36.5,      24.1,         0,     17.01
   94,    1,    2,   19,     14627,      34.3,      21.7,         0,     17.07
   94,    1,    2,   20,     14301,      32.4,      19.5,         0,     16.87
   94,    1,    2,   21,     13926,      30.8,      17.3,         0,     15.88
   94,    1,    2,   22,     13117,      28.8,      13.1,         0,     15.80
   94,    1,    2,   23,     12108,      27.4,      11.0,         0,     16.04
   94,    1,    2,   24,     11120,      26.6,       9.7,         0,     14.69
   94,    1,    3,    1,     10396,      25.5,       8.7,         0,     14.59
   94,    1,    3,    2,     10116,      24.5,       7.0,         0,     14.66
   94,    1,    3,    3,     10056,      23.5,       5.7,         0,     15.36
   94,    1,    3,    4,     10137,      22.6,       2.8,         0,     15.49
   94,    1,    3,    5,     10401,      21.7,       3.0,         0,     16.26
   94,    1,    3,    6,     11406,      21.3,       1.8,         0,     16.79
   94,    1,    3,    7,     13660,      20.6,       3.5,         0,     16.50
   94,    1,    3,    8,     15377,      20.3,       3.1,         0,     16.74
   94,    1,    3,    9,     15953,      21.4,       5.3,         0,     18.03
   94,    1,    3,   10,     16208,      22.3,       6.0,         0,     16.74
   94,    1,    3,   11,     16253,      23.0,       7.9,         0,     16.62
   94,    1,    3,   12,     16234,      23.1,      10.0,         0,     16.72
   94,    1,    3,   13,     16118,      23.5,      11.9,         0,     16.99
   94,    1,    3,   14,     16060,      23.2,      15.1,         0,     17.01
   94,    1,    3,   15,     15919,      22.9,      16.6,         0,     17.14
   94,    1,    3,   16,     16027,      23.0,      16.9,         0,     18.79
   94,    1,    3,   17,     17156,      22.5,      16.6,         0,     20.74
   94,    1,    3,   18,     17867,      21.0,      16.3,         0,     26.16
   94,    1,    3,   19,     17397,      20.7,      15.8,         0,     22.77
   94,    1,    3,   20,     17012,      21.7,      16.9,         0,     19.10
   94,    1,    3,   21,     16386,      21.9,      17.0,         0,     18.34
   94,    1,    3,   22,     15316,      21.9,      16.8,         0,     17.34
   94,    1,    3,   23,     13850,      21.7,      16.7,         0,     16.59
   94,    1,    3,   24,     12565,      21.6,      18.3,         0,     16.25
   94,    1,    4,    1,     11819,      18.7,      16.4,         0,     16.62
   94,    1,    4,    2,     11434,      17.8,      15.3,         0,     16.71
   94,    1,    4,    3,     11258,      17.7,      16.0,         0,     16.83
