 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   83,    1,    1,    1,      8024,      31.8,      27.2,         0,      0.00
   83,    1,    1,    2,      7556,      30.8,      26.1,         0,      0.00
   83,    1,    1,    3,      7110,      29.6,      24.6,         0,      0.00
   83,    1,    1,    4,      6825,      28.3,      23.0,         0,      0.00
   83,    1,    1,    5,      6691,      27.0,      21.7,         0,      0.00
   83,    1,    1,    6,      6784,      26.2,      20.8,         0,      0.00
   83,    1,    1,    7,      6954,      26.2,      20.4,         0,      0.00
   83,    1,    1,    8,      7076,      28.1,      21.2,         0,      0.00
   83,    1,    1,    9,      7526,      30.7,      22.3,         0,      0.00
   83,    1,    1,   10,      8027,      33.4,      23.1,         0,      0.00
   83,    1,    1,   11,      8505,      35.9,      23.0,         0,      0.00
   83,    1,    1,   12,      8808,      38.3,      22.4,         0,      0.00
   83,    1,    1,   13,      8841,      40.1,      21.5,         0,      0.00
   83,    1,    1,   14,      8612,      40.6,      20.0,         0,      0.00
   83,    1,    1,   15,      8401,      40.4,      18.5,         0,      0.00
   83,    1,    1,   16,      8377,      39.6,      17.1,         0,      0.00
   83,    1,    1,   17,      9228,      38.1,      16.7,         0,      0.00
   83,    1,    1,   18,     10169,      36.4,      16.5,         0,      0.00
   83,    1,    1,   19,     10053,      34.8,      16.4,         0,      0.00
   83,    1,    1,   20,      9792,      33.9,      16.2,         0,      0.00
   83,    1,    1,   21,      9588,      33.3,      16.0,         0,      0.00
   83,    1,    1,   22,      9154,      32.8,      15.8,         0,      0.00
   83,    1,    1,   23,      8738,      32.2,      15.8,         0,      0.00
   83,    1,    1,   24,      8099,      31.9,      15.8,         0,      0.00
   83,    1,    2,    1,      7473,      31.9,      15.9,         0,      0.00
   83,    1,    2,    2,      7005,      32.1,      16.1,         0,      0.00
   83,    1,    2,    3,      6785,      32.4,      16.3,         0,      0.00
   83,    1,    2,    4,      6652,      32.6,      16.5,         0,      0.00
   83,    1,    2,    5,      6592,      32.1,      16.4,         0,      0.00
   83,    1,    2,    6,      6725,      31.7,      16.4,         0,      0.00
   83,    1,    2,    7,      6963,      31.6,      16.5,         0,      0.00
   83,    1,    2,    8,      7267,      32.4,      17.1,         0,      0.00
   83,    1,    2,    9,      7998,      33.5,      17.8,         0,      0.00
   83,    1,    2,   10,      8692,      35.0,      18.6,         0,      0.00
   83,    1,    2,   11,      9110,      37.0,      19.4,         0,      0.00
   83,    1,    2,   12,      9321,      38.9,      20.1,         0,      0.00
   83,    1,    2,   13,      9394,      40.3,      20.7,         0,      0.00
   83,    1,    2,   14,      9151,      40.2,      20.8,         0,      0.00
   83,    1,    2,   15,      8985,      39.5,      20.9,         0,      0.00
   83,    1,    2,   16,      8966,      38.7,      20.9,         0,      0.00
   83,    1,    2,   17,      9794,      37.9,      21.2,         0,      0.00
   83,    1,    2,   18,     10618,      36.9,      21.3,         0,      0.00
   83,    1,    2,   19,     10489,      35.7,      21.2,         0,      0.00
   83,    1,    2,   20,     10242,      34.6,      20.7,         0,      0.00
   83,    1,    2,   21,     10049,      33.3,      19.9,         0,      0.00
   83,    1,    2,   22,      9547,      32.1,      19.0,         0,      0.00
   83,    1,    2,   23,      8848,      30.9,      18.2,         0,      0.00
   83,    1,    2,   24,      8135,      29.8,      17.4,         0,      0.00
   83,    1,    3,    1,      7500,      29.0,      16.8,         0,      0.00
   83,    1,    3,    2,      7213,      28.8,      16.7,         0,      0.00
   83,    1,    3,    3,      7121,      28.8,      16.6,         0,      0.00
   83,    1,    3,    4,      7041,      28.9,      16.5,         0,      0.00
   83,    1,    3,    5,      7191,      28.9,      16.1,         0,      0.00
   83,    1,    3,    6,      7837,      28.9,      15.5,         0,      0.00
   83,    1,    3,    7,      9639,      29.1,      14.8,         0,      0.00
   83,    1,    3,    8,     11560,      29.5,      13.7,         0,      0.00
   83,    1,    3,    9,     12282,      30.0,      12.6,         0,      0.00
   83,    1,    3,   10,     12574,      30.8,      11.7,         0,      0.00
   83,    1,    3,   11,     12629,      32.1,      11.3,         0,      0.00
   83,    1,    3,   12,     12496,      33.4,      11.0,         0,      0.00
   83,    1,    3,   13,     12216,      34.2,      10.6,         0,      0.00
   83,    1,    3,   14,     12089,      33.9,       9.8,         0,      0.00
   83,    1,    3,   15,     11865,      33.1,       9.1,         0,      0.00
   83,    1,    3,   16,     11747,      32.1,       8.6,         0,      0.00
   83,    1,    3,   17,     12745,      30.9,       8.5,         0,      0.00
   83,    1,    3,   18,     13566,      29.6,       8.8,         0,      0.00
   83,    1,    3,   19,     13229,      28.4,       9.1,         0,      0.00
   83,    1,    3,   20,     12742,      27.8,       9.7,         0,      0.00
   83,    1,    3,   21,     12322,      27.3,      10.2,         0,      0.00
   83,    1,    3,   22,     11598,      26.7,      10.3,         0,      0.00
   83,    1,    3,   23,     10504,      25.9,       9.3,         0,      0.00
   83,    1,    3,   24,      9380,      24.7,       7.7,         0,      0.00
   83,    1,    4,    1,      8629,      23.2,       5.4,         0,      0.00
   83,    1,    4,    2,      8302,      20.9,       2.0,         0,      0.00
   83,    1,    4,    3,      8151,      18.2,      -1.5,         0,      0.00
   83,    1,    4,    4,      8183,      15.5,      -4.7,         0,      0.00
   83,    1,    4,    5,      8385,      12.8,      -6.2,         0,      0.00
   83,    1,    4,    6,      9163,      10.6,      -7.3,         0,      0.00
   83,    1,    4,    7,     11156,       9.1,      -8.4,         0,      0.00
   83,    1,    4,    8,     13039,       9.5,      -9.6,         0,      0.00
   83,    1,    4,    9,     13608,      10.6,     -10.5,         0,      0.00
   83,    1,    4,   10,     13762,      12.1,     -11.1,         0,      0.00
   83,    1,    4,   11,     13764,      13.6,     -10.9,         0,      0.00
   83,    1,    4,   12,     13566,      15.2,     -10.5,         0,      0.00
   83,    1,    4,   13,     13267,      16.7,      -9.9,         0,      0.00
   83,    1,    4,   14,     13125,      17.9,      -9.2,         0,      0.00
   83,    1,    4,   15,     12864,      18.6,      -8.4,         0,      0.00
   83,    1,    4,   16,     12747,      18.6,      -7.3,         0,      0.00
   83,    1,    4,   17,     13675,      17.3,      -5.9,         0,      0.00
   83,    1,    4,   18,     14532,      15.8,      -4.2,         0,      0.00
   83,    1,    4,   19,     14172,      14.5,      -2.2,         0,      0.00
   83,    1,    4,   20,     13661,      14.5,       0.2,         0,      0.00
   83,    1,    4,   21,     13263,      14.7,       2.6,         0,      0.00
   83,    1,    4,   22,     12435,      15.3,       4.6,         0,      0.00
   83,    1,    4,   23,     11319,      16.3,       5.6,         0,      0.00
   83,    1,    4,   24,     10132,      17.5,       6.4,         0,      0.00
   83,    1,    5,    1,      9257,      18.8,       7.4,         0,      0.00
   83,    1,    5,    2,      8861,      19.9,       9.2,         0,      0.00
   83,    1,    5,    3,      8594,      20.9,      10.9,         0,      0.00
   83,    1,    5,    4,      8505,      21.9,      12.3,         0,      0.00
   83,    1,    5,    5,      8533,      22.5,      13.0,         0,      0.00
   83,    1,    5,    6,      9166,      23.2,      13.7,         0,      0.00
   83,    1,    5,    7,     11002,      24.1,      14.6,         0,      0.00
   83,    1,    5,    8,     12827,      25.5,      16.1,         0,      0.00
   83,    1,    5,    9,     13354,      27.3,      17.8,         0,      0.00
   83,    1,    5,   10,     13433,      29.6,      19.9,         0,      0.00
   83,    1,    5,   11,     13395,      32.7,      22.4,         0,      0.00
   83,    1,    5,   12,     13095,      35.6,      24.8,         0,      0.00
   83,    1,    5,   13,     12782,      38.0,      26.9,         0,      0.00
   83,    1,    5,   14,     12700,      38.7,      27.9,         0,      0.00
   83,    1,    5,   15,     12519,      38.6,      28.7,         0,      0.00
   83,    1,    5,   16,     12348,      38.3,      29.3,         0,      0.00
   83,    1,    5,   17,     13085,      37.8,      30.0,         0,      0.00
   83,    1,    5,   18,     13603,      37.2,      30.6,         0,      0.00
   83,    1,    5,   19,     13148,      36.6,      31.0,         0,      0.00
   83,    1,    5,   20,     12582,      36.7,      31.4,         0,      0.00
   83,    1,    5,   21,     12122,      36.9,      31.8,         0,      0.00
   83,    1,    5,   22,     11326,      37.0,      32.0,         0,      0.00
   83,    1,    5,   23,     10191,      37.0,      32.2,         0,      0.00
   83,    1,    5,   24,      9051,      36.9,      32.5,         0,      0.00
   83,    1,    6,    1,      8178,      36.9,      32.8,         0,      0.00
   83,    1,    6,    2,      7761,      37.1,      33.4,         0,      0.00
   83,    1,    6,    3,      7526,      37.1,      33.9,         0,      0.00
   83,    1,    6,    4,      7418,      37.0,      34.1,         0,      0.00
   83,    1,    6,    5,      7518,      36.3,      33.3,         0,      0.00
   83,    1,    6,    6,      8167,      35.6,      32.4,         0,      0.00
   83,    1,    6,    7,     10060,      35.1,      31.6,         0,      0.00
   83,    1,    6,    8,     11819,      34.8,      31.4,         0,      0.00
   83,    1,    6,    9,     12599,      34.8,      31.3,         0,      0.00
   83,    1,    6,   10,     12837,      34.9,      31.3,         0,      0.00
   83,    1,    6,   11,     12962,      35.2,      31.5,         0,      0.00
   83,    1,    6,   12,     12930,      35.5,      31.6,         0,      0.00
   83,    1,    6,   13,     12646,      35.8,      31.7,         0,      0.00
   83,    1,    6,   14,     12621,      36.0,      31.4,         0,      0.00
   83,    1,    6,   15,     12353,      35.9,      30.9,         0,      0.00
   83,    1,    6,   16,     12216,      35.8,      30.3,         0,      0.00
   83,    1,    6,   17,     12914,      35.2,      29.3,         0,      0.00
   83,    1,    6,   18,     13429,      34.6,      28.4,         0,      0.00
   83,    1,    6,   19,     13035,      34.1,      27.7,         0,      0.00
   83,    1,    6,   20,     12541,      34.0,      27.8,         0,      0.00
   83,    1,    6,   21,     12028,      33.9,      28.0,         0,      0.00
   83,    1,    6,   22,     11232,      33.8,      28.2,         0,      0.00
   83,    1,    6,   23,     10165,      33.4,      28.0,         0,      0.00
   83,    1,    6,   24,      8990,      32.8,      27.7,         0,      0.00
   83,    1,    7,    1,      8241,      32.2,      27.4,         0,      0.00
   83,    1,    7,    2,      7897,      31.5,      26.9,         0,      0.00
   83,    1,    7,    3,      7673,      30.8,      26.4,         0,      0.00
   83,    1,    7,    4,      7639,      30.4,      26.0,         0,      0.00
   83,    1,    7,    5,      7699,      30.4,      25.9,         0,      0.00
