 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4,    LAMBDA 
   95,    1,    7,    9,     12552,      41.6,      39.6,         0,     17.84
   95,    1,    7,   10,     13569,      39.5,      37.3,         0,     23.91
   95,    1,    7,   11,     14042,      40.0,      37.1,         0,     25.04
   95,    1,    7,   12,     14071,      40.7,      36.8,         0,     24.95
   95,    1,    7,   13,     13811,      41.4,      35.2,         0,     24.35
   95,    1,    7,   14,     13342,      41.4,      34.2,         0,     20.64
   95,    1,    7,   15,     12963,      40.8,      32.6,         0,     16.42
   95,    1,    7,   16,     12922,      38.1,      30.9,         0,     16.70
   95,    1,    7,   17,     13845,      36.6,      28.8,         0,     22.55
   95,    1,    7,   18,     14908,      35.0,      27.1,         0,     27.15
   95,    1,    7,   19,     14745,      33.9,      25.5,         0,     29.64
   95,    1,    7,   20,     14225,      32.5,      24.2,         0,     24.86
   95,    1,    7,   21,     13654,      32.3,      23.1,         0,     22.87
   95,    1,    7,   22,     12953,      31.6,      22.0,         0,     18.98
   95,    1,    7,   23,     12099,      30.4,      22.6,         0,     18.66
   95,    1,    7,   24,     11163,      28.9,      21.0,         0,     16.07
   95,    1,    8,    1,     10318,      28.9,      20.6,         0,     16.59
   95,    1,    8,    2,      9890,      28.1,      19.9,         0,     15.61
   95,    1,    8,    3,      9645,      27.6,      19.3,         0,     15.02
   95,    1,    8,    4,      9546,      27.1,      19.8,         0,     14.96
   95,    1,    8,    5,      9582,      27.3,      19.4,         0,     14.68
   95,    1,    8,    6,      9787,      27.2,      18.2,         0,     15.27
   95,    1,    8,    7,     10251,      26.4,      17.2,         0,     14.98
   95,    1,    8,    8,     10888,      26.4,      17.1,         0,     15.17
   95,    1,    8,    9,     11911,      26.6,      17.1,         0,     18.52
   95,    1,    8,   10,     12715,      27.8,      17.2,         0,     22.66
   95,    1,    8,   11,     13059,      29.7,      17.4,         0,     23.17
   95,    1,    8,   12,     13250,      30.7,      16.5,         0,     24.40
   95,    1,    8,   13,     13215,      30.6,      16.1,         0,     23.77
   95,    1,    8,   14,     12853,      31.9,      15.9,         0,     18.05
   95,    1,    8,   15,     12527,      31.9,      15.9,         0,     16.63
   95,    1,    8,   16,     12574,      30.9,      16.2,         0,     17.79
   95,    1,    8,   17,     13668,      29.3,      16.4,         0,     22.94
   95,    1,    8,   18,     15192,      28.2,      15.9,         0,     34.67
   95,    1,    8,   19,     15240,      27.1,      15.9,         0,     31.92
   95,    1,    8,   20,     14841,      25.7,      16.4,         0,     28.38
   95,    1,    8,   21,     14414,      24.6,      16.6,         0,     25.54
   95,    1,    8,   22,     13552,      24.0,      16.0,         0,     23.67
   95,    1,    8,   23,     12469,      23.0,      16.4,         0,     18.93
   95,    1,    8,   24,     11507,      22.7,      16.0,         0,     18.42
   95,    1,    9,    1,     10820,      22.0,      15.7,         0,     17.54
   95,    1,    9,    2,     10534,      22.2,      15.8,         0,     15.61
   95,    1,    9,    3,     10429,      22.7,      15.4,         0,     15.65
   95,    1,    9,    4,     10436,      22.1,      15.9,         0,     15.73
   95,    1,    9,    5,     10750,      21.4,      15.8,         0,     16.44
   95,    1,    9,    6,     11851,      20.8,      15.4,         0,     19.77
   95,    1,    9,    7,     14215,      20.7,      14.7,         0,     22.25
   95,    1,    9,    8,     15910,      21.2,      15.2,         0,     24.75
   95,    1,    9,    9,     16170,      24.9,      16.1,         0,     24.81
   95,    1,    9,   10,     16169,      28.2,      17.2,         0,     24.47
   95,    1,    9,   11,     16016,      30.3,      14.9,         0,     23.46
   95,    1,    9,   12,     15902,      31.8,      15.0,         0,     21.94
   95,    1,    9,   13,     15649,      31.8,      13.6,         0,     23.55
   95,    1,    9,   14,     15397,      32.6,      13.0,         0,     21.34
   95,    1,    9,   15,     15154,      32.3,      13.4,         0,     18.46
   95,    1,    9,   16,     15164,      31.4,      12.6,         0,     21.93
   95,    1,    9,   17,     16117,      29.1,      13.3,         0,     24.24
   95,    1,    9,   18,     17465,      27.9,      13.0,         0,     25.76
   95,    1,    9,   19,     17259,      26.5,      12.3,         0,     25.62
   95,    1,    9,   20,     16780,      25.1,      11.9,         0,     24.94
   95,    1,    9,   21,     16150,      24.4,      11.6,         0,     24.49
   95,    1,    9,   22,     15106,      23.2,      10.6,         0,     23.80
   95,    1,    9,   23,     13639,      22.0,      10.3,         0,     21.75
   95,    1,    9,   24,     12331,      21.0,       9.4,         0,     20.32
   95,    1,   10,    1,     11496,      19.3,      10.1,         0,     20.05
   95,    1,   10,    2,     11149,      18.1,       9.8,         0,     18.35
   95,    1,   10,    3,     11017,      17.8,       9.7,         0,     17.81
   95,    1,   10,    4,     11054,      16.1,       9.2,         0,     19.75
   95,    1,   10,    5,     11381,      15.8,       9.1,         0,     21.91
   95,    1,   10,    6,     12490,      15.2,       9.2,         0,     24.45
   95,    1,   10,    7,     14808,      15.2,       8.4,         0,     25.79
   95,    1,   10,    8,     16469,      16.0,       8.4,         0,     26.10
   95,    1,   10,    9,     16724,      18.3,       7.9,         0,     25.18
   95,    1,   10,   10,     16622,      20.9,       6.9,         0,     24.46
   95,    1,   10,   11,     16482,      23.3,       7.1,         0,     23.98
   95,    1,   10,   12,     16252,      24.4,       6.4,         0,     24.29
   95,    1,   10,   13,     15944,      25.2,       5.2,         0,     24.33
   95,    1,   10,   14,     15731,      25.4,       4.6,         0,     24.42
   95,    1,   10,   15,     15500,      25.5,       4.4,         0,     24.11
   95,    1,   10,   16,     15509,      24.2,       4.4,         0,     24.68
   95,    1,   10,   17,     16521,      22.2,       4.2,         0,     27.37
   95,    1,   10,   18,     17841,      20.9,       5.2,         0,     30.91
   95,    1,   10,   19,     17657,      19.9,       5.5,         0,     35.51
   95,    1,   10,   20,     17226,      18.4,       6.6,         0,     30.61
   95,    1,   10,   21,     16568,      17.6,       5.4,         0,     29.97
   95,    1,   10,   22,     15593,      17.1,       5.5,         0,     26.79
   95,    1,   10,   23,     14080,      16.3,       5.8,         0,     24.95
   95,    1,   10,   24,     12781,      15.2,       4.1,         0,     23.56
   95,    1,   11,    1,     11902,      14.5,       5.1,         0,     22.00
   95,    1,   11,    2,     11537,      14.0,       4.8,         0,     20.34
   95,    1,   11,    3,     11501,      13.1,       5.4,         0,     21.84
   95,    1,   11,    4,     11408,      12.2,       5.2,         0,     22.67
   95,    1,   11,    5,     11708,      11.8,       5.3,         0,     22.36
   95,    1,   11,    6,     12784,      11.5,       5.2,         0,     24.29
   95,    1,   11,    7,     15065,      11.3,       5.6,         0,     26.39
   95,    1,   11,    8,     16765,      11.3,       5.7,         0,     31.02
   95,    1,   11,    9,     17154,      11.8,       6.4,         0,     31.60
   95,    1,   11,   10,     17200,      13.1,       7.6,         0,     31.94
   95,    1,   11,   11,     17379,      14.3,       8.9,         0,     31.45
   95,    1,   11,   12,     17374,      14.6,       9.2,         0,     31.04
   95,    1,   11,   13,     17309,      15.0,       9.9,         0,     29.81
   95,    1,   11,   14,     17291,      15.0,      10.5,         0,     28.98
   95,    1,   11,   15,     17142,      14.9,      10.5,         0,     28.86
   95,    1,   11,   16,     17210,      14.8,      11.2,         0,     30.20
   95,    1,   11,   17,     18006,      15.0,      11.8,         0,     38.80
   95,    1,   11,   18,     18790,      15.0,      12.2,         0,     42.49
   95,    1,   11,   19,     18456,      15.3,      12.7,         0,     40.84
   95,    1,   11,   20,     17894,      15.4,      12.5,         0,     39.24
   95,    1,   11,   21,     17171,      15.7,      12.9,         0,     32.79
   95,    1,   11,   22,     15982,      15.8,      12.9,         0,     29.65
   95,    1,   11,   23,     14415,      15.9,      13.3,         0,     26.51
   95,    1,   11,   24,     13038,      15.6,      12.6,         0,     24.59
   95,    1,   12,    1,     12143,      15.4,      13.6,         0,     23.33
   95,    1,   12,    2,     11751,      15.6,      13.9,         0,     21.40
   95,    1,   12,    3,     11531,      16.3,      13.8,         0,     21.93
   95,    1,   12,    4,     11475,      16.7,      14.3,         0,     22.04
   95,    1,   12,    5,     11705,      17.0,      15.3,         0,     22.99
   95,    1,   12,    6,     12681,      18.2,      16.2,         0,     24.19
   95,    1,   12,    7,     14567,      19.3,      17.4,         0,     26.49
   95,    1,   12,    8,     16112,      19.9,      18.3,         0,     26.88
   95,    1,   12,    9,     16651,      20.9,      19.4,         0,     27.72
   95,    1,   12,   10,     16926,      21.4,      19.9,         0,     27.16
   95,    1,   12,   11,     17097,      22.7,      21.0,         0,     28.38
   95,    1,   12,   12,     17070,      23.9,      22.9,         0,     27.19
   95,    1,   12,   13,     16852,      25.1,      24.1,         0,     26.23
   95,    1,   12,   14,     16572,      26.3,      25.6,         0,     24.62
   95,    1,   12,   15,     16305,      27.0,      26.4,         0,     24.59
   95,    1,   12,   16,     16143,      27.8,      27.0,         0,     24.87
   95,    1,   12,   17,     16741,      28.9,      27.4,         0,     29.86
   95,    1,   12,   18,     17601,      29.5,      27.9,         0,     31.16
   95,    1,   12,   19,     17266,      29.8,      27.9,         0,     28.05
   95,    1,   12,   20,     16704,      30.9,      28.2,         0,     26.20
   95,    1,   12,   21,     15963,      31.3,      29.0,         0,     26.01
   95,    1,   12,   22,     14852,      31.9,      30.1,         0,     25.77
   95,    1,   12,   23,     13305,      31.9,      31.5,         0,     25.07
   95,    1,   12,   24,     11906,      33.8,      33.2,         0,     23.87
   95,    1,   13,    1,     10973,      35.0,      34.4,         0,     23.02
   95,    1,   13,    2,     10482,      35.6,      34.6,         0,     23.12
   95,    1,   13,    3,     10221,      37.8,      35.4,         0,     20.09
   95,    1,   13,    4,     10098,      38.6,      35.9,         0,     17.67
   95,    1,   13,    5,     10265,      38.6,      36.9,         0,     17.84
   95,    1,   13,    6,     11191,      39.3,      37.7,         0,     20.76
   95,    1,   13,    7,     13273,      39.8,      38.2,         0,     23.64
   95,    1,   13,    8,     14907,      39.9,      38.3,         0,     25.09
   95,    1,   13,    9,     15201,      41.5,      38.7,         0,     25.08
   95,    1,   13,   10,     15252,      42.9,      39.3,         0,     25.37
   95,    1,   13,   11,     15284,      44.7,      42.0,         0,     25.27
   95,    1,   13,   12,     15041,      47.4,      45.0,         0,     24.87
   95,    1,   13,   13,     14694,      49.4,      45.6,         0,     24.57
   95,    1,   13,   14,     14465,      50.4,      46.2,         0,     23.54
   95,    1,   13,   15,     14152,      50.2,      43.0,         0,     21.97
   95,    1,   13,   16,     13990,      47.2,      44.4,         0,     20.45
   95,    1,   13,   17,     14555,      46.0,      44.0,         0,     24.04
   95,    1,   13,   18,     15531,      44.9,      43.1,         0,     24.84
   95,    1,   13,   19,     15241,      44.6,      43.1,         0,     24.53
   95,    1,   13,   20,     14685,      42.7,      41.1,         0,     22.60
   95,    1,   13,   21,     14092,      42.2,      40.7,         0,     19.62
   95,    1,   13,   22,     13256,      42.2,      41.0,         0,     17.05
   95,    1,   13,   23,     12113,      41.8,      41.0,         0,     16.01
   95,    1,   13,   24,     10947,      41.5,      41.1,         0,     14.89
   95,    1,   14,    1,      9983,      42.0,      41.1,         0,     14.59
   95,    1,   14,    2,      9502,      41.2,      40.5,         0,     14.65
   95,    1,   14,    3,      9223,      40.7,      40.5,         0,     15.57
   95,    1,   14,    4,      9055,      41.0,      41.1,         0,     15.16
   95,    1,   14,    5,      9110,      41.2,      41.5,         0,     15.24
   95,    1,   14,    6,      9428,      41.6,      41.9,         0,     15.40
   95,    1,   14,    7,     10153,      41.3,      41.1,         0,     15.13
   95,    1,   14,    8,     11099,      42.7,      42.6,         0,     16.78
   95,    1,   14,    9,     12308,      44.2,      44.1,         0,     21.87
   95,    1,   14,   10,     13188,      45.7,      45.5,         0,     27.57
   95,    1,   14,   11,     13521,      48.2,      47.6,         0,     26.99
   95,    1,   14,   12,     13374,      50.3,      49.0,         0,     32.16
   95,    1,   14,   13,     12926,      53.1,      50.5,         0,     26.36
   95,    1,   14,   14,     12497,      55.3,      52.1,         0,     25.29
   95,    1,   14,   15,     12150,      55.3,      52.2,         0,     17.48
   95,    1,   14,   16,     12062,      56.0,      53.3,         0,     15.41
   95,    1,   14,   17,     12808,      55.2,      52.6,         0,     20.60
   95,    1,   14,   18,     13912,      52.6,      51.0,         0,     25.69
   95,    1,   14,   19,     13688,      50.9,      49.7,         0,     23.63
   95,    1,   14,   20,     13211,      49.6,      48.6,         0,     23.53
   95,    1,   14,   21,     12599,      49.5,      48.3,         0,     20.97
   95,    1,   14,   22,     11903,      49.1,      48.3,         0,     18.75
   95,    1,   14,   23,     10998,      48.7,      48.2,         0,     18.47
   95,    1,   14,   24,     10080,      49.7,      48.7,         0,     16.22
   95,    1,   15,    1,      9227,      49.8,      48.7,         0,     16.13
   95,    1,   15,    2,      8707,      49.0,      48.4,         0,     15.45
   95,    1,   15,    3,      8371,      50.2,      49.2,         0,     14.35
   95,    1,   15,    4,      8220,      51.0,      49.3,         0,     14.65
   95,    1,   15,    5,      8199,      52.2,      50.1,         0,     14.61
   95,    1,   15,    6,      8350,      53.0,      50.6,         0,     14.33
   95,    1,   15,    7,      8744,      52.2,      50.4,         0,     13.44
   95,    1,   15,    8,      9311,      54.4,      53.0,         0,     13.72
   95,    1,   15,    9,     10294,      55.8,      54.6,         0,     15.22
   95,    1,   15,   10,     11234,      57.1,      55.7,         0,     24.58
   95,    1,   15,   11,     11775,      58.3,      56.7,         0,     24.77
   95,    1,   15,   12,     12095,      59.2,      56.8,         0,     25.70
   95,    1,   15,   13,     12081,      60.2,      56.2,         0,     24.34
   95,    1,   15,   14,     11739,      60.3,      55.8,         0,     21.14
   95,    1,   15,   15,     11428,      60.8,      55.5,         0,     15.84
   95,    1,   15,   16,     11426,      60.2,      55.6,         0,     15.79
   95,    1,   15,   17,     12272,      59.2,      56.0,         0,     18.41
   95,    1,   15,   18,     13372,      58.1,      56.4,         0,     26.01
   95,    1,   15,   19,     13190,      57.7,      56.0,         0,     25.70
   95,    1,   15,   20,     12645,      58.6,      55.9,         0,     21.97
   95,    1,   15,   21,     12218,      57.8,      55.4,         0,     18.71
   95,    1,   15,   22,     11429,      57.7,      55.6,         0,     16.02
   95,    1,   15,   23,     10461,      57.5,      55.3,         0,     15.34
   95,    1,   15,   24,      9539,      57.0,      55.1,         0,     15.72
   95,    1,   16,    1,      8812,      57.1,      55.6,         0,     15.28
   95,    1,   16,    2,      8394,      56.4,      54.7,         0,     14.08
   95,    1,   16,    3,      8179,      55.5,      54.3,         0,     12.56
   95,    1,   16,    4,      8153,      55.9,      54.7,         0,     13.72
   95,    1,   16,    5,      8296,      55.6,      54.1,         0,     13.54
   95,    1,   16,    6,      9088,      55.6,      54.2,         0,     14.29
   95,    1,   16,    7,     10606,      55.4,      54.1,         0,     15.69
   95,    1,   16,    8,     12052,      55.4,      53.8,         0,     16.42
   95,    1,   16,    9,     13008,      55.4,      53.8,         0,     16.47
   95,    1,   16,   10,     13707,      56.3,      54.2,         0,     16.04
   95,    1,   16,   11,     14213,      57.4,      54.3,         0,     17.66
   95,    1,   16,   12,     14254,      58.2,      54.4,         0,     17.29
   95,    1,   16,   13,     14225,      58.0,      54.6,         0,     16.22
   95,    1,   16,   14,     14102,      57.0,      54.8,         0,     16.24
   95,    1,   16,   15,     13980,      55.5,      54.8,         0,     17.05
   95,    1,   16,   16,     13960,      57.7,      56.2,         0,     17.59
   95,    1,   16,   17,     14675,      56.3,      55.2,         0,     19.68
   95,    1,   16,   18,     15583,      56.0,      54.6,         0,     25.66
   95,    1,   16,   19,     15240,      55.3,      54.8,         0,     24.67
   95,    1,   16,   20,     14640,      54.7,      54.3,         0,     20.38
   95,    1,   16,   21,     13885,      52.8,      52.7,         0,     17.89
   95,    1,   16,   22,     12745,      52.5,      52.4,         0,     16.82
   95,    1,   16,   23,     11394,      51.7,      52.1,         0,     15.63
   95,    1,   16,   24,     10125,      51.5,      51.2,         0,     14.57
   95,    1,   17,    1,      9207,      50.9,      50.9,         0,     14.29
   95,    1,   17,    2,      8767,      50.7,      50.8,         0,     14.33
   95,    1,   17,    3,      8538,      50.2,      50.2,         0,     13.81
   95,    1,   17,    4,      8468,      49.5,      49.5,         0,     13.02
   95,    1,   17,    5,      8690,      50.6,      50.8,         0,     13.70
   95,    1,   17,    6,      9645,      50.4,      50.4,         0,     14.33
   95,    1,   17,    7,     11844,      50.5,      49.1,         0,     16.67
   95,    1,   17,    8,     13637,      49.7,      49.0,         0,     18.29
   95,    1,   17,    9,     14063,      50.4,      49.0,         0,     19.07
   95,    1,   17,   10,     14253,      50.8,      48.2,         0,     19.45
   95,    1,   17,   11,     14371,      51.0,      46.9,         0,     20.00
   95,    1,   17,   12,     14383,      50.1,      46.1,         0,     23.20
   95,    1,   17,   13,     14248,      50.4,      46.0,         0,     22.75
   95,    1,   17,   14,     14218,      49.9,      45.0,         0,     22.53
   95,    1,   17,   15,     14076,      48.4,      43.3,         0,     18.36
   95,    1,   17,   16,     14117,      48.1,      42.8,         0,     18.20
   95,    1,   17,   17,     14772,      46.5,      41.1,         0,     22.56
   95,    1,   17,   18,     15787,      44.4,      39.8,         0,     26.54
   95,    1,   17,   19,     15585,      44.1,      39.5,         0,     24.29
   95,    1,   17,   20,     15069,      43.3,      38.1,         0,     18.56
   95,    1,   17,   21,     14409,      41.9,      37.4,         0,     17.10
   95,    1,   17,   22,     13405,      41.1,      36.9,         0,     15.39
   95,    1,   17,   23,     12012,      40.0,      36.3,         0,     15.03
   95,    1,   17,   24,     10709,      39.2,      36.3,         0,     13.89
