 YEAR,  MON,  DAY, HOUR,      LOAD,  DRY BULB, DEW POINT,       OP4, ENERGY PR,   TMSR PR,  TMNSR PR,   TMOR PR,    AGC PR,  OPCAP PR, NET INTRC,
   01,    1,    1,    1,     12819,      22.8,      14.2,         0,     35.39,      0.10,      0.11,      0.00,      5.32,      0.00,     -2335
   01,    1,    1,    2,     12184,      22.2,      13.6,         0,      9.43,      0.21,      0.11,      0.00,      5.32,      0.00,     -2321
   01,    1,    1,    3,     11753,      21.7,      13.4,         0,     16.49,      0.21,      0.11,      0.00,      5.32,      0.00,     -2378
   01,    1,    1,    4,     11564,      21.2,      13.2,         0,     33.01,      0.22,      0.11,      0.00,      5.32,      0.00,     -2370
   01,    1,    1,    5,     11581,      21.2,      13.2,         0,     50.11,      0.12,      0.11,      0.00,      4.02,      0.00,     -2275
   01,    1,    1,    6,     11795,      21.9,      13.2,         0,     47.39,      0.08,      0.11,      0.00,      4.62,      0.00,     -2369
   01,    1,    1,    7,     12286,      21.3,      13.1,         0,     54.16,      0.21,      0.11,      0.00,      4.45,      0.00,     -2539
   01,    1,    1,    8,     12530,      20.1,      12.6,         0,     18.40,      0.15,      0.15,      0.00,      4.90,      0.00,     -2465
   01,    1,    1,    9,     13193,      20.3,      12.1,         0,     48.38,      0.25,      0.15,      0.00,      3.77,      0.00,     -2736
   01,    1,    1,   10,     13898,      21.8,      12.9,         0,     65.31,      0.30,      0.15,      0.00,      4.62,      0.00,     -2773
   01,    1,    1,   11,     14409,      24.0,      13.8,         0,     65.53,      0.27,      0.13,      0.00,      7.10,      0.00,     -2795
   01,    1,    1,   12,     14606,      25.7,      15.1,         0,     60.93,      0.05,      0.08,      0.00,      6.86,      0.00,     -2789
   01,    1,    1,   13,     14512,      27.3,      15.4,         0,     37.43,      0.13,      0.09,      0.00,      6.31,      0.00,     -3038
   01,    1,    1,   14,     14246,      28.3,      16.5,         0,     43.83,      0.15,      0.11,      0.00,      6.15,      0.00,     -2757
   01,    1,    1,   15,     14021,      29.2,      16.2,         0,     23.58,      0.08,      0.08,      0.00,      7.27,      0.00,     -2742
   01,    1,    1,   16,     14179,      29.0,      16.4,         0,     37.60,      0.14,      0.11,      0.00,      6.28,      0.00,     -2748
   01,    1,    1,   17,     15562,      27.8,      15.6,         0,     77.09,      0.30,      0.15,      0.00,      5.97,      0.00,     -3083
   01,    1,    1,   18,     17285,      25.9,      15.2,         0,     97.36,      0.25,      0.17,      0.01,      6.70,      0.00,     -2870
   01,    1,    1,   19,     17301,      24.4,      15.0,         0,     82.05,      0.25,      0.17,      0.01,      6.86,      0.00,     -2863
   01,    1,    1,   20,     17016,      22.9,      14.0,         0,     80.01,      1.29,      0.16,      0.01,      6.86,      0.00,     -2968
   01,    1,    1,   21,     16425,      22.0,      13.9,         0,     83.33,      0.18,      0.12,      0.01,      6.86,      0.00,     -2800
   01,    1,    1,   22,     15492,      21.0,      12.5,         0,     45.83,      0.06,      0.09,      0.01,      6.86,      0.00,     -2750
   01,    1,    1,   23,     14082,      19.7,      12.2,         0,     37.40,      0.08,      0.08,      0.00,      7.03,      0.00,     -2448
   01,    1,    1,   24,     12895,      18.2,      11.6,         0,     11.68,      0.03,      0.09,      0.00,      7.27,      0.00,     -2341
   01,    1,    2,    1,     12159,      16.4,      10.8,         0,     25.16,      0.04,      0.09,      0.00,      5.69,      0.00,     -1995
   01,    1,    2,    2,     11857,      15.0,      10.0,         0,     24.54,      0.03,      0.10,      0.00,      4.63,      0.00,     -1925
   01,    1,    2,    3,     11782,      14.0,       9.0,         0,     40.13,      0.09,      0.11,      0.00,      5.32,      0.00,     -1924
   01,    1,    2,    4,     11871,      12.9,       8.2,         0,     31.33,      0.07,      0.11,      0.00,      5.32,      0.00,     -1937
   01,    1,    2,    5,     12262,      12.4,       7.5,         0,     42.54,      0.09,      0.11,      0.00,      5.32,      0.00,     -2111
   01,    1,    2,    6,     13635,      12.0,       7.7,         0,     68.55,      0.09,      0.11,      0.01,      5.32,      0.00,     -2465
   01,    1,    2,    7,     15982,      11.9,       7.2,         0,     71.48,      0.20,      0.12,      0.01,      5.92,      0.00,     -2584
   01,    1,    2,    8,     17485,      10.4,       5.9,         0,     65.94,      0.27,      0.18,      0.01,      9.13,      0.00,     -3021
   01,    1,    2,    9,     17718,      13.0,       8.4,         0,     79.34,      1.79,      0.18,      0.01,      6.99,      0.00,     -3117
   01,    1,    2,   10,     17752,      16.0,       9.6,         0,     69.92,      0.71,      0.16,      0.01,      4.69,      0.00,     -3313
   01,    1,    2,   11,     17730,      19.1,      10.4,         0,     75.35,      0.14,      0.17,      0.01,      3.74,      0.00,     -3201
   01,    1,    2,   12,     17598,      21.4,      10.8,         0,     67.12,      1.83,      0.16,      0.01,      3.70,      0.00,     -3531
   01,    1,    2,   13,     17345,      23.4,      11.6,         0,     61.68,      0.35,      0.17,      0.01,      5.39,      0.00,     -3535
   01,    1,    2,   14,     17161,      24.0,      12.0,         0,     60.06,      0.36,      0.15,      0.01,      6.83,      0.00,     -3549
   01,    1,    2,   15,     16984,      25.2,      12.5,         0,     61.05,      0.26,      0.15,      0.01,      5.99,      0.00,     -3525
   01,    1,    2,   16,     17140,      25.6,      12.5,         0,     56.01,      1.60,      0.14,      0.01,      5.75,      0.00,     -3381
   01,    1,    2,   17,     18286,      24.3,      12.3,         0,     56.84,      0.99,      0.17,      0.05,      4.31,      0.00,     -3615
   01,    1,    2,   18,     19833,      22.6,      11.5,         0,     83.21,      0.25,      1.21,      1.18,      6.50,      0.00,     -3374
   01,    1,    2,   19,     19755,      20.8,      10.4,         0,     81.53,      0.25,      0.68,      0.99,      6.50,      0.00,     -3260
   01,    1,    2,   20,     19380,      19.5,       9.9,         0,     78.59,      0.14,      0.17,      0.08,      5.22,      0.00,     -3279
   01,    1,    2,   21,     18667,      17.3,       9.2,         0,     74.19,      0.08,      0.14,      0.04,      3.74,      0.00,     -3258
   01,    1,    2,   22,     17478,      16.7,       9.0,         0,     61.23,      0.07,      0.11,      0.01,      3.68,      0.00,     -3068
   01,    1,    2,   23,     15739,      15.7,       8.5,         0,     37.88,      0.01,      0.04,      0.01,      6.72,      0.00,     -2937
   01,    1,    2,   24,     14334,      13.5,       7.6,         0,     48.48,      0.02,      0.11,      0.00,      6.59,      0.00,     -2534
   01,    1,    3,    1,     13396,      11.7,       5.7,         0,     71.23,      0.03,      0.10,      0.00,      5.45,      0.00,     -2144
   01,    1,    3,    2,     13024,      12.2,       6.3,         0,     64.45,      0.02,      0.10,      0.00,      6.26,      0.00,     -2126
   01,    1,    3,    3,     12875,      11.5,       6.1,         0,     43.18,      0.04,      0.10,      0.00,      5.10,      0.00,     -2449
   01,    1,    3,    4,     12900,      11.2,       5.4,         0,     49.80,      0.09,      0.11,      0.00,      4.97,      0.00,     -2621
   01,    1,    3,    5,     13254,      10.9,       5.4,         0,     64.91,      0.09,      0.11,      0.00,      3.25,      0.00,     -2558
   01,    1,    3,    6,     14479,      11.0,       5.8,         0,     51.03,      0.09,      0.11,      0.00,      3.88,      0.00,     -2642
   01,    1,    3,    7,     16756,      11.2,       5.4,         0,     83.93,      0.14,      0.14,      0.01,      5.92,      0.00,     -2752
   01,    1,    3,    8,     18096,      11.2,       5.5,         0,     75.78,      0.27,      0.16,      0.01,      4.07,      0.00,     -2971
   01,    1,    3,    9,     18128,      12.6,       7.3,         0,     73.56,      0.39,      0.18,      0.01,      3.99,      0.00,     -3149
   01,    1,    3,   10,     17970,      14.9,       8.7,         0,     76.60,      0.15,      0.18,      0.01,      3.99,      0.00,     -3005
   01,    1,    3,   11,     17810,      19.1,      11.7,         0,     76.20,      0.07,      0.14,      0.01,      3.72,      0.00,     -2992
   01,    1,    3,   12,     17521,      23.2,      14.2,         0,     66.59,      0.09,      0.14,      0.02,      3.77,      0.00,     -2955
