"","LoadDate","Load1","Load2","Load3","Load4","Load5","Load6","Load7","Load8","Load9","Load10","Load11","Load12","Load13","Load14","Load15","Load16","Load17","Load18","Load19","Load20","Load21","Load22","Load23","Load24"
"68","2011-07-12",16305.9758333333,15442.0308,14848.8545666667,14625.3572666667,14752.0263666667,15446.121,17140.8426666667,19231.8236333333,20676.1564333333,21936.3025666667,23248.4015333333,24177.3133666667,24751.0936,25374.3800333333,25521.5547,25479.3656666667,25298.8876,24763.6052333333,24106.1030666667,23413.2978666667,23205.9793666667,22365.0646,20006.1258333333,17826.0421333333
"69","2011-07-13",15793.3375333333,14815.9594333333,14185.7765333333,13836.9055,13702.8210666667,13931.7535,15441.3120333333,17365.0495,18909.9184,20061.1678666667,20858.1440666667,21284.359,21550.8994,21595.5361666667,21785.3541,21459.7453,21365.7979333333,20710.5053,19658.4697666667,18942.8452333333,18661.8443,17735.7136666667,15993.3769666667,14262.2296666667
"70","2011-07-14",12696.0039333333,12030.7089,11561.7740666667,11349.7774333333,11444.8586,12133.7227666667,13436.6948,15101.9159,16404.7860666667,17224.7569,17803.0727666667,18214.2997666667,18303.1353666667,18474.8004,18519.6968333333,18355.9313333333,18325.4037,18100.2019666667,17579.3767,17234.0019666667,17405.3760333333,16728.3724333333,15107.6194333333,13549.3837
"71","2011-07-15",12982.8765,12172.7975333333,11688.6434666667,11427.0754666667,11487.4047333333,12103.5369666667,13498.7493,15352.887,16716.2918333333,17733.4609333333,18504.6849666667,19010.7872,19331.7846,19599.3153333333,19721.1962666667,19686.8435,19595.0264666667,19325.5304666667,18753.0000333333,18105.2583,18033.1489333333,17536.0834666667,15919.0776333333,14161.9832
"72","2011-07-18",15349.7257333333,14444.9113,13898.7098,13529.2105666667,13630.2594666667,14173.7268666667,15843.7107,17897.2984333333,19499.5818,20567.8765,21552.0373333333,22232.5968666667,22719.6099333333,22967.9367333334,22888.1989,22896.2,22639.6665,22515.7285333333,21823.7322333333,21418.2295,21190.1326333333,20490.0099666667,18668.5578333333,16820.1616666667
"73","2011-07-19",15169.0686333333,14282.1535,13773.6268,13475.9776,13637.0105666667,14368.4048,15713.4008666667,17645.9424666667,19231.181,20571.0083333333,21629.1875,22438.3936666667,22931.9365,23401.7813333333,23628.529,23626.5860333333,23498.8707333333,23164.9875,22402.7191333333,21572.7789333333,21488.4901,20559.2546666667,18601.6594,16432.8061333333
"74","2011-07-20",13830.4730666667,12922.9204333333,12438.5390666667,12188.2091,12310.8996333333,12975.7044333333,14510.6846333333,16509.4922666667,18074.2974666667,19308.6963333333,20365.0722333333,21231.5654333333,21795.2392,22415.4045666667,22688.5871666667,22891.9854666667,22965.4485,22734.4348333333,22159.5151,21482.0132666667,21553.6606666667,20705.5157,18731.2481666667,16722.5924333333
"75","2011-07-21",15328.1668666667,14360.5186333333,13860.5231,13614.9447666667,13784.4856666667,14480.9403666667,16114.4774333333,18133.5674,19998.3317333333,21650.4681,23047.0490666666,24113.6577333333,24600.6401333333,25200.9929,25359.8592333333,25387.5134333333,25521.6567666667,25457.6699,24898.8170333333,24327.9664333333,24167.2797,23267.1471333333,21143.1327333333,19053.2954
"76","2011-07-22",17587.6610666667,16693.0169,16157.7552666667,15754.6225333333,15917.2678,16533.9812333333,18189.4049666667,20278.7753333333,22111.0098,23573.2549666667,24889.1767,25789.5646,26296.5891666667,26616.1097666667,26589.2799333333,26437.4018666667,26254.9600666667,25831.2103333334,25098.2784,24267.9069,23985.9769,23118.5666333333,20926.3559666667,18759.1201
"77","2011-07-25",13907.3518,13110.1002666667,12584.4780666667,12263.3258,12342.8123333333,12962.5803666667,14496.1569333333,16282.4856333333,17369.2454,18141.7375666667,18635.6404,18860.9474,18818.8902333333,18860.9973333333,18539.3262,18216.6395333333,17886.0619666667,17629.4359,17185.9361,16788.9799,16841.4937,16086.4690666667,14698.1994666667,13171.2228333333
"78","2011-07-26",12027.3427,11408.1485,11082.4394333333,10962.9258666667,11207.8249,12074.2801666667,13585.6448,15390.6047333333,16530.9265666667,17368.2967333333,18089.2016,18554.78,18833.5335,19191.3462,19351.1248,19391.7903333333,19388.0059666667,19106.8065666667,18484.9571333333,18092.8069666667,18111.0279333333,17337.1664,15676.1808333333,14030.4725
"79","2011-07-27",12721.7456,11974.5259666667,11574.6074333333,11419.5851,11598.3079,12386.4676,13995.6263666667,15744.2048,17016.1891,17982.5783,18856.8275,19431.3320666667,19795.7485666666,20133.1032333333,20274.9816,20318.5878666667,20373.5347,20108.7957,19572.1131333333,19108.3412666667,18996.3603333333,18393.865,16601.9391666667,14800.5402
"80","2011-07-28",13290.2741666667,12522.2028666667,12018.5993333333,11773.0497666667,11909.2561333333,12583.0798,14166.9974666667,15894.6216333333,17232.1438,18196.3812,18978.8018333333,19474.6522333333,19724.7736,20028.3146666667,20175.9387333333,20201.1712333333,20214.8006,19967.0983333333,19390.8736,18929.2529,18892.5463666667,18218.0141,16550.2265333333,14773.7364666667
"81","2011-07-29",13983.6662333333,13260.7524333333,12820.8986333333,12627.6348666667,12744.3048666667,13498.9083333333,15005.6158666667,16789.5118333333,18094.7642333333,19072.6686666667,19701.6343,20008.6592333333,20113.8072666667,20303.8845333333,20197.3181666667,20056.5923666667,20020.0144666667,19971.0461666667,19562.5271,19382.2299333333,19481.3461333333,18719.5794333333,17126.6049333333,15472.6364666667
"82","2011-08-01",14740.6296,13834.5988333333,13270.6586,12948.8883666667,13056.9040333333,13721.8763666667,15300.1429333333,17392.2986666667,19043.3775666667,20385.6252,21510.0497,22453.6310666667,22945.4442666667,23456.1342666667,23597.379,23527.5526333333,23472.4464333333,22927.7066666667,22006.3038,21258.8187666667,21000.6443333333,20206.2544,18357.1657666667,16390.0737333333
"83","2011-08-02",14184.2033,13286.9972,12813.9539666667,12561.2662666667,12623.0749666667,13283.4737333333,14786.6177,16758.7609,18164.9500333333,19461.009,20615.3765333333,21486.9000666667,21969.2464,22387.3015666667,22650.3901,22542.7521666667,22275.8093,21817.9692666667,20935.6909,20025.2115666667,19806.3337666667,19016.1546,17109.9098,15256.1674666667
"84","2011-08-03",12990.8440666667,12201.9865,11723.5047,11527.7186333333,11567.2336666667,12198.9274,13735.5821666667,15456.3262333333,16748.5288666667,17623.2805,18359.4020333333,18789.6395333333,18942.2458333333,19184.6232666667,19225.2356,19085.0731666667,18998.1136333333,18732.8608666667,18215.5395333333,17861.5962666667,17998.8016666667,17333.9976,15700.5094333333,13999.6780666667
"85","2011-08-04",13004.8305666667,12247.1632666667,11911.7203333333,11672.9608,11817.0339,12522.757,13974.7101,15744.4733666667,17101.4642333333,18127.9463666667,18831.0233333333,19308.7598333333,19573.8899333333,19839.0522333333,19895.3793666667,19908.2533666667,19859.9487666666,19603.9962,18985.5294,18408.8074,18394.2667,17726.2846333333,16003.2126666667,14304.4567
"86","2011-08-05",13276.5622333333,12520.3972,12147.4246,11902.8078,12104.0784,12792.6791666667,14379.0673666667,16135.3952,17422.7536,18350.18,19111.7109,19618.0965333333,19842.683,20172.7499333333,20170.4581666667,20228.4358666667,20089.535,19721.1974,19096.0114333333,18531.6970666667,18485.4550333333,17828.5004333333,16166.1460666667,14542.5265666667
"87","2011-08-08",15100.3765666667,14276.4879333333,13789.3274666667,13529.6635,13675.5189666667,14407.3612333333,15956.6039,17755.1081666667,19132.2312,20225.0359,21222.4402666667,21908.8932,22310.2787666667,22642.6474,22744.9248,22805.769,22721.694,22282.2553666667,21572.3353666667,20861.1886666667,20724.9134666667,19882.4712,18041.7028333334,16226.5298
"88","2011-08-09",14159.6642,13375.4324333333,12921.2874,12620.6214666667,12717.0541666667,13422.8039666667,14887.4418,16731.943,17858.5361333333,18821.9802666667,19554.8982333333,20062.3517666667,20164.5312333333,20401.4167333333,20397.7972,20087.5081666667,19689.8033333333,19271.5048666667,18755.1368666667,18335.4506666667,18266.2004,17684.9983333333,16160.9991,14541.0762333333
"89","2011-08-10",13520.5821666667,12809.8249333333,12442.7194,12237.4139666667,12375.6817,13231.8505666667,14756.3509666667,16422.6507,17668.0500666667,18484.6477666667,19266.5972666666,19801.6492666667,20077.229,20350.6667333333,20414.1272333333,20416.2269333333,20277.9939,19939.1004,19275.4787,18772.6151,18760.3955666667,18060.2262,16368.4109666667,14643.9286
"90","2011-08-11",13086.9945,12357.7111333333,11930.5717,11732.3602666667,11839.4140666667,12529.7125,14024.2225666667,15804.5397333333,17034.6951666667,17989.5040333333,18639.8676333333,19049.0217333333,19249.1320333333,19532.9198666667,19607.9725666667,19662.4571333333,19713.6323333333,19468.8264,18868.9990666667,18326.8869,18311.0194333333,17579.3001333333,15906.2713,14139.7352333333
"91","2011-08-12",12761.1121,12017.0300333333,11473.632,11295.3498666667,11364.9488,11981.8440666667,13326.9678333333,15053.2785,16323.4825666667,17262.767,18037.6851333333,18489.4989666667,18696.3438,18955.7340333333,19143.7942,19148.9210666667,19147.5728666667,18892.5066333333,18322.8694333333,17847.4499,17941.1641,17168.3635,15562.9354,13875.0665333333
"92","2011-08-15",13003.3062,12381.3717,11989.9313666667,11900.6115666667,12151.4029666667,12890.5382666667,14406.5658333333,16040.0668,17100.7281,17695.7468,18082.0994,18218.7503,18180.4839333333,18106.8740666667,17809.5557666667,17509.4989,17388.7415666667,17310.7396666667,16917.6107,16655.7490666667,16691.0206,15890.4530333333,14511.8714666667,13000.2582666667
"93","2011-08-16",11546.2795333333,10945.0624333333,10595.618,10425.9117,10611.3857333333,11376.5287333333,12972.5980333333,14559.7451666667,15542.7102333333,16205.6040666667,16683.6019333333,16990.9221333333,17007.8264666667,17085.4729,17046.6122666667,16971.7765,16960.5957,16890.5690333333,16579.8104333333,16309.8055,16404.2709,15953.0532333333,14495.6910666667,12964.2439333333
"94","2011-08-17",12489.1209,11790.8939,11407.2512666667,11198.6554,11355.4581,12028.8241666667,13466.1862666667,15307.7551,16721.6441333333,17802.7950666667,18682.8504666667,19258.3507666667,19618.1126666667,19972.7950666667,20034.5251,20083.9455,20041.5111333333,19668.7760333333,19072.2499666667,18525.8215333333,18581.6204666667,17836.4587666667,16154.6946,14419.0341666667
"95","2011-08-18",13118.6792333333,12388.7535666667,11985.035,11772.2279333333,11923.5555,12615.7093,14110.9573666667,15949.8803333333,17344.0007666667,18378.3171666667,19327.7160666667,19947.7430333333,20424.5851,20944.0275666667,21137.3216666667,21184.2142333333,21294.0677333333,21031.7651,20426.1728666667,19884.8165333333,19923.476,19122.9563,17244.3926333333,15406.0650666667
"96","2011-08-19",14140.3717,13350.6304,12870.736,12669.4609666667,12748.5008,13474.2422666667,15057.7606,16931.9463,18281.7989333333,19287.1607,20267.4366666667,21027.7232666667,21401.0777333333,21796.4195333333,21943.5012,21765.8603333334,21492.9657666667,20882.3183333333,20230.4357333333,19522.0205333333,19463.1974666667,18666.5341,16892.1781333333,15019.9953333333
"97","2011-08-22",14651.7425666667,13813.0651333333,13236.4623666667,12956.1183666667,13000.9212,13655.4321666667,15206.3407,16713.1094333333,17656.9041,18252.5346666667,18888.339,19168.8228,19243.2988333333,19306.3811333333,19332.6552666667,19187.8142333333,19092.4533,18655.1507,18091.1472333333,17592.3684,17565.9942333334,16785.0514666667,15251.2601333333,13675.8751666667
"98","2011-08-23",11547.33,10866.0643666667,10481.9811666667,10354.9442666667,10500.4497666667,11132.8316,12525.8644,14193.1473,15397.5393333333,16228.1462666667,16839.2606333333,17208.3773666667,17370.2656333333,17527.0346,17504.723,17440.6767333333,17488.8071333333,17212.0485333333,16710.0212333333,16350.1151,16416.6003,15966.1068666667,14530.659,12941.4019333333
"99","2011-08-24",12006.4901,11321.1539,10921.1496333333,10815.3834,10976.0755333333,11637.5705333333,13179.4835666667,14906.6334333333,16152.7085666667,17033.6377333333,17779.6325666667,18201.0926,18566.3393333333,18781.8044,18887.4149,18834.5868666667,18912.0671,18600.9878,18003.3261333333,17564.5025,17666.172,17018.1072333333,15382.8066,13724.2752333333
"100","2011-08-25",13276.1601666667,12592.0141333333,12276.4932,12111.5727333333,12374.7761,13087.6384666667,14638.858,16472.8127,17872.6624666667,18941.2085666667,19748.7318666667,20239.3888333333,20569.3185666667,20764.9324666667,20747.8895,20577.7064666667,20354.1732,20228.5233333333,19843.6550333333,19532.2691333333,19634.9307666667,18942.8047,17349.8692,15633.0285333333
"101","2011-08-26",14129.6595666667,13217.3704333333,12758.6090666667,12453.8001666667,12583.0969,13287.0001666667,14781.6812666667,16554.9743,17884.3128333333,18961.0458666667,19951.6557333333,20574.8089333333,20996.4608,21400.4924,21662.6466666667,21670.7518333334,21593.4895666667,21238.1542333334,20506.3921666667,19936.1210333334,19962.4777666667,19141.8984666667,17286.7716,15456.5918
"102","2011-08-29",11812.9484666667,11141.6063666667,10803.8997,10677.1991,10889.5011333333,11640.4356666667,13184.4080666667,14770.6575333333,15878.253,16628.4754333333,17177.7176,17512.3031666667,17661.7419333333,17882.7609,17932.9883,17871.9142333333,17782.0775,17439.6423666667,16965.4035666667,16711.8894666667,16815.7628,16051.0707,14459.4917666667,12946.8757666667
"103","2011-08-30",11469.8146,10857.5394,10497.5258,10358.673,10492.7956,11217.8548333333,12715.4595666667,14343.7692333333,15576.6595666667,16386.1398,17057.3777666667,17402.1321666667,17592.7135333333,17737.0577666667,17811.7196,17732.4446666667,17751.2686,17562.5254666667,17047.0548333333,16700.096,16938.7606666667,16250.9819666667,14776.7059666667,13173.0059666667
"104","2011-08-31",12210.3926666667,11529.6959666667,11149.8943666667,10990.5578666667,11158.7995,11825.2838666667,13239.1049,14982.5591333333,16242.919,17230.5155,17997.8647333333,18493.1033,18801.0899333333,19163.2591,19235.7735666667,19175.9155666667,19176.0972666667,18828.4882333333,18192.6945666667,17771.2143,17839.7938666667,17029.3445,15446.086,13806.6588
"105","2012-06-01",11337.1641,10685.6572,10360.5957666667,10187.9418,10373.2855333333,11034.0992333333,12587.9466333333,14161.9507,15133.5230333333,15840.8783666667,16358.6613,16615.8234666667,16635.0120666667,16707.6467666667,16564.9632333333,16392.1991666667,16257.6762,16042.8445333333,15682.8515666667,15472.0849666667,15545.8918666667,14956.6627,13513.5134666667,12075.3381
"106","2012-06-04",10786.7998333333,10327.4671333333,10059.2252,9993.4479,10192.9801,11003.0149666667,13111.4284333333,14692.4933333333,15270.1623333333,15636.8972333333,15947.9640666667,16112.8950333333,15997.8288,15999.9992666667,15884.6939666667,15815.3613666667,15796.5681,15777.1113,15582.2085333333,15488.0775333333,15591.7393,14913.653,13289.2650666667,11751.8010333333
"107","2012-06-05",10643.1851,10119.8246666667,9872.97910000001,9842.963,9999.95243333334,10741.2893333333,12725.663,14416.9547333333,15155.1417,15556.3812666667,15919.6486666667,16069.4411,16040.9964666667,15989.3230666667,15833.2388,15771.1194,15779.6588333333,15708.99,15482.0119666667,15367.5325,15520.725,14834.655,13223.9197333333,11699.1270333333
"108","2012-06-06",10714.0411,10161.2533666667,9913.40113333334,9822.49413333333,10013.8258333333,10832.4681,12699.768,14388.1392333333,15117.2219333333,15552.8158,15858.0910333333,16021.9554,16027.9696333333,16042.4227333333,15915.7624,15773.9593666667,15764.2198,15685.5786333333,15380.0853666667,15251.8256333333,15563.3262,15006.3517333333,13374.0221333333,11806.3971666667
"109","2012-06-07",10784.7766666667,10244.4415333333,9972.1034,9907.6131,10125.0992,10909.8065333333,12724.7413666667,14364.2132666667,15169.8840333333,15653.2651666667,16023.1418,16211.8115333333,16216.9784666667,16295.8846333333,16185.6120666667,16098.2173333333,15901.8049666667,15692.3969333333,15393.1101666667,15346.368,15534.3679,14923.0889333333,13450.7022333333,11950.8170666667
"110","2012-06-08",10914.4744666667,10354.7986,10071.3128333333,9950.33,10148.8266333333,10955.9034666667,12735.2124666667,14419.8271666667,15388.2259333333,16018.2856,16492.8647666667,16742.8943333333,16875.2942333333,17013.7361,17038.6633666667,17060.4294333333,16898.3342666667,16634.3714,16191.5118333333,15943.0473,16170.6787666667,15709.0923,14257.3868666667,12715.1637333333
"111","2012-06-11",11572.2833,10888.8020666667,10557.2388,10416.4650333333,10533.3911333333,11211.9705333333,12948.1424,14590.0828666667,15559.4744,16250.2028333333,16793.4655666667,17007.9238666667,17081.3085666667,17262.1944333333,17185.8865333333,17071.4584333333,17062.0691333333,16851.3486333333,16391.9186666667,16186.2999333333,16240.0659,15753.6103333333,14154.5459333333,12569.9368666667
"112","2012-06-12",11346.1800333333,10750.4694666667,10453.8078333333,10374.2037666667,10601.1452,11347.5287,13069.1419666667,14741.6800333333,15672.5044666667,16319.2739333333,16894.4277333333,17171.0343,17252.4237666667,17445.9016666667,17311.5715666667,17205.4023666667,17119.2489333333,16921.4722,16575.1203333333,16442.2126333333,16404.61,15803.8473,14296.8647333333,12830.1096666667
"113","2012-06-13",11459.5354,10911.156,10601.7218,10464.9593333333,10675.4389,11430.8074666667,12963.3467666667,14578.9391333333,15663.1290666667,16360.0214,16921.3585,17097.7273666667,17132.2577333333,17206.932,17105.7961,16883.1157666667,16838.6720333333,16665.8666666667,16405.5762333333,16218.8751333333,16244.4387666667,15617.9831666667,14204.2668666667,12708.8368333333
"114","2012-06-14",11589.3882666667,10882.1205333333,10579.5377666667,10403.4386,10556.7120666667,11237.4745333333,12747.0270333333,14424.7813,15554.3738666667,16222.5506,16766.0369,17022.1294666667,17123.7233,17277.2271666667,17273.0690333333,17202.2549,17198.2335333333,16947.7086,16503.8060666667,16152.3383666667,16304.3819666667,15867.6871333333,14328.9112666667,12749.7013333333
"115","2012-06-15",11341.6391333333,10658.2797333333,10345.2639,10212.7227,10381.4806333333,11011.4538333333,12641.7332,14330.4945333333,15343.0255,16092.6492666667,16726.2276333333,17041.9209,17173.9556666667,17291.7378333333,17316.0327666667,17215.2483,17186.9164666667,17019.2326333333,16552.3239,16175.2007666667,16245.0199,15718.258,14174.7293333333,12637.0563333333
"116","2012-06-18",10735.4964333333,10200.3158666667,9922.8748,9851.34403333333,10059.9159666667,10851.2739666667,12609.7876,14221.3452,15084.1027666667,15544.3787666667,15955.015,16130.2508333333,16199.2933,16239.5597,16155.839,16038.0937666667,16008.7545,15868.0801666667,15558.6737,15377.9495333333,15536.6720333333,15069.4084333333,13636.966,12049.6948333333
"117","2012-06-19",11071.0918666667,10513.2637,10202.8074333333,10131.7,10345.7273666667,11121.6701333333,12802.6973333333,14513.6534333333,15563.2659,16228.3355666667,16678.3581666667,16994.4666,17052.2563666667,17122.9652333333,17032.847,16966.4460333333,16981.9987333333,16802.432,16472.2300333333,16309.9645333333,16519.1891,16022.1211,14514.7138333333,12988.6185666667
"118","2012-06-20",12504.8346333333,11918.5639333333,11526.9175333333,11362.4121666667,11555.0131333333,11958.7654666667,13044.0185666667,15088.6392666667,17295.4961,19323.0446,20996.8518666667,22107.2245666667,23051.2366333333,23836.7596,24370.5021333333,24383.1360333333,24786.5080333333,24587.5141,24044.5916,23555.5053333333,23233.2838666667,22594.3554333333,20545.6149333333,18340.5173
"119","2012-06-21",17048.6974333333,16179.2904666667,15521.695,15238.5282333333,15334.4868,15694.1151333333,17237.7256,19391.9256,21424.1647666667,22951.4617,24055.3043666667,24973.2884,25452.9554333333,25836.9228,25892.6680333333,25932.7178333333,25815.7374333333,25443.4989666667,24672.4475666667,23797.2290666667,23596.6623666667,22774.7105333333,20507.8967333333,18323.9627333333
"120","2012-06-22",16209.0704,15235.1841666667,14717.1922,14390.9484,14421.7608,14869.7321666667,16534.3148,18744.4156333333,20707.6703,22364.2218666667,23380.4645,24314.0114666667,24733.9692,24965.5593666667,24853.9033666667,24834.1826333333,24524.2142666667,23665.5765,22277.1006333333,21140.6953,20742.7935666667,19826.4922666667,18022.2659666667,16176.5142333333
"121","2012-06-25",13948.7543333333,13091.4910333333,12558.0047333333,12237.1231333333,12336.1301,12837.022,13821.101,15462.1820666667,16566.4068666667,17287.6073,17707.5097,17731.3276666667,17689.5792,17611.985,17623.4938,17233.1616,17240.9304666667,17074.8440333333,16585.1990333333,16394.2119,16395.2284,15868.6338333333,14544.0110333333,13011.8637333333
"122","2012-06-26",11308.2510333333,10684.7534,10374.7006,10245.4844333333,10485.3714666667,11225.6082666667,12857.9831,14462.9349333333,15366.4437,15996.1158333333,16470.4771333333,16733.0043,16822.9624,16901.6972,16822.2204,16705.9809666667,16612.0941,16363.9132666667,15974.5086,15771.7583666667,15907.2041666667,15311.0144666667,13837.4168,12356.1601333333
"123","2012-06-27",11466.4496,10851.0369,10518.3936333333,10414.4747666667,10604.3403333333,11332.1548666667,12941.7195,14619.2206666667,15729.6041666667,16401.1099666667,17061.6198,17453.1786,17642.7881666667,17766.8356666667,17747.7136666667,17724.7139666667,17679.0942333333,17545.8588,17055.4656333333,16711.6831666667,16839.1066333333,16312.1975333333,14829.9097,13211.2339
"124","2012-06-28",12959.4885,12156.8091,11665.2569666667,11449.9065333333,11535.3179666667,12175.2795,13675.2636666667,15536.4473666667,16859.4118333333,17842.9585333333,18632.5098333333,19246.5990666667,19566.7892666667,19920.8495666667,20168.1271333333,20203.1119666667,20172.0002666667,20064.5469666667,19394.5489666667,18791.2136666667,18640.9867666667,18059.8583333333,16453.713,14706.8564
"125","2012-06-29",13194.1788,12474.5209333333,12080.1510333333,11885.0889666667,12040.4119,12771.4643,14430.8221666667,16312.875,17587.8970333333,18541.4955666667,19251.4332333333,19920.8613,20363.2863,20677.6430666666,21098.0637333333,21290.2696,21504.0488,21356.8159333333,20848.4882666667,20379.0446333333,20525.9654666667,19577.4111666667,18000.3723333333,16105.0506
"126","2012-07-02",13953.3390666667,13104.6284666667,12610.8780333333,12355.0152333333,12448.8192,13099.2504666667,14583.9456333333,16520.0445,17685.3583666667,18986.565,19849.4184,20348.9233666667,20702.2927666667,20969.4237,20989.3730333333,20959.7058666667,20981.1158333333,20789.8902333333,20348.6030666667,19727.0936666667,19626.9206333333,18991.9614,17061.5228,15170.8993333333
"127","2012-07-03",13635.5456333333,12725.5075333333,12234.5315,11993.9279666667,12060.2894333333,12687.5366333333,14291.2255333333,16185.5274666667,17540.1290333333,18691.9861666667,19641.6229333333,20275.6926333333,20644.1727,21074.2974333333,21270.7919,21431.2099333333,21442.1742,21049.0762666667,20436.7340333333,19772.3013666667,19581.3739333333,18836.9067666667,16951.6903,15148.354
"128","2012-07-04",13942.8662333333,13188.6977333333,12696.7194333333,12441.9285,12606.2982333333,13295.2739333333,14884.5703333333,16768.318,18143.6301,19000.4899333333,19795.1415666667,20530.6731333333,20881.1169666667,21366.418,21690.8645333333,21785.1823,21937.2759,21724.0662,21049.2708333333,20624.7382666667,20698.3289333333,19816.2298666667,18215.7616,16378.9032333333
"129","2012-07-05",15395.0341333333,14547.8370333333,14021.6305333333,13743.1325666667,13894.2035,14513.0522,15956.4448333333,17790.4445,19189.0426666667,20252.8316666667,21030.0853,21679.3263,21952.6355666667,22200.3455333334,22349.8697333334,22249.5901333333,22194.8745,21862.9964333333,21256.1605,20510.0476666667,20236.5608,19408.5030666667,17542.0774666667,15658.1194666667
"130","2012-07-06",13657.6420666667,12832.2254666667,12363.2178333333,12099.7955,12241.4479333333,12889.2133666667,14359.7084,16375.2329,17915.6473333333,19085.5664666666,20087.3037333333,20784.3523333333,21214.9311666667,21724.0809333333,21995.4061,22261.8414333333,22478.9001666667,22401.5027666667,21893.621,21355.3236333333,21362.5889,20586.1221333333,18774.0882333333,16757.735
"131","2012-07-09",13440.6933,12576.3691333333,12095.2929,11767.3477666667,11889.3617333333,12493.2537,14157.6821666667,15951.3357,17179.0850333333,18122.4748,18904.9189,19400.4269666667,19648.5069333333,20012.9909666667,20188.0549666667,20145.2128333333,20017.4389666667,19764.0602666667,19140.9904333333,18494.1259,18396.6221333333,17554.9366666667,15884.8905666667,14159.9199
"132","2012-07-10",13117.7607,12259.2300666667,11750.6226333333,11513.8327,11581.7437666667,12221.9245333333,13788.0638,15630.403,16853.4963,17780.7568666667,18550.4135666667,19079.2496666667,19378.3115333333,19612.2204,19821.3493,19786.4230333333,19692.9199333333,19566.7764333333,18978.7099,18498.6312333333,18290.0616,17803.4598333333,16124.2612,14452.2969333333
"133","2012-07-11",13472.1743,12635.4169,12162.1264,11910.8604,11969.0051,12637.4271666667,14105.0808,15945.8752,17393.9586666667,18627.2321,19567.3889666667,20220.8551,20603.1748666667,21133.9924666667,21361.2241333333,21481.7133,21577.2894,21310.6144,20657.5082333333,20043.9865333333,19824.1344,19098.7021666667,17150.6023,15237.3668666667
"134","2012-07-12",13593.0825333333,12726.2198666667,12294.1104333333,12019.2324666667,12139.5520666667,12858.7505,14389.7170333333,16364.1201333333,17928.1056333333,19280.2404,20311.1976666667,21203.5679333333,21632.2156333333,22192.9979333333,22463.7584666667,22604.9682666667,22647.9435,22449.0776666667,21831.2709,21065.9949,20827.5947666667,20129.5244,18022.2847,15866.9859333333
"135","2012-07-13",14393.8106,13406.9837,12884.5656,12625.8357,12680.3158333333,13281.9008666667,14857.3464,16975.8963,18423.1107,19714.4416,20824.8014333333,21705.8197,22263.2985666667,22798.987,23135.8160666667,23239.9332666667,23264.2699,22987.0561,22440.8385333333,21758.5959,21589.7722,20814.5745666667,18830.5701,16744.4433
"136","2012-07-16",15218.3796,14306.9485333333,13827.4999333333,13563.7888,13708.3728,14468.2265333333,16102.6666,18074.5929333333,19642.1366,20933.9978666667,22079.8897,22941.8048666667,23488.7286,23913.2564,24131.2583666667,24111.4373333333,23679.1676333333,23252.9411333333,22631.1534333333,21969.8351666667,21902.1067333333,20948.2526666667,19031.4822666667,17084.0748
"137","2012-07-17",15556.162,14634.4373,14098.9705,13879.5482,13914.2094333333,14492.2752,16086.0102666667,18126.4325666667,19956.2963333333,21616.5851333333,22823.0173666667,23695.4488666667,24354.135,24878.7432666667,25103.6294333333,25329.5361,25338.611,25248.0168666667,24471.0591333333,23824.0805666667,23650.6031333333,22503.2670333333,20299.3744333333,18178.9556666667
"138","2012-07-18",17316.2395,16411.5052333333,15843.4256666667,15502.1115,15648.4245,16355.1783,17856.3372333333,19944.2292333333,21622.2283666667,23052.7097333333,24239.22,25034.8412666667,25578.8944333333,25652.9893666667,25663.5972333333,25512.7055,25099.8178666667,24227.4982,22847.5094,21903.4744666667,21655.6440333333,20719.1485333334,18970.1946333333,17104.0807333333
"139","2012-07-19",14806.6638333333,13864.3356,13213.5818333333,12845.8309333333,12783.3691,13406.8863666667,14773.2735,16586.3658333333,17699.6688,18477.0492,19080.7669333333,19415.1401,19479.4986666667,19775.8216333333,19826.0535,19784.7536666667,19757.2318333333,19516.6900333333,18949.0242333333,18512.7562666667,18508.8344,17909.2391,16189.0792333333,14410.2903
"140","2012-07-20",12949.6717,12197.9276333333,11759.9275666667,11569.1206,11678.5192666667,12408.1851,13808.3103,15471.0502333333,16475.097,17193.1078666667,17522.5463666667,17657.6400333333,17693.7025,17716.5025666667,17630.5553,17323.8265,17273.2673333333,17116.7567666667,16734.0008666667,16580.1632333333,16660.0124333333,16074.6764,14604.2342333333,13093.8606
"141","2012-07-23",13405.18,12672.5221333333,12311.4927,12081.6651,12209.5194666667,12932.9625666667,14452.8538666667,16364.8171,17777.8093,18829.7351666667,19621.9965333333,20080.3372666667,20239.0520666667,20655.0810666667,20839.3797333333,20960.7821666667,21123.4629333333,20976.4775,20451.0694666667,19913.8218,20106.1432333333,19313.7420666667,17620.9427,15925.5954333333
"142","2012-07-24",15062.3570333333,14262.7074666667,13760.3854333333,13532.2984,13710.6582,14427.5639,15938.2345333333,17760.6887666667,19223.0784666667,20480.9311666667,21654.3922333334,22459.1834666667,22960.3286333333,23446.6124,23550.2375333333,23350.9368,22854.7847666667,22344.6571666667,21452.9866333333,20694.6830333333,20518.5090666667,19575.1154,17718.4456333333,15676.2357666667
