"","LoadDate","Load1","Load2","Load3","Load4","Load5","Load6","Load7","Load8","Load9","Load10","Load11","Load12","Load13","Load14","Load15","Load16","Load17","Load18","Load19","Load20","Load21","Load22","Load23","Load24"
"14","2010-07-28",-194.400033333332,-183.286066666671,-233.263866666668,-138.395500000008,-68.5705000000071,-126.100199999997,-251.598333333333,-273.47956666668,-330.686266666653,-143.685933333305,-126.183600000004,-135.570466666653,-166.156533333331,-182.923266666668,-80.6417999999867,-146.227966666665,-26.4573999999957,40.8463000000193,106.953799999996,22.7044000000024,-24.5360999999793,48.1925000000047,240.268300000003,397.448833333332
"15","2010-07-29",17.7832333333372,-9.70009999999456,-11.2402666666694,-44.9949000000015,-58.9947999999986,-10.4095333333335,-110.228866666661,-274.949666666667,-283.79183333334,-429.098966666683,-343.967900000007,-124.646133333314,112.588999999985,428.415866666641,510.323266666659,739.552833333331,691.880133333329,512.784999999996,349.388033333347,-55.1549666666506,-132.498366666663,-354.648000000008,-313.117533333334,-130.933399999991
"16","2010-07-30",702.337600000004,522.552100000003,365.160666666672,270.696233333338,219.289966666664,35.2622666666721,-238.179533333327,-353.536433333322,-169.494299999988,-162.337899999995,-135.612433333336,-41.9087999999974,-36.6105666666954,-34.6409333333286,-80.9955000000082,-131.768000000007,-88.4641333333275,-106.638933333346,-83.6335666666855,-283.325833333336,-446.635600000009,-323.294033333343,-65.4508333333306,52.8515000000007
"17","2010-08-02",-584.164133333334,-442.653400000008,-329.910633333338,-330.790166666673,-303.026733333334,-328.001333333337,-654.224866666675,-672.01693333334,-551.285666666663,-425.686699999987,-324.37883333334,-223.377900000007,-111.478466666667,-40.0566333333409,-22.6598666666723,-33.2547333333314,-16.5914333333276,-15.2290666666668,-52.5956333333343,-17.7183666666642,79.2177333333238,-129.329433333332,-112.729800000001,28.9989666666606
"18","2010-08-03",-338.730133333329,-297.908133333329,-302.877200000001,-208.155933333337,-203.697699999999,-126.089233333334,-309.336766666676,-502.389500000001,-721.732733333327,-929.165833333336,-1035.52633333334,-972.083599999991,-1020.72396666666,-1083.32826666667,-1175.97449999999,-1258.62240000001,-1266.40523333333,-1124.37993333333,-1031.29029999998,-901.24536666667,-845.954900000019,-788.740166666663,-693.036933333329,-475.988733333332
"19","2010-08-04",-564.976633333332,-441.319866666669,-391.072866666666,-257.8688,-261.868100000005,-132.852733333328,-465.411966666665,-684.742066666651,-816.094633333341,-923.71606666666,-892.661266666677,-922.457233333334,-736.18570000002,-488.872233333324,-414.106099999997,-237.514566666665,-134.917933333341,150.516899999984,211.13456666666,188.656100000015,311.267833333339,184.380366666664,159.057133333336,284.015500000005
"20","2010-08-05",100.789266666688,154.66916666667,0.183933333331879,39.841966666665,38.7389333333358,86.50943333334,-54.0807666666624,-264.455200000004,-369.781600000002,-283.323099999994,-35.3127666666878,179.2814,375.345933333345,522.146133333335,482.549066666666,241.558166666666,-199.506499999992,-229.17430000001,-216.011966666647,-513.196233333336,-435.425233333339,-506.145766666647,-405.959366666673,-318.666866666677
"21","2010-08-06",87.2246666666615,42.5441666666702,-55.8917000000056,-53.7366333333302,-156.516566666662,-154.897300000004,-355.919266666666,-275.420266666668,-158.679533333336,-310.42076666667,-302.993766666674,-336.335999999988,-209.42693333335,-266.743800000011,-429.82713333334,-358.146099999987,-559.921133333326,-588.04546666667,-677.146899999996,-1000.61380000001,-1168.07073333333,-1203.10076666667,-924.033133333332,-638.142733333334
"22","2010-08-09",-1180.74213333333,-977.52493333333,-888.881266666671,-703.461733333341,-593.865333333344,-524.433566666668,-725.398466666671,-859.122099999993,-955.590133333328,-871.922333333332,-839.69376666666,-803.730099999979,-660.139299999988,-574.119866666671,-379.718733333339,-243.37739999999,-158.867266666675,-198.312233333341,-45.113199999978,-95.9177666666692,-75.184066666654,-147.883700000017,-50.3148666666602,-8.94696666667369
"23","2010-08-10",485.669233333327,464.242900000007,448.875466666657,429.797133333341,456.937166666667,426.336933333328,291.1579,182.2189,-22.7593666666799,-130.938533333345,-174.424600000013,-8.4887333333354,36.8393999999898,26.1502333333228,-18.3047333333452,68.507433333325,184.512199999994,275.704533333326,229.752666666656,97.3436999999976,60.6216000000131,-142.611099999998,-133.428666666674,-87.9829666666701
"24","2010-08-11",944.30416666667,786.380400000005,698.920566666669,613.574300000011,508.578266666671,464.327400000002,241.035399999997,203.304566666666,136.177,231.888966666662,257.563399999999,244.743300000006,412.315700000017,472.903899999983,638.378266666667,663.195033333337,645.857166666665,589.413366666671,370.463566666662,174.439966666661,387.191899999994,8.21589999999924,72.2065333333376,132.137799999995
"25","2010-08-12",701.839399999992,619.165366666668,568.685266666667,580.352533333331,553.710666666664,538.107700000006,371.546800000007,141.392999999998,31.72796666668,91.582166666667,200.033599999992,234.165433333339,314.955966666654,348.236066666668,244.45673333334,113.575199999996,50.5869666666695,-25.1001666666562,-34.8803666666681,134.553933333336,160.874199999995,-11.1223000000027,111.658200000003,247.822833333339
"26","2010-08-13",167.817466666671,167.248500000002,164.126933333335,186.977599999995,192.47426666667,135.070866666674,-224.924666666662,-380.585600000004,-314.333166666656,-216.480899999999,-249.194533333342,-223.713399999993,-182.405133333334,-176.470866666677,-174.325799999999,-207.219866666659,-256.849966666665,-250.665866666666,-434.790300000001,-709.62373333333,-745.376966666667,-790.921000000009,-438.1415,-237.979833333337
"27","2010-08-16",-603.825033333334,-457.283566666663,-355.969300000004,-187.37156666667,-43.50856666666,301.319933333334,521.511433333335,377.734699999997,20.3420666666643,-340.27623333333,-469.679200000002,-713.802533333339,-730.315600000005,-741.753333333352,-937.855866666658,-824.141166666665,-692.560766666669,-448.600166666663,-320.805666666667,-169.935500000007,-7.8387666666822,-250.9607,-194.561799999985,-108.543233333336
"28","2010-08-17",-935.584366666675,-851.531633333329,-703.861233333337,-638.225100000007,-562.163933333333,-473.048200000003,-497.731200000006,-575.901566666671,-611.882833333337,-739.561866666663,-850.592500000006,-898.978599999995,-825.208866666679,-837.377266666674,-790.425600000017,-965.927933333322,-687.046200000015,-930.489833333337,-1007.36740000001,-804.251566666662,-778.566933333328,-1145.67893333333,-1217.95456666667,-958.072700000001
"29","2010-08-18",-236.674033333333,-128.911799999993,-208.686033333326,-164.736566666672,-148.940766666676,-81.4819999999963,-292.496033333327,-549.036200000006,-688.361933333323,-712.803133333327,-796.114533333326,-875.973999999998,-782.657200000009,-671.920466666663,-536.434066666669,-532.139133333359,-684.727766666671,-809.028033333332,-656.915133333328,-332.081466666674,-13.5660666666699,-356.802266666666,-274.160066666669,-132.612200000003
"30","2010-08-19",412.9334,317.715666666672,352.6237,365.07286666666,328.348966666668,321.740666666668,-193.695466666661,-455.699766666663,-425.584566666657,-304.615600000008,-116.943866666668,-30.5725333333321,143.19176666666,246.853066666667,195.273699999994,246.690500000004,204.23923333333,120.087400000011,22.6860000000052,160.828766666669,293.934199999992,-270.637699999999,-62.1871666666812,105.238466666664
"31","2010-08-20",-87.0767666666761,-79.3651333333346,-89.3608000000004,-53.4506333333338,-75.8519333333297,-61.7804999999989,-414.673299999997,-643.262533333331,-629.525966666668,-634.260800000004,-661.537900000014,-657.819333333333,-665.104933333329,-858.107400000004,-964.956566666657,-918.637133333334,-916.691266666676,-817.797866666675,-719.257533333322,-843.674533333338,-562.348666666672,-780.691133333337,-681.201800000003,-409.810733333328
"32","2010-08-23",-147.710933333332,-28.3395666666656,16.7461000000021,85.1156666666702,147.980000000001,92.4199999999928,63.305333333341,-182.043966666663,-206.614599999994,-250.9061,-272.827900000008,-228.040699999998,-236.69013333333,-234.45746666667,-255.309466666666,-372.443299999999,-378.308966666656,-349.11786666666,-254.532333333331,70.6411000000026,-160.79750000001,-481.535900000006,-481.340866666671,-344.453699999991
"33","2010-08-24",-414.784299999998,-304.192466666664,-292.089033333334,-235.171199999995,-187.377433333329,-75.4768000000004,-291.441533333338,-498.24499999999,-527.266533333333,-491.132900000002,-502.33913333332,-503.954666666672,-437.804700000001,-424.441933333343,-412.850533333334,-393.405666666666,-355.838166666668,-265.340666666663,-77.2920333333368,201.130166666668,195.072799999998,-155.086700000005,-199.628533333331,-118.752466666663
"34","2010-08-25",-146.384066666677,-57.6272000000026,9.46276666666927,59.5506666666679,43.3794333333244,201.874899999997,180.225133333341,-101.260500000008,-152.00763333334,-186.373666666677,-188.043200000011,-143.555766666661,-193.651833333333,-169.652633333342,-245.621833333338,-233.237066666665,-259.596166666666,-183.320133333342,-170.44956666667,170.114133333334,111.614233333341,-257.421666666663,-310.343200000003,-206.836899999991
"35","2010-08-26",-655.96103333334,-592.459033333329,-586.642233333328,-542.094833333334,-537.229533333333,-466.715766666666,-659.78756666666,-914.745433333332,-878.030633333332,-829.476666666676,-887.377466666669,-962.850466666663,-917.608066666664,-854.776766666662,-900.674433333323,-857.493899999994,-909.741733333332,-914.130099999995,-949.443600000013,-559.91416666668,-360.716033333334,-711.718600000011,-585.749599999997,-462.846033333335
"36","2010-08-27",414.963066666664,401.663133333326,343.364833333328,258.284466666661,246.820600000001,268.6176,-87.0839666666725,-199.261400000005,-97.6671999999999,-102.909833333331,-117.659,-104.800799999997,-115.87766666666,-97.4185000000034,-62.9393333333355,-118.752766666661,-132.017200000002,-169.363866666663,-265.163866666666,-132.497733333339,-243.61523333333,-632.175266666665,-379.2423,-173.762633333334
"37","2010-08-30",-479.411766666663,-351.390499999987,-340.114066666662,-240.751766666675,-182.319533333339,28.1153666666705,-154.851433333328,-307.301799999997,-441.332733333325,-447.03706666666,-446.345400000002,-561.791866666652,-480.605100000026,-437.278200000001,-296.946566666666,-322.817333333351,-165.901733333332,-295.189633333339,-348.933666666657,-88.9970666666741,-260.539466666654,-1095.82336666666,-1148.73043333334,-973.447766666664
"38","2010-08-31",-790.716466666667,-657.868199999988,-456.200300000002,-378.651500000005,-352.1245,33.7129333333305,78.2940999999937,-391.775033333332,-847.546433333337,-776.29546666667,-660.714166666661,-450.684133333325,-121.206700000002,2.35039999999935,142.860299999997,364.071499999995,356.394600000003,179.473399999988,125.673600000013,630.020299999993,410.88323333333,-146.083066666666,-306.276900000008,-248.504566666677
"39","2011-06-01",-257.921099999998,-253.150766666671,-256.8053,-209.607966666659,-214.360233333337,-85.1483000000044,272.931999999999,309.307466666665,-69.1749000000054,-581.048433333337,-836.992866666664,-849.509566666668,-528.295133333337,-251.665799999995,-143.069066666671,-165.85996666666,-480.184733333332,-553.52759999999,-677.628433333331,-754.355000000007,-967.195666666667,-1184.87749999999,-1054.19673333334,-1042.68843333333
"40","2011-06-02",-549.169199999993,-623.696133333333,-704.935333333331,-639.474033333338,-653.411033333332,-783.928800000005,-433.893399999997,-534.667233333328,-810.868399999996,-1129.69233333333,-1251.70996666666,-1343.55676666667,-1396.23543333332,-1504.66843333334,-1448.13246666666,-1514.16283333335,-1429.07726666667,-1531.21506666666,-1423.70253333334,-1448.38016666667,-1328.61576666667,-931.739800000014,-986.021233333338,-1006.40116666666
"41","2011-06-03",38.4923333333281,31.105866666665,43.3134666666647,6.07246666667015,-21.9577333333382,-95.7680666666674,-339.295900000005,-461.863633333336,-520.047199999997,-542.640466666671,-568.881533333337,-591.323033333334,-580.116199999999,-668.804266666661,-638.02136666667,-612.512433333342,-570.548400000001,-558.922799999998,-668.555500000002,-726.622399999995,-753.383966666675,-655.192333333332,-348.025299999999,-195.767799999987
"42","2011-06-06",-1082.16676666667,-909.663733333333,-827.819033333331,-725.115666666672,-630.357366666662,-508.772500000005,-190.60263333333,-208.642566666666,-590.170266666668,-538.119633333328,-619.480099999997,-570.809933333327,-510.427599999999,-469.494766666681,-370.280500000004,-303.972933333331,-244.059466666666,-68.0663333333287,70.5282000000116,120.704133333335,103.889800000001,-6.72300000000723,-205.284833333333,-333.300900000004
"43","2011-06-07",-495.729400000002,-502.201033333331,-463.857500000004,-493.869366666666,-457.235400000007,-402.238866666672,49.8671000000086,86.2847333333339,-280.046433333335,-412.509566666664,-395.770066666657,-472.349333333321,-516.102366666662,-504.535166666668,-553.485066666664,-490.3927,-280.513166666671,-167.960633333329,-137.865066666673,56.9267999999938,210.974633333342,110.356766666664,-127.994766666667,-292.255633333343
"44","2011-06-08",-586.501166666676,-490.677233333332,-483.190466666667,-442.669400000008,-422.397466666658,-408.435766666667,-16.3961333333318,-103.194833333337,-342.070100000004,-411.838866666651,-479.01223333332,-394.101033333332,-215.668466666688,-286.921800000011,-41.3468666666522,41.1752666666653,164.035033333334,131.496966666655,174.108133333331,195.275766666655,44.844366666679,-106.309433333347,-297.1554,-384.032066666663
"45","2011-06-09",85.5838000000058,71.1184333333313,43.298833333336,28.0196000000087,117.149433333339,230.398333333336,554.062966666666,158.095699999994,-275.830666666665,-630.755633333341,-656.431800000002,-573.490366666661,-308.303233333347,-156.093633333352,317.456766666666,841.274866666659,624.553100000012,-159.075600000011,-410.123766666678,-355.440299999995,-550.76939999999,-393.333266666657,-488.362933333341,-286.432866666675
"46","2011-06-10",16.5414333333338,7.50396666666893,-48.9161333333413,3.97123333333184,-14.3877000000048,-21.8675333333267,252.028400000003,174.821199999988,-132.184466666677,-467.599766666666,-648.257800000003,-661.679866666684,-513.447566666666,-402.639466666664,-310.675133333341,-202.378766666654,-174.612566666663,-368.813066666651,-505.788533333332,-637.810400000009,-691.547600000009,-580.065766666674,-383.058299999997,-257.130599999993
"47","2011-06-13",-580.353000000005,-524.290166666658,-418.236666666666,-363.588600000001,-295.717466666667,-284.764866666663,-336.642033333335,-374.124966666668,-527.645200000008,-496.542699999993,-473.531333333314,-450.654966666665,-411.276733333345,-400.30476666667,-435.390733333335,-377.815733333342,-270.311866666661,-159.867266666664,-94.7646999999979,-66.8268333333381,-152.607533333341,-252.603266666669,-245.479233333324,-206.597500000002
"48","2011-06-14",-16.1785000000036,-45.0389333333296,-59.1249333333399,-36.3731000000025,-63.2328999999991,-138.640199999998,-263.036833333334,-398.762133333332,-514.186299999999,-545.087966666668,-608.956033333334,-562.369466666671,-554.465833333326,-568.976633333323,-501.819399999988,-514.803466666668,-488.050833333329,-491.561133333342,-382.9318,-396.033200000011,-533.672066666675,-507.179533333334,-457.267266666669,-356.427766666671
"49","2011-06-15",-218.967833333332,-220.188533333334,-189.641700000004,-149.084999999994,-156.39496666667,-159.100833333338,-294.239000000005,-470.706800000004,-635.191133333337,-833.657366666661,-891.082566666664,-885.885333333335,-838.054800000005,-899.30043333333,-788.185100000002,-686.855100000001,-559.11126666667,-441.139566666669,-363.107966666674,-406.187733333316,-443.389599999993,-357.270833333341,-381.879699999992,-318.355500000007
"50","2011-06-16",-345.733166666667,-389.195433333338,-397.685466666671,-398.836633333329,-341.919033333332,-434.335466666666,-366.459866666657,-540.29443333334,-779.181300000004,-957.926133333331,-924.32886666667,-896.942866666664,-891.932633333334,-891.380166666673,-907.826299999997,-748.258400000002,-774.616600000005,-869.669366666665,-828.878366666675,-904.125533333328,-865.914433333321,-698.925666666652,-759.811333333331,-826.992966666678
"51","2011-06-17",-821.601866666662,-818.807233333337,-848.854166666661,-739.948866666673,-723.258466666673,-725.171133333331,-512.268600000005,-602.413033333331,-656.941433333315,-811.202099999999,-931.226866666671,-895.703633333331,-836.218966666667,-877.447299999993,-825.665599999993,-782.459500000008,-796.612933333337,-1025.32343333333,-974.271133333335,-1055.00616666666,-1228.23800000001,-994.269900000001,-693.999300000005,-546.593500000001
"52","2011-06-20",-431.12143333333,-380.411366666676,-323.8372,-304.517933333344,-240.916366666665,-290.738333333344,-71.898766666669,-107.145633333334,-195.736399999998,-247.725000000004,-243.197399999986,-177.106933333343,-163.668600000005,-20.0075666666635,93.8524333333262,187.432933333333,238.67679999999,389.870166666668,609.463133333335,553.957666666676,229.9267,361.330533333325,214.959966666676,69.4854333333315
"53","2011-06-21",-218.166833333335,-193.917400000002,-231.285133333342,-226.405699999996,-206.875099999999,-194.059466666668,73.199966666667,46.302199999991,-175.670266666672,-292.479366666674,-317.302999999993,-309.852399999989,-313.991800000007,-201.287600000011,-255.228200000005,-294.658633333333,-326.025633333335,-300.539033333342,-141.700200000003,-262.045233333331,-274.614866666663,-228.580866666663,-257.218266666665,-305.03740000001
"54","2011-06-22",-449.890599999995,-462.436366666672,-479.986666666664,-516.022433333334,-532.064466666674,-460.349899999997,-104.088099999995,-173.223233333327,-400.386399999985,-394.002000000004,-261.667333333316,-224.175866666679,-201.566966666665,-273.130633333327,-137.171566666664,-163.52843333334,-107.93523333333,-95.9989999999998,29.326366666668,68.5005666666693,-77.3369666666804,-219.230066666672,-293.440733333337,-239.256533333337
"55","2011-06-23",179.888233333333,200.283633333333,185.662933333337,100.616200000004,91.2799000000014,-70.2800000000025,17.7162666666736,3.34410000000025,-114.033933333323,-254.677000000018,-209.900266666667,-244.758933333331,-258.96596666667,-247.222900000001,-290.415166666677,-328.512900000005,-341.171699999992,-375.037133333331,-398.615333333331,-460.594233333331,-468.360700000003,-384.859233333334,-338.025066666658,-271.290266666672
"56","2011-06-24",145.272400000003,95.6562333333404,145.236499999995,83.0383000000002,47.7237000000059,-57.7214666666605,-384.437166666665,-582.727366666682,-532.9352,-458.248800000008,-423.865566666671,-379.828033333328,-414.215066666664,-387.110600000004,-391.906799999999,-449.672066666666,-628.93826666667,-674.670699999997,-717.60036666666,-630.277733333336,-602.499633333337,-490.575600000002,-216.418800000003,-27.5815000000021
"57","2011-06-27",-813.598733333331,-709.128233333331,-644.914233333324,-605.775366666674,-601.17963333333,-686.005900000004,-681.467433333331,-678.798999999997,-698.384033333332,-824.913966666667,-848.739600000001,-921.103233333324,-936.771833333332,-972.207666666662,-955.593866666663,-819.868866666675,-742.723633333335,-590.850433333308,-476.828766666669,-458.037866666647,-589.229499999998,-558.793966666661,-586.617666666672,-572.860566666668
"58","2011-06-28",-274.807166666667,-291.055500000002,-310.440900000003,-279.6219,-319.29416666667,-369.111133333337,-324.720533333331,-399.23226666667,-472.347399999999,-434.624566666658,-395.289466666673,-365.916000000005,-318.361499999992,-184.242899999994,-104.853133333345,-169.568333333344,-88.6021666666602,-107.962333333344,-115.846499999989,-243.409366666656,-406.319766666671,-380.745666666677,-326.087833333342,-388.47403333333
"59","2011-06-29",-239.227533333349,-305.981166666668,-350.487733333335,-349.513366666668,-364.488566666672,-391.213666666667,-464.411633333337,-567.026900000001,-607.375833333335,-506.984733333335,-384.019066666657,-303.518300000011,-304.313833333341,-306.0003,-306.940900000009,-273.504233333329,-279.894633333341,-340.894366666656,-492.942266666661,-722.182066666675,-1099.0446,-798.262033333322,-713.225533333338,-586.976366666671
"60","2011-06-30",-322.703366666661,-343.510966666658,-337.853566666667,-367.469499999996,-328.693599999995,-424.92566666667,-299.574200000006,-333.995066666668,-482.279566666672,-591.032500000012,-617.357933333333,-638.680200000006,-598.992833333352,-656.774866666678,-748.29973333333,-755.461866666661,-734.345433333332,-638.745600000006,-585.138900000005,-570.057733333324,-737.199900000003,-571.611099999998,-423.21316666667,-400.058766666662
"61","2011-07-01",-228.237799999999,-364.318766666664,-349.114200000002,-439.717633333339,-445.441066666666,-549.194600000001,-421.499066666673,-448.300200000009,-632.128366666668,-769.269600000007,-809.583333333325,-970.747099999997,-981.381933333345,-1041.48790000001,-1059.24686666667,-1066.68573333332,-1073.19923333334,-926.097966666672,-905.011299999998,-875.551066666667,-1164.9895,-950.507366666661,-545.943866666667,-290.809066666663
"62","2011-07-04",-1216.72046666667,-1128.0202,-1162.85636666667,-1232.17266666667,-1381.5672,-2113.67256666668,-3085.58833333333,-3952.00996666666,-3955.60103333333,-3627.69476666666,-3472.41259999999,-3327.92383333333,-3149.20990000001,-3417.77806666667,-3388.13816666666,-3356.7284,-3170.85416666666,-2840.12590000001,-2649.72803333332,-2692.72499999999,-2855.71756666666,-2410.1094,-1603.06300000001,-1065.7985
"63","2011-07-05",-934.615166666665,-871.058999999999,-835.924233333333,-833.276333333335,-843.171400000003,-1013.955,-1075.50283333334,-1238.95803333334,-1101.02859999999,-967.989099999981,-1048.43733333333,-1242.32473333332,-1301.98326666669,-1280.40980000002,-1357.61520000001,-1247.8519,-1053.4786,-1013.14560000002,-957.409300000007,-891.223866666674,-1127.90419999998,-1036.74389999999,-906.462366666663,-803.312833333326
"64","2011-07-06",-144.938233333321,-95.710066666672,-158.85323333333,-169.663666666667,-206.669199999997,-414.551166666663,-482.508000000005,-527.588266666669,-543.647366666664,-499.635699999984,-484.322766666664,-558.973733333336,-497.105466666671,-542.299733333341,-515.290933333319,-549.349233333342,-408.816966666654,-336.119366666666,-172.598299999998,-170.203333333338,-325.803866666662,-459.775033333324,-315.732133333328,-366.819299999988
"65","2011-07-07",560.833500000001,434.1111,214.910333333317,167.613599999991,103.637266666663,-56.6029666666727,-149.434033333335,-147.516133333334,-166.351533333331,-263.134666666665,-156.577800000003,-60.1974999999838,50.9962000000014,137.152233333334,82.871366666659,190.949800000002,114.426733333334,135.051633333329,99.0847666666668,-98.5019999999968,-107.685600000001,15.7134666666643,238.437633333328,238.291466666653
"66","2011-07-08",189.482133333338,110.280499999999,105.999133333333,88.2797666666629,115.651200000004,90.97123333333,-170.091066666664,-354.275000000007,-508.388533333338,-518.007499999996,-556.971333333327,-280.559066666661,-71.0511000000115,-49.9887333333318,178.485666666664,185.610866666666,102.409866666658,8.25653333332957,-172.515933333336,-201.078399999999,-267.174199999994,-318.801966666666,-55.86286666665,218.863866666663
"67","2011-07-11",-726.633099999995,-544.113033333333,-524.418300000001,-386.147300000001,-331.048433333333,-420.827566666674,-458.84466666667,-405.924366666673,-624.024666666668,-706.414366666664,-771.769000000011,-598.868300000002,-417.12253333332,-303.258233333334,-317.607999999997,-199.320533333324,-41.328300000001,159.89006666666,276.096333333346,152.044533333326,-12.9409666666543,65.7132333333175,137.352366666677,352.454699999987
"68","2011-07-12",-256.975833333325,-278.030800000006,-246.854566666671,-278.357266666677,-309.026366666671,-344.120999999999,-522.842666666675,-688.823633333341,-577.156433333337,-476.302566666662,-573.40153333333,-673.313366666676,-785.093600000011,-942.380033333338,-886.554700000008,-738.365666666665,-537.887600000009,-177.605233333343,-115.103066666663,-214.29786666666,-416.979366666659,-388.064600000002,-104.125833333332,-45.0421333333397
"69","2011-07-13",344.662466666667,270.040566666659,166.22346666667,95.0944999999938,178.178933333333,386.246500000001,357.687966666666,327.950500000003,15.0815999999941,-276.167866666663,-289.144066666679,-121.358999999986,63.1005999999979,454.463833333324,439.645899999996,642.254699999998,402.202066666669,365.494699999999,422.530233333331,340.154766666667,156.155699999996,137.286333333333,127.623033333328,102.770333333328
