Date,Type,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
0,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
0,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
0,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
0,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Slack,1435.799999999998,1191.6999999999985,690.6999999999975,464.69999999999754,585.8999999999996,1136.8999999999978,881.8999999999992,924.1999999999975,1452.5,2006.4999999999993,2556.199999999998,2846.300000000001,3158.000000000001,3291.6000000000013,3298.0,3380.900000000002,3401.9999999999973,3454.6999999999975,3442.3,2741.9000000000005,2473.6000000000013,2595.2000000000016,2671.9000000000005,2258.2
1,Total,11948.2,11077.300000000001,11072.300000000001,11063.300000000001,11076.1,11424.100000000002,13573.1,16535.800000000003,17651.5,18514.5,19274.8,19921.699999999997,20114.999999999996,20324.399999999994,20378.0,20353.100000000002,20320.999999999996,19915.300000000003,19194.699999999997,19106.1,19119.399999999998,18279.8,16347.1,14086.800000000001
1,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
1,Hydro,170.5,160.5,156.5,148.5,159.5,169.5,169.5,173.5,176.5,176.5,176.5,255.90000000000003,289.9,289.90000000000003,323.9,285.6,239.5,202.7,176.5,176.5,172.5,165.5,165.5,165.5
1,Steam,6243.2,6243.799999999999,6242.8,6241.8,6243.6,6581.6,8430.6,10527.800000000001,11640.5,12233.5,12993.799999999997,13158.099999999999,13182.4,13201.5,13221.099999999999,13234.5,13248.5,13264.8,12805.699999999999,12825.1,12842.4,12279.800000000001,10917.1,8656.8
1,CT,840.0,0.0,0.0,0.0,0.0,0.0,300.0,1140.0,1140.0,1410.0,1410.0,1813.2,1948.2,2138.5,2138.5,2138.5,2138.5,1753.3,1518.0,1410.0,1410.0,1140.0,570.0,570.0
1,Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
1,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
1,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
1,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Slack,2440.799999999999,2199.6999999999994,1703.699999999998,1457.699999999998,1579.8999999999983,2247.899999999999,1899.8999999999992,1841.199999999997,2173.5,2477.499999999999,2797.199999999998,2974.300000000001,3245.000000000001,3341.6000000000013,3221.0,2898.900000000002,2556.9999999999973,2562.6999999999975,2681.300000000001,2344.9000000000005,2234.6000000000013,2217.2000000000016,2432.9000000000005,2206.2
2,Total,11948.2,11077.300000000001,11072.300000000001,11063.300000000001,11076.1,11424.100000000002,13573.1,16535.800000000003,17651.5,18514.5,19274.8,19921.699999999997,20114.999999999996,20324.399999999994,20378.0,20188.999999999996,20033.999999999996,19915.300000000003,19194.699999999997,19106.1,19091.0,18279.8,16347.1,14086.800000000001
2,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
2,Hydro,170.5,160.5,156.5,148.5,159.5,169.5,169.5,173.5,176.5,176.5,176.5,255.90000000000003,289.9,289.90000000000003,323.9,251.2,215.1,202.7,176.5,176.5,172.5,165.5,165.5,165.5
2,Steam,6243.2,6243.799999999999,6242.8,6241.8,6243.6,6581.6,8430.6,10527.800000000001,11640.5,12233.5,12993.799999999997,13158.099999999999,13182.4,13201.5,13221.099999999999,13200.799999999996,13164.899999999996,13264.8,12805.699999999999,12825.1,12829.000000000002,12279.800000000001,10917.1,8656.8
2,CT,840.0,0.0,0.0,0.0,0.0,0.0,300.0,1140.0,1140.0,1410.0,1410.0,1813.2,1948.2,2138.5,2138.5,2043.5,1961.5,1753.3,1518.0,1410.0,1395.0,1140.0,570.0,570.0
2,Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,20.5,19.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
2,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,13.0,13.0,763.0
2,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,13.0,13.0,763.0
2,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Slack,2519.799999999999,2321.6999999999994,1866.699999999998,1697.699999999998,1854.8999999999983,2558.899999999999,2176.899999999999,1891.199999999997,1785.5,1483.4999999999993,1153.199999999998,716.3000000000022,562.0000000000011,347.6000000000033,80.99999999999932,0.0,0.0,3.69999999999834,348.3000000000011,41.900000000001455,0.0,335.2000000000014,719.9000000000003,551.1999999999998
3,Total,11948.2,11077.300000000001,11072.300000000001,11063.300000000001,11076.1,11424.100000000002,13573.1,16535.800000000003,17651.5,18514.5,19274.8,19921.699999999997,20114.999999999996,20324.399999999994,20378.0,20353.100000000002,20320.999999999996,19915.300000000003,19194.699999999997,19106.1,19119.399999999998,18279.8,16347.1,14086.800000000001
3,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
3,Hydro,170.5,160.5,156.5,148.5,159.5,169.5,169.5,173.5,176.5,176.5,176.5,255.90000000000003,289.9,289.90000000000003,323.9,285.6,239.5,202.7,176.5,176.5,172.5,165.5,165.5,165.5
3,Steam,6243.2,6243.799999999999,6242.8,6241.8,6243.6,6581.6,8430.6,10527.800000000001,11640.5,12233.5,12993.799999999997,13158.099999999999,13182.4,13201.5,13221.099999999999,13234.5,13248.5,13264.8,12805.699999999999,12825.1,12842.4,12279.800000000001,10917.1,8656.8
3,CT,840.0,0.0,0.0,0.0,0.0,0.0,300.0,1140.0,1140.0,1410.0,1410.0,1813.2,1948.2,2138.5,2138.5,2138.5,2138.5,1753.3,1518.0,1410.0,1410.0,1140.0,570.0,570.0
3,Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
3,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
3,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
3,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Slack,914.7999999999979,721.6999999999983,271.699999999998,99.69999999999754,247.89999999999964,868.8999999999978,466.8999999999984,167.19999999999936,156.5,137.49999999999926,216.19999999999982,261.3000000000022,516.0000000000011,733.6000000000033,863.9999999999995,1001.9000000000015,1176.999999999998,1485.6999999999975,1655.300000000001,1000.9000000000005,802.6000000000013,1081.2000000000016,1310.9000000000003,1005.1999999999998
4,Total,11948.2,11077.300000000001,11072.300000000001,11063.300000000001,11076.1,11424.100000000002,13573.1,16535.800000000003,17651.5,18514.5,19274.8,19921.699999999997,20114.999999999996,20324.399999999994,20378.0,20353.100000000002,20320.999999999996,19915.300000000003,19194.699999999997,19106.1,19119.399999999998,18279.8,16347.1,14086.800000000001
4,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
4,Hydro,170.5,160.5,156.5,148.5,159.5,169.5,169.5,173.5,176.5,176.5,176.5,255.90000000000003,289.9,289.90000000000003,323.9,285.6,239.5,202.7,176.5,176.5,172.5,165.5,165.5,165.5
4,Steam,6243.2,6243.799999999999,6242.8,6241.8,6243.6,6581.6,8430.6,10527.800000000001,11640.5,12233.5,12993.799999999997,13158.099999999999,13182.4,13201.5,13221.099999999999,13234.5,13248.5,13264.8,12805.699999999999,12825.1,12842.4,12279.800000000001,10917.1,8656.8
4,CT,840.0,0.0,0.0,0.0,0.0,0.0,300.0,1140.0,1140.0,1410.0,1410.0,1813.2,1948.2,2138.5,2138.5,2138.5,2138.5,1753.3,1518.0,1410.0,1410.0,1140.0,570.0,570.0
4,Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
4,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
4,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
4,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Slack,1242.799999999998,968.6999999999985,479.69999999999754,262.69999999999754,413.89999999999964,1066.8999999999978,608.8999999999984,387.19999999999936,610.5,1011.4999999999993,1497.199999999998,1904.300000000001,2500.0000000000027,3067.6000000000013,3474.0,3724.9000000000015,3815.9999999999955,3959.6999999999953,3944.3,3212.9000000000005,2551.6000000000013,2401.2000000000016,2667.9000000000005,2419.2
5,Total,11948.2,11077.300000000001,11072.300000000001,11063.300000000001,11076.1,11424.100000000002,13573.1,16535.800000000003,17651.5,18514.5,19274.8,19921.699999999997,20114.999999999996,20324.399999999994,20378.0,20353.100000000002,20320.999999999996,19915.300000000003,19194.699999999997,19106.1,19119.399999999998,18279.8,16347.1,14086.800000000001
5,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
5,Hydro,170.5,160.5,156.5,148.5,159.5,169.5,169.5,173.5,176.5,176.5,176.5,255.90000000000003,289.9,289.90000000000003,323.9,285.6,239.5,202.7,176.5,176.5,172.5,165.5,165.5,165.5
5,Steam,6243.2,6243.799999999999,6242.8,6241.8,6243.6,6581.6,8430.6,10527.800000000001,11640.5,12233.5,12993.799999999997,13158.099999999999,13182.4,13201.5,13221.099999999999,13234.5,13248.5,13264.8,12805.699999999999,12825.1,12842.4,12279.800000000001,10917.1,8656.8
5,CT,840.0,0.0,0.0,0.0,0.0,0.0,300.0,1140.0,1140.0,1410.0,1410.0,1813.2,1948.2,2138.5,2138.5,2138.5,2138.5,1753.3,1518.0,1410.0,1410.0,1140.0,570.0,570.0
5,Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
5,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
5,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
5,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Slack,1527.799999999998,1227.6999999999985,699.6999999999975,406.69999999999754,464.89999999999964,979.8999999999978,579.8999999999984,581.1999999999994,1053.5,1351.4999999999993,1336.199999999998,1075.3000000000013,903.0000000000011,730.6000000000033,966.9999999999995,1651.900000000002,2137.999999999997,2551.6999999999975,2745.300000000001,2207.9000000000005,1913.6000000000013,1864.2000000000016,1958.9000000000003,1614.1999999999998
6,Total,11948.2,11077.300000000001,11072.300000000001,11063.300000000001,11076.1,11424.100000000002,13573.1,16535.800000000003,17651.5,18514.5,19274.8,19921.699999999997,20114.999999999996,20324.399999999994,20378.0,20353.100000000002,20320.999999999996,19915.300000000003,19194.699999999997,19106.1,19119.399999999998,18279.8,16347.1,14086.800000000001
6,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
6,Hydro,170.5,160.5,156.5,148.5,159.5,169.5,169.5,173.5,176.5,176.5,176.5,255.90000000000003,289.9,289.90000000000003,323.9,285.6,239.5,202.7,176.5,176.5,172.5,165.5,165.5,165.5
6,Steam,6243.2,6243.799999999999,6242.8,6241.8,6243.6,6581.6,8430.6,10527.800000000001,11640.5,12233.5,12993.799999999997,13158.099999999999,13182.4,13201.5,13221.099999999999,13234.5,13248.5,13264.8,12805.699999999999,12825.1,12842.4,12279.800000000001,10917.1,8656.8
6,CT,840.0,0.0,0.0,0.0,0.0,0.0,300.0,1140.0,1140.0,1410.0,1410.0,1813.2,1948.2,2138.5,2138.5,2138.5,2138.5,1753.3,1518.0,1410.0,1410.0,1140.0,570.0,570.0
6,Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
6,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
6,FLEX,1308.0,1603.0,1601.0,1597.0,1593.0,1300.0,1013.0,13.0,13.0,13.0,13.0,12.999999999996362,13.0,12.999999999996362,13.0,12.999999999996362,13.0,13.0,13.0,12.999999999996362,12.999999999996362,13.0,13.0,763.0
6,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Slack,1828.799999999998,1548.6999999999985,988.699999999998,709.6999999999975,789.9000000000001,1356.8999999999983,944.8999999999992,766.1999999999975,937.5,1184.4999999999993,1410.199999999998,1358.3000000000013,1383.0000000000007,1224.6000000000015,1037.9999999999995,1158.900000000002,1438.999999999998,1765.6999999999975,2009.300000000001,1414.9000000000005,1141.6000000000013,1268.2000000000016,1406.9000000000003,1052.1999999999998
7,Total,11948.2,11077.300000000001,11072.300000000001,11063.300000000001,11076.1,11424.100000000002,13573.1,16535.800000000003,17651.5,18514.5,19274.8,19921.699999999997,20114.999999999996,20324.399999999994,20378.0,20353.100000000002,20320.999999999996,19915.300000000003,19194.699999999997,19106.1,19119.399999999998,18279.8,16347.1,14086.800000000001
7,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
7,Hydro,170.5,160.5,156.5,148.5,159.5,169.5,169.5,173.5,176.5,176.5,176.5,255.90000000000003,289.9,289.90000000000003,323.9,285.6,239.5,202.7,176.5,176.5,172.5,165.5,165.5,165.5
7,Steam,6243.2,6243.799999999999,6242.8,6241.8,6243.6,6581.6,8430.6,10527.800000000001,11640.5,12233.5,12993.799999999997,13158.099999999999,13182.4,13201.5,13221.099999999999,13234.5,13248.5,13264.8,12805.699999999999,12825.1,12842.4,12279.800000000001,10917.1,8656.8
7,CT,840.0,0.0,0.0,0.0,0.0,0.0,300.0,1140.0,1140.0,1410.0,1410.0,1813.2,1948.2,2138.5,2138.5,2138.5,2138.5,1753.3,1518.0,1410.0,1410.0,1140.0,570.0,570.0
7,Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Other,21.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
7,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
