Date,Type,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
165,FLEX,535.0000000000036,878.7000000000025,1068.0000000000018,1097.2500000000018,1066.550000000002,306.35000000000105,305.6500000000017,13.0,0.0,3.637978807091713e-12,0.0,0.0,0.0,7.275957614183426e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,3.637978807091713e-12,3.637978807091713e-12,1.8189894035458565e-12
165,FLEX,535.0000000000036,878.7000000000025,1068.0000000000018,1097.2500000000018,1066.550000000002,306.35000000000105,305.6500000000017,13.0,0.0,3.637978807091713e-12,0.0,0.0,0.0,7.275957614183426e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,3.637978807091713e-12,3.637978807091713e-12,1.8189894035458565e-12
165,LOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Slack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Total,13035.2,12900.450000000003,12655.4,12538.8,12688.0,12705.0,13895.8,15004.000000000002,16257.000000000002,17336.0,18264.000000000004,19029.0,19596.0,20198.999999999996,20488.0,20535.000000000007,20485.999999999996,20225.0,19719.0,19738.999999999996,19690.000000000004,18564.0,16947.0,15425.000000000002
166,Nuclear,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4672.9,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0
166,Hydro,384.3,380.8,376.3,371.8,394.29999999999995,390.79999999999995,437.8,483.7,565.7,567.7,569.8,544.9000000000001,540.2,556.5,569.8,581.0000000000009,597.8,616.7,604.7,608.3000000000001,564.2,510.3,496.59999999999997,480.9
166,Steam,6316.900000000001,6315.6500000000015,6425.1,6542.0,6659.700000000002,6680.200000000002,7488.000000000001,8340.400000000001,9170.300000000001,10210.3,10949.200000000004,11578.800000000001,11797.200000000003,11986.100000000004,12158.0,12291.600000000002,12372.900000000001,12344.900000000001,12196.300000000003,12184.699999999999,12224.099999999999,11325.7,10270.400000000001,8771.8
166,CT,1552.4999999999998,1422.4999999999998,1072.5,852.4999999999999,852.5,852.4999999999999,1188.5,1398.5,1739.4999999999998,1776.5,1963.5,2117.7999999999997,2461.9000000000015,2859.699999999999,2953.6,2865.7,2719.5999999999995,2477.899999999999,2133.5,2158.5,2108.5,1941.5,1394.5,1384.8
166,Diesel,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,78.7,78.7,88.6,78.7,78.7,69.5,69.5,69.5,74.20000000000451,69.5,69.5,69.5
166,FixedImport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Other,39.0,39.0,39.0,30.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,45.0,45.0,45.0,45.0,45.0,44.0,43.0,42.0,45.0,46.0,44.0,43.0,45.0
166,INC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,DEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,FLEX,696.2000000000019,1205.4500000000032,1345.4000000000012,1400.8000000000036,1346.0000000000036,527.0000000000036,445.8000000000027,13.0,3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-12,0.0,3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-12
